frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,17912,0.503014,0.19181,0.694824
1,17941,0.502374,0.189794,0.692168
2,18076,0.498502,0.182466,0.680968
3,18108,0.51335,0.17917,0.69252
4,18174,0.51319,0.18093,0.69412
5,18174,0.517222,0.172898,0.69012
6,18221,0.51575,0.178082,0.693832
7,18161,0.521318,0.17773,0.699048
8,18178,0.518631,0.17517,0.693801
9,18077,0.521318,0.195106,0.716424
10,18006,0.504902,0.193154,0.698056
11,17918,0.503878,0.191139,0.695017
12,17961,0.50951,0.190274,0.699784
13,18069,0.503014,0.189698,0.692712
14,18135,0.502886,0.172546,0.675432
15,18182,0.903595,0.186242,1.089837
16,18212,0.516518,0.175746,0.692264
17,18222,0.507622,0.179042,0.686664
18,18154,0.50407,0.179106,0.683176
19,18157,0.49607,0.172802,0.668872
20,18017,0.511718,0.199971,0.711689
21,17971,0.494662,0.192034,0.686696
22,17914,0.503686,0.211298,0.714984
23,17946,0.502918,0.189603,0.692521
24,18026,0.502886,0.19245,0.695336
25,18135,0.535238,0.176514,0.711752
26,18145,0.49559,0.177122,0.672712
27,18200,0.51543,0.177474,0.692904
28,18205,0.49575,0.172066,0.667816
29,18161,0.496678,0.169538,0.666216
30,18150,0.494565,0.169602,0.664167
31,18065,0.519206,0.18941,0.708616
32,17996,0.507942,0.189379,0.697321
33,17914,0.49799,0.189506,0.687496
34,18003,0.494757,0.189955,0.684712
35,18051,0.494022,0.191554,0.685576
36,18149,0.517831,0.206914,0.724745
37,18166,0.507878,0.16909,0.676968
38,18214,0.51127,0.175938,0.687208
39,18177,0.498758,0.17085,0.669608
40,18174,0.50727,0.173282,0.680552
41,18136,0.495398,0.16845,0.663848
42,18011,0.552007,0.19997,0.751977
43,17949,0.494854,0.189218,0.684072
44,17893,0.503206,0.190626,0.693832
45,18019,0.496646,0.190146,0.686792
46,18078,0.502854,0.174434,0.677288
47,18140,0.504294,0.191842,0.696136
48,18150,0.500102,0.178402,0.678504
49,18204,0.50039,0.17565,0.67604
50,18180,0.494918,0.176962,0.67188
51,18190,0.50487,0.169122,0.673992
52,18113,0.497574,0.182306,0.67988
53,18043,0.531655,0.195682,0.727337
54,17940,0.49959,0.193699,0.693289
55,17639,0.495686,0.149697,0.645383
56,17569,0.489926,0.147841,0.637767
57,17565,0.486469,0.14717,0.633639
58,17555,0.486597,0.149314,0.635911
59,17561,0.511014,0.159266,0.67028
60,17544,0.488197,0.148194,0.636391
61,17587,0.484101,0.155554,0.639655
62,17558,0.488742,0.148066,0.636808
63,17560,0.487622,0.14717,0.634792
64,17550,0.485766,0.147138,0.632904
65,17567,0.52023,0.151842,0.672072
66,17552,0.492038,0.14701,0.639048
67,17548,0.51255,0.149122,0.661672
68,17558,0.488678,0.147682,0.63636
69,17566,0.485094,0.147554,0.632648
70,17575,0.490918,0.153985,0.644903
71,17573,0.510566,0.153922,0.664488
72,17556,0.488646,0.147009,0.635655
73,17581,0.482086,0.155201,0.637287
74,17550,0.484325,0.147202,0.631527
75,18053,0.492773,0.188067,0.68084
76,17907,0.49991,0.241347,0.741257
77,17931,0.497574,0.187522,0.685096
78,18055,0.499174,0.185027,0.684201
79,18118,0.494822,0.168066,0.662888
80,18154,0.504966,0.168482,0.673448
81,18162,0.492998,0.177506,0.670504
82,18215,0.527846,0.183362,0.711208
83,18188,0.50119,0.17181,0.673
84,18182,0.50983,0.168642,0.678472
85,18083,0.501702,0.178466,0.680168
86,18032,0.498694,0.186978,0.685672
87,17931,0.501126,0.186114,0.68724
88,17974,0.534023,0.195266,0.729289
89,18055,0.505254,0.188834,0.694088
90,18101,0.516454,0.17853,0.694984
91,18173,0.495526,0.17613,0.671656
92,18167,0.511622,0.169346,0.680968
93,18208,0.512166,0.174082,0.686248
94,18158,0.499398,0.168258,0.667656
95,18163,0.501862,0.168866,0.670728
96,18074,0.507974,0.179234,0.687208
97,18010,0.493126,0.18509,0.678216
98,17889,0.49895,0.187714,0.686664
99,17930,0.511718,0.188834,0.700552
100,17999,0.496838,0.187234,0.684072
101,18146,0.504934,0.199874,0.704808
102,18178,0.50391,0.16877,0.67268
103,18202,0.530502,0.175426,0.705928
104,18197,0.498534,0.230434,0.728968
105,18143,0.519622,0.180066,0.699688
106,18152,0.521735,0.172258,0.693993
107,18074,0.504262,0.18189,0.686152
108,17998,0.495942,0.18605,0.681992
109,17925,0.496262,0.185794,0.682056
110,17950,0.522854,0.189539,0.712393
111,18041,0.503558,0.18733,0.690888
112,18134,0.512262,0.174018,0.68628
113,18149,0.504422,0.174978,0.6794
114,18196,0.511622,0.171426,0.683048
115,18188,0.503557,0.223331,0.726888
116,18146,0.525606,0.181474,0.70708
117,18127,0.492774,0.174914,0.667688
118,18032,0.496006,0.187362,0.683368
119,17968,0.499526,0.185218,0.684744
120,17899,0.491334,0.186626,0.67796
121,17994,0.51575,0.189602,0.705352
122,18077,0.500518,0.182082,0.6826
123,18138,0.493734,0.172514,0.666248
124,18144,0.499398,0.169826,0.669224
125,18212,0.508614,0.167426,0.67604
126,18174,0.498021,0.16765,0.665671
127,18190,0.559046,0.17373,0.732776
128,18115,0.49767,0.178626,0.676296
129,18037,0.493094,0.18813,0.681224
130,17947,0.498054,0.18557,0.683624
131,17899,0.492038,0.186146,0.678184
132,18024,0.52055,0.195523,0.716073
133,18071,0.504838,0.191042,0.69588
134,18153,0.505285,0.175331,0.680616
135,18176,0.497862,0.180994,0.678856
136,18224,0.515014,0.172386,0.6874
137,18174,0.494373,0.175523,0.669896
138,18159,0.543782,0.180002,0.723784
139,18098,0.499462,0.175874,0.675336
140,17974,0.49575,0.186722,0.682472
141,18057,0.498822,0.185923,0.684745
142,18120,0.491974,0.169762,0.661736
143,18172,0.515174,0.19661,0.711784
144,18153,0.51479,0.168546,0.683336
145,18201,0.512998,0.178658,0.691656
146,18173,0.500774,0.167714,0.668488
147,18159,0.490694,0.175234,0.665928
148,18107,0.493958,0.174434,0.668392
149,18003,0.528455,0.194466,0.722921
150,17912,0.49927,0.187714,0.686984
151,17941,0.495974,0.189858,0.685832
152,18076,0.49623,0.17693,0.67316
153,18108,0.505798,0.174978,0.680776
154,18174,0.487429,0.190499,0.677928
155,18174,0.52375,0.172354,0.696104
156,18221,0.509414,0.174082,0.683496
157,18161,0.519494,0.174946,0.69444
158,18178,0.510342,0.17373,0.684072
159,18077,0.501734,0.184002,0.685736
160,18006,0.526983,0.191682,0.718665
161,17918,0.498182,0.187042,0.685224
162,17961,0.493253,0.185987,0.67924
163,18069,0.501254,0.180482,0.681736
164,18135,0.498278,0.302084,0.800362
165,18182,0.494118,0.18573,0.679848
166,18212,0.500614,0.171234,0.671848
167,18222,0.499462,0.174946,0.674408
168,18154,0.49543,0.174114,0.669544
169,18157,0.495686,0.167138,0.662824
170,18017,0.489574,0.189954,0.679528
171,17971,0.509062,0.18733,0.696392
172,17914,0.49319,0.186306,0.679496
173,17946,0.489925,0.187523,0.677448
174,18026,0.490758,0.188578,0.679336
175,18135,0.513638,0.171586,0.685224
176,18145,0.494246,0.172642,0.666888
177,18200,0.527974,0.181442,0.709416
178,18205,0.489765,0.170082,0.659847
179,18161,0.49783,0.167458,0.665288
180,18150,0.496582,0.168706,0.665288
181,18065,0.496998,0.181922,0.67892
182,17996,0.493797,0.220867,0.714664
183,17914,0.500934,0.188226,0.68916
184,18003,0.495334,0.187618,0.682952
185,18051,0.490598,0.189986,0.680584
186,18149,0.51431,0.171682,0.685992
187,18166,0.500006,0.172322,0.672328
188,18214,0.519302,0.177442,0.696744
189,18177,0.495174,0.171586,0.66676
190,18174,0.508102,0.174754,0.682856
191,18136,0.495238,0.16797,0.663208
192,18011,0.495269,0.185859,0.681128
193,17949,0.497094,0.186178,0.683272
194,17893,0.538247,0.195106,0.733353
195,18019,0.499334,0.190179,0.689513
196,18078,0.495494,0.172674,0.668168
197,18140,0.497478,0.170754,0.668232
198,18150,0.497638,0.17741,0.675048
199,18204,0.52279,0.17213,0.69492
200,18180,0.493638,0.174818,0.668456
201,18190,0.501862,0.168226,0.670088
202,18113,0.50855,0.18269,0.69124
203,18043,0.496102,0.186594,0.682696
204,17940,0.501509,0.185155,0.686664
205,17639,0.516806,0.154594,0.6714
206,17569,0.492262,0.147874,0.640136
207,17565,0.48823,0.146754,0.634984
208,17555,0.488806,0.148386,0.637192
209,17561,0.482662,0.146369,0.629031
210,17544,0.483045,0.146562,0.629607
211,17587,0.531175,0.15933,0.690505
212,17558,0.48535,0.147073,0.632423
213,17560,0.492166,0.146849,0.639015
214,17550,0.478981,0.147266,0.626247
215,17567,0.482534,0.146786,0.62932
216,17552,0.496646,0.14781,0.644456
217,17548,0.508806,0.152546,0.661352
218,17558,0.482214,0.148258,0.630472
219,17566,0.490182,0.147713,0.637895
220,17575,0.490918,0.148897,0.639815
221,17573,0.484229,0.147682,0.631911
222,17556,0.482726,0.147426,0.630152
223,17581,0.527014,0.153122,0.680136
224,17550,0.480165,0.147362,0.627527
225,18053,0.488422,0.187394,0.675816
226,17907,0.491237,0.185699,0.676936
227,17931,0.498022,0.18493,0.682952
228,18055,0.49175,0.201027,0.692777
229,18118,0.498406,0.169698,0.668104
230,18154,0.49415,0.166946,0.661096
231,18162,0.492038,0.178978,0.671016
232,18215,0.509286,0.176482,0.685768
233,18188,0.498246,0.17213,0.670376
234,18182,0.539111,0.17725,0.716361
235,18083,0.499782,0.174402,0.674184
236,18032,0.49671,0.18829,0.685
237,17931,0.50023,0.185826,0.686056
238,17974,0.493926,0.185858,0.679784
239,18055,0.495493,0.185795,0.681288
240,18101,0.52135,0.181346,0.702696
241,18173,0.487525,0.169186,0.656711
242,18167,0.51143,0.168098,0.679528
243,18208,0.49527,0.17085,0.66612
244,18158,0.504998,0.168258,0.673256
245,18163,0.498854,0.192963,0.691817
246,18074,0.49751,0.181538,0.679048
247,18010,0.494726,0.18637,0.681096
248,17889,0.497382,0.189442,0.686824
249,17930,0.498022,0.18461,0.682632
250,17999,0.492197,0.187011,0.679208
251,18146,0.51911,0.17133,0.69044
252,18178,0.501158,0.169762,0.67092
253,18202,0.516806,0.176002,0.692808
254,18197,0.497574,0.17181,0.669384
255,18143,0.523303,0.17037,0.693673
256,18152,0.50679,0.172546,0.679336
257,18074,0.520614,0.184451,0.705065
258,17998,0.494406,0.186306,0.680712
259,17925,0.499718,0.18605,0.685768
260,17950,0.49415,0.188258,0.682408
261,18041,0.48791,0.18749,0.6754
262,18134,0.530471,0.17341,0.703881
263,18149,0.494214,0.17325,0.667464
264,18196,0.516038,0.172994,0.689032
265,18188,0.49863,0.17389,0.67252
266,18146,0.51111,0.174978,0.686088
267,18127,0.497574,0.174722,0.672296
268,18032,0.522086,0.194274,0.71636
269,17968,0.498469,0.185731,0.6842
270,17899,0.495238,0.186434,0.681672
271,17994,0.49959,0.18669,0.68628
272,18077,0.496774,0.180386,0.67716
273,18138,0.497766,0.184866,0.682632
274,18144,0.502534,0.172994,0.675528
275,18212,0.513286,0.17133,0.684616
276,18174,0.494117,0.168482,0.662599
277,18190,0.51367,0.171266,0.684936
278,18115,0.490118,0.169154,0.659272
279,18037,0.53127,0.197667,0.728937
280,17947,0.507718,0.18605,0.693768
281,17899,0.50135,0.191842,0.693192
282,18024,0.488518,0.189154,0.677672
283,18071,0.490917,0.185186,0.676103
284,18153,0.49511,0.175426,0.670536
285,18176,0.508614,0.183842,0.692456
286,18224,0.509254,0.172674,0.681928
287,18174,0.491142,0.174882,0.666024
288,18159,0.510054,0.176802,0.686856
289,18098,0.503654,0.177474,0.681128
290,17974,0.511686,0.188514,0.7002
291,18057,0.491461,0.187203,0.678664
292,18120,0.492998,0.17149,0.664488
293,18172,0.515462,0.175298,0.69076
294,18153,0.50807,0.169538,0.677608
295,18201,0.497158,0.176674,0.673832
296,18173,0.53383,0.181731,0.715561
297,18159,0.507974,0.173474,0.681448
298,18107,0.495366,0.175586,0.670952
299,18003,0.492773,0.187171,0.679944
