frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,13350,0.384933,0.128673,0.513606
1,13356,0.37018,0.127394,0.497574
2,13352,0.371204,0.124418,0.495622
3,13356,0.370053,0.124897,0.49495
4,13338,0.369413,0.125601,0.495014
5,13342,0.367268,0.125409,0.492677
6,13339,0.368836,0.124193,0.493029
7,13356,0.397028,0.130114,0.527142
8,13343,0.369381,0.124161,0.493542
9,13353,0.371844,0.128001,0.499845
10,13350,0.363812,0.123361,0.487173
11,13338,0.365348,0.123266,0.488614
12,13358,0.366276,0.123074,0.48935
13,13359,0.36842,0.124898,0.493318
14,13352,0.364804,0.12333,0.488134
15,13358,0.396357,0.128417,0.524774
16,13347,0.3617,0.125505,0.487205
17,13359,0.372804,0.12413,0.496934
18,13348,0.361284,0.509446,0.87073
19,13353,0.385188,0.129794,0.514982
20,13361,0.366628,0.128226,0.494854
21,13343,0.369701,0.126433,0.496134
22,13363,0.395013,0.13101,0.526023
23,13356,0.367332,0.126242,0.493574
24,13360,0.370981,0.124545,0.495526
25,13339,0.367717,0.124737,0.492454
26,13357,0.376517,0.124097,0.500614
27,13356,0.374084,0.125762,0.499846
28,13363,0.362596,0.124162,0.486758
29,13363,0.363748,0.173922,0.53767
30,13380,0.367876,0.124961,0.492837
31,13340,0.363876,0.123842,0.487718
32,13352,0.37402,0.123042,0.497062
33,13362,0.366116,0.124738,0.490854
34,13346,0.362084,0.123778,0.485862
35,13349,0.374565,0.123137,0.497702
36,13356,0.365381,0.124321,0.489702
37,13375,0.383556,0.125506,0.509062
38,13317,0.36538,0.126114,0.491494
39,13346,0.370788,0.12381,0.494598
40,13353,0.371717,0.124801,0.496518
41,13357,0.359941,0.122721,0.482662
42,13343,0.366885,0.123745,0.49063
43,13342,0.370629,0.124513,0.495142
44,13341,0.371204,0.124513,0.495717
45,13352,0.36106,0.123426,0.484486
46,13354,0.359204,0.123906,0.48311
47,13347,0.37162,0.12301,0.49463
48,13356,0.36346,0.123106,0.486566
49,13344,0.367877,0.121889,0.489766
50,13356,0.361221,0.122497,0.483718
51,13321,0.358981,0.122593,0.481574
52,13370,0.369797,0.138177,0.507974
53,13354,0.367556,0.124225,0.491781
54,13348,0.359204,0.123265,0.482469
55,13348,0.372836,0.123106,0.495942
56,13363,0.366884,0.123394,0.490278
57,13360,0.369828,0.146434,0.516262
58,13358,0.361605,0.121601,0.483206
59,13354,0.362884,0.121729,0.484613
60,13348,0.407876,0.128098,0.535974
61,13361,0.375845,0.123585,0.49943
62,13347,0.362597,0.127745,0.490342
63,13347,0.362404,0.122273,0.484677
64,13343,0.356516,0.122081,0.478597
65,13353,0.362276,0.121825,0.484101
66,13354,0.359716,0.121249,0.480965
67,13341,0.37114,0.123297,0.494437
68,13357,0.384612,0.12381,0.508422
69,13337,0.362308,0.121986,0.484294
70,13348,0.368708,0.12237,0.491078
71,13347,0.359556,0.12269,0.482246
72,13353,0.359364,0.121218,0.480582
73,13343,0.36298,0.123234,0.486214
74,13337,0.360772,0.12077,0.481542
75,13342,0.359524,0.176867,0.536391
76,13348,0.375012,0.124194,0.499206
77,13343,0.365124,0.124834,0.489958
78,13345,0.366021,0.121697,0.487718
79,13353,0.364069,0.123201,0.48727
80,13359,0.353925,0.120321,0.474246
81,13344,0.363109,0.121281,0.48439
82,13344,0.365701,0.122913,0.488614
83,13372,0.376517,0.127489,0.504006
84,13343,0.36154,0.121825,0.483365
85,13334,0.367844,0.127202,0.495046
86,13357,0.35994,0.123106,0.483046
87,13336,0.371588,0.122978,0.494566
88,13356,0.365828,0.126402,0.49223
89,13345,0.368196,0.122402,0.490598
90,13359,0.35706,0.121282,0.478342
91,13339,0.408709,0.128897,0.537606
92,13343,0.368772,0.122658,0.49143
93,13339,0.3793,0.122594,0.501894
94,13353,0.360644,0.120738,0.481382
95,13357,0.362628,0.12237,0.484998
96,13361,0.366405,0.122529,0.488934
97,13342,0.368421,0.124129,0.49255
98,13359,0.358661,0.143137,0.501798
99,13361,0.37402,0.12541,0.49943
100,13337,0.359364,0.124194,0.483558
101,13359,0.361604,0.122178,0.483782
102,13344,0.36234,0.121602,0.483942
103,13357,0.37418,0.123298,0.497478
104,13358,0.414725,0.138146,0.552871
105,13362,0.3697,0.122498,0.492198
106,13354,0.379173,0.127937,0.50711
107,13348,0.370308,0.122561,0.492869
108,13334,0.36986,0.126914,0.496774
109,13363,0.364612,0.12173,0.486342
110,13357,0.359428,0.122082,0.48151
111,13354,0.367012,0.12109,0.488102
112,13344,0.359908,0.121698,0.481606
113,13347,0.364644,0.122242,0.486886
114,13352,0.374692,0.12381,0.498502
115,13357,0.362053,0.122369,0.484422
116,13344,0.369701,0.122209,0.49191
117,13360,0.364869,0.120897,0.485766
118,13369,0.367301,0.123873,0.491174
119,13345,0.36874,0.126849,0.495589
120,13368,0.36218,0.122241,0.484421
121,13342,0.363908,0.15965,0.523558
122,13352,0.361797,0.124129,0.485926
123,13375,0.367973,0.123521,0.491494
124,13364,0.363908,0.122945,0.486853
125,13341,0.36778,0.123233,0.491013
126,13363,0.359172,0.122209,0.481381
127,13348,0.35754,0.120289,0.477829
128,13338,0.35978,0.121505,0.481285
129,13349,0.384004,0.129602,0.513606
130,13345,0.364964,0.121826,0.48679
131,13337,0.361732,0.127842,0.489574
132,13355,0.357412,0.12269,0.480102
133,13346,0.36378,0.12157,0.48535
134,13330,0.364133,0.122081,0.486214
135,13338,0.365669,0.123073,0.488742
136,13347,0.358821,0.122401,0.481222
137,13348,0.408805,0.128098,0.536903
138,13349,0.362692,0.122146,0.484838
139,13368,0.390501,0.125025,0.515526
140,13367,0.357221,0.123041,0.480262
141,13364,0.355589,0.121249,0.476838
142,13353,0.359685,0.121249,0.480934
143,13345,0.358853,0.120449,0.479302
144,13353,0.358085,0.121121,0.479206
145,13348,0.368292,0.123329,0.491621
146,13348,0.354948,0.122689,0.477637
