frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
31,1640000000,568646669475375,568646700439484,184.988738,30.85294,30.964109,16748,16971,18,1200,568646702508852,33.033477,218.02221500000002
32,1680000000,568646715855505,568646740144656,191.359557,24.204222,24.289151,17296,17519,18,1200,568646741380510,25.525005,216.884562
33,1720000000,568646756145612,568646782254304,191.697376,25.950418,26.108692,17275,17498,18,1200,568646784134166,27.988554,219.68592999999998
34,1760000000,568646798629697,568646823733833,194.129492,25.026855,25.104136,13769,13950,15,1200,568646824619155,25.989458,220.11894999999998
35,1800000000,568646836979237,568646857800378,192.472312,20.757204,20.821141,17245,17468,18,1200,568646858914983,21.935746,214.40805799999998
36,1840000000,568646871990401,568646895447254,187.533109,23.301907,23.456853,17232,17455,18,1200,568646896413601,24.4232,211.956309
37,1880000000,568646908124939,568646928481083,183.609086,20.296783,20.356144,17432,17655,18,1200,568646929359429,21.23449,204.84357599999998
38,1920000000,568646940552233,568646959219205,176.036253,18.615643,18.666972,17430,17653,18,1200,568646960116912,19.564679,195.600932
39,1960000000,568646971261043,568646988901827,166.745062,17.585327,17.640784,17319,17542,18,1200,568646990013808,18.752765,185.497827
40,2000000000,568647001109971,568647036672790,156.596998,35.502274,35.562819,47215,47793,44,1200,568647038044966,36.934995,193.531993
41,2040000000,568647048639939,568647069851325,164.133814,21.143449,21.211386,24142,24449,24,1200,568647071024715,22.384776,186.51859
42,2080000000,568647083049209,568647103896590,158.533932,20.790069,20.847381,24099,24406,24,1200,568647104955483,21.906274,180.440206
43,2120000000,568647116665413,568647137353401,152.153848,20.629812,20.687988,24033,24340,24,1200,568647138327364,21.661951,173.815799
44,2160000000,568647149442823,568647174302732,144.932378,24.798628,24.859909,24050,24357,24,1200,568647176516518,27.073695,172.00607300000001
45,2200000000,568647193401133,568647214571943,148.892608,21.101529,21.17081,20129,20394,21,1200,568647215535410,22.134277,171.026885
46,2240000000,568647227332125,568647249664452,142.818608,22.272358,22.332327,20038,20303,21,1200,568647250673744,23.341619,166.16022700000002
47,2280000000,568647262418938,568647285496458,137.906606,23.017359,23.07752,20046,20311,21,1200,568647286584247,24.165309,162.07191500000002
48,2320000000,568647300472411,568647327204214,135.990351,26.613146,26.731803,20034,20299,21,1200,568647328788329,28.315918,164.30626900000001
49,2360000000,568647341898819,568647364561774,137.385686,22.60561,22.662955,20124,20389,21,1200,568647365743836,23.845017,161.230703
50,2400000000,568647381946491,568647410200392,137.473871,28.122923,28.253901,20245,20510,21,1200,568647411385910,29.439419,166.91329000000002
51,2440000000,568647425466108,568647453634088,140.984496,28.054763,28.16798,20198,20463,21,1200,568647454967960,29.501852,170.48634800000002
52,2480000000,568647469792518,568647498551161,145.31849,28.638513,28.758643,20044,20309,21,1200,568647500582225,30.789707,176.108197
53,2520000000,568647519278061,568647545888007,154.797281,26.499288,26.609946,20058,20323,21,1200,568647546929907,27.651846,182.449127
54,2560000000,568647561263388,568647587672755,156.810896,26.108083,26.409367,20290,20555,21,1200,568647588726752,27.463364,184.27426000000003
55,2600000000,568647602460738,568647626563230,157.947669,24.044156,24.102492,20026,20291,21,1200,568647627744428,25.28369,183.231359
56,2640000000,568647641936339,568647665927918,157.444134,23.889882,23.991579,20178,20443,21,1200,568647667535873,25.599534,183.043668
57,2680000000,568647684135204,568647710582460,159.65516,26.324214,26.447256,20207,20472,21,1200,568647711585544,27.45034,187.1055
58,2720000000,568647725256105,568647759333146,160.787261,33.950768,34.077041,20196,20461,21,1200,568647761073583,35.817478,196.604739
59,2760000000,568647778370235,568647804104650,173.88763,25.62635,25.734415,16212,16435,18,1200,568647805060149,26.689914,200.577544
60,2800000000,568647819317917,568647843880543,174.836913,24.455969,24.562626,16578,16801,18,1200,568647844852586,25.534669,200.37158200000002
61,2840000000,568647857197468,568647877550411,172.680879,20.299183,20.352943,16565,16788,18,1200,568647878434582,21.237114,193.917993
62,2880000000,568647890757959,568647909782311,166.242458,18.963807,19.024352,16491,16714,18,1200,568647910896852,20.138893,186.381351
63,2920000000,568647922921890,568647940896054,158.409109,17.913971,17.974164,16692,16915,18,1200,568647941862945,18.941055,177.350164
64,2960000000,568647954046481,568647971833571,149.535972,17.724881,17.78709,17039,17262,18,1200,568647972789614,18.743133,168.279105
65,3000000000,568647983852208,568648010678284,139.354756,26.746971,26.826076,39203,39697,38,1200,568648011962875,28.110667,167.46542300000002
66,3040000000,568648022531768,568648042590148,138.020779,20.002411,20.05838,16398,16621,18,1200,568648043586064,21.054296,159.075075
67,3080000000,568648057023887,568648084852790,132.552258,27.712294,27.828903,16518,16741,18,1200,568648085863170,28.839283,161.391541
68,3120000000,568648099021501,568648117896380,134.519633,18.800446,18.874879,16499,16722,18,1200,568648118937992,19.916491,154.436124
69,3160000000,568648131993922,568648161310076,127.559446,29.147,29.316154,16459,16682,18,1200,568648162994415,31.000493,158.55993899999999
70,3200000000,568648175837543,568648197061057,131.326874,21.159482,21.223514,16467,16690,18,1200,568648198671732,22.834189,154.161063
71,3240000000,568648213877223,568648240759204,129.397051,26.762684,26.881981,16839,17062,18,1200,568648242387991,28.510768,157.90781900000002
72,3280000000,568648255756597,568648278956902,131.242632,23.144369,23.200305,16877,17100,18,1200,568648280579545,24.822948,156.06557999999998
73,3320000000,568648295742092,568648321939808,131.257823,26.088947,26.197716,17126,17349,18,1200,568648323672341,27.930249,159.188072
74,3360000000,568648338439171,568648367872734,133.948567,29.311066,29.433563,20587,20852,21,1200,568648369368143,30.928972,164.877539
75,3400000000,568648383092113,568648405318615,138.587621,22.150821,22.226502,20385,20650,21,1200,568648406581222,23.489109,162.07673
76,3440000000,568648420479754,568648456214063,136.003838,35.600868,35.734309,20508,20773,21,1200,568648458025988,37.546234,173.550072
77,3480000000,568648474249315,568648503975170,149.761943,29.618941,29.725855,16955,17178,18,1200,568648505665398,31.416083,181.178026
78,3520000000,568648520064415,568648545368682,155.548083,25.24785,25.304267,20476,20741,21,1200,568648546546935,26.48252,182.03060299999999
79,3560000000,568648562076270,568648590636351,157.602754,28.439375,28.560081,16812,17035,18,1200,568648591575562,29.499292,187.102046
80,3600000000,568648606001620,568648631516545,161.515336,25.410636,25.514925,17138,17361,18,1200,568648633078387,27.076767,188.59210299999998
81,3640000000,568648646750708,568648669029947,162.238504,22.219302,22.279239,16822,17045,18,1200,568648670628558,23.87785,186.116354
82,3680000000,568648684100620,568648707660258,159.588032,23.498613,23.559638,20573,20838,21,1200,568648708701902,24.601282,184.189314
83,3720000000,568648721767240,568648742958402,157.252988,21.132761,21.191162,20528,20793,21,1200,568648744713111,22.945871,180.198859
84,3760000000,568648760079948,568648793942363,155.595264,33.74603,33.862415,20660,20925,21,1200,568648795059240,34.979292,190.57455599999997
85,3800000000,568648807987712,568648832583234,163.551605,24.419711,24.595522,20444,20709,21,1200,568648833789425,25.801713,189.353318
86,3840000000,568648847249775,568648873129856,162.792259,25.737455,25.880081,20500,20765,21,1200,568648874107692,26.857917,189.650176
87,3880000000,568648884288228,568648906812813,159.779351,22.458441,22.524585,20404,20669,21,1200,568648907780536,23.492308,183.271659
88,3920000000,568648918427606,568648939687856,153.917961,21.197497,21.26025,20460,20725,21,1200,568648940659196,22.23159,176.149551
89,3960000000,568648951647581,568648972296401,147.145041,20.573651,20.64882,20358,20623,21,1200,568648973323325,21.675744,168.820785
90,4000000000,568648984924038,568649029181583,140.474682,44.105064,44.257545,43327,43863,41,1200,568649030537375,45.613337,186.088019
91,4040000000,568649041638306,568649060429407,157.135349,18.718684,18.791101,20142,20407,21,1200,568649061483340,19.845034,176.980383
92,4080000000,568649074100001,568649095195737,149.597492,21.023064,21.095736,20144,20409,21,1200,568649096223845,22.123844,171.72133599999998
93,4120000000,568649109002972,568649132300078,144.53528,23.166737,23.297106,20251,20516,21,1200,568649133966914,24.963942,169.499222
94,4160000000,568649149229718,568649169650279,144.717577,20.354704,20.420561,20203,20468,21,1200,568649170799380,21.569662,166.287239
95,4200000000,568649181516306,568649203241842,137.012166,21.651455,21.725536,20016,20281,21,1200,568649204219390,22.703084,159.71525
96,4240000000,568649213908592,568649242307359,129.406724,28.322958,28.398767,20189,20454,21,1200,568649243318027,29.409435,158.816159
97,4280000000,568649255217047,568649278902894,130.766699,23.529589,23.685847,16593,16816,18,1200,568649280509729,25.292682,156.05938099999997
98,4320000000,568649293279544,568649318340799,128.775947,24.990215,25.061255,16553,16776,18,1200,568649319871857,26.592313,155.36826
99,4360000000,568649333238702,568649356473760,128.73005,23.168625,23.235058,16562,16785,18,1200,568649357459244,24.220542,152.950592
100,4400000000,568649368763537,568649392697035,124.263365,23.855801,23.933498,17008,17231,18,1200,568649393725239,24.961702,149.225067
101,4440000000,568649407105013,568649432037083,122.630217,24.795076,24.93207,16851,17074,18,1200,568649432898565,25.793552,148.423769
102,4480000000,568649444111977,568649468172645,119.601372,23.997275,24.060668,16885,17108,18,1200,568649469702679,25.590702,145.192074
103,4520000000,568649482227850,568649506223845,117.71187,23.941082,23.995995,16884,17107,18,1200,568649507167408,24.939558,142.651428
104,4560000000,568649517786605,568649535796546,113.281921,17.936564,18.009941,16820,17043,18,1200,568649537184626,19.398021,132.67994199999998
105,4600000000,568649548154899,568649568530787,103.652647,20.294575,20.375888,16970,17193,18,1200,568649569451758,21.296859,124.949506
106,4640000000,568649582252613,568649603387198,97.781145,20.990519,21.134585,16951,17174,18,1200,568649604314345,22.061732,119.84287699999999
107,4680000000,568649614582402,568649634916146,90.086966,20.240335,20.333744,20435,20700,21,1200,568649635794428,21.212026,111.298992
108,4720000000,568649645915635,568649666528646,81.410247,20.539506,20.613011,20430,20695,21,1200,568649667446897,21.531262,102.941509
109,4760000000,568649677298405,568649696803115,72.789561,19.420421,19.50471,20557,20822,21,1200,568649697732790,20.434385,93.22394600000001
110,4800000000,568649707594762,568649726111172,63.084062,18.457465,18.51641,20491,20756,21,1200,568649726940430,19.345668,82.42973
111,4840000000,568649736417406,568649755175995,51.902545,18.7031,18.758589,20563,20828,21,1200,568649756078982,19.661576,71.564121
112,4880000000,568649765398995,568649799929930,40.884199,34.474358,34.530935,20638,20903,21,1200,568649801600478,36.201483,77.085682
113,4920000000,568649812337309,568649834317952,47.822576,21.916003,21.980643,20494,20759,21,1200,568649836433145,24.095836,71.91841199999999
114,4960000000,568649849247600,568649871101745,44.733891,21.796001,21.854145,20459,20724,21,1200,568649872077757,22.830157,67.564048
115,5000000000,568649883356225,568649922178411,38.840725,38.760137,38.822186,43113,43649,41,1200,568649923431290,40.075065,78.91579
116,5040000000,568649933965462,568649967932326,49.450185,33.908495,33.966864,20169,20434,21,1200,568649969679451,35.713989,85.164174
117,5080000000,568649982823702,568650005402272,58.307945,22.521706,22.57857,20276,20541,21,1200,568650007239317,24.415615,82.72355999999999
118,5120000000,568650022677579,568650054501570,58.179359,31.738006,31.823991,20083,20348,21,1200,568650056457945,33.780366,91.95972499999999
119,5160000000,568650071050181,568650099245842,66.599929,28.024203,28.195661,20092,20357,21,1200,568650100344063,29.293882,95.893811
120,5200000000,568650113445497,568650138351871,68.944748,24.821669,24.906374,20191,20456,21,1200,568650139591245,26.145748,95.090496
121,5240000000,568650152791113,568650177459691,68.29046,24.586753,24.668578,20235,20500,21,1200,568650178773499,25.982386,94.272846
122,5280000000,568650194262225,568650221281104,69.778757,26.905917,27.018879,20190,20455,21,1200,568650223163110,28.900885,98.679642
123,5320000000,568650236363010,568650261856494,71.853909,25.430092,25.493484,20072,20337,21,1200,568650263743652,27.380642,99.23455100000001
124,5360000000,568650276775230,568650300505238,72.262801,23.653399,23.730008,20014,20279,21,1200,568650301879846,25.104616,97.36741699999999
125,5400000000,568650316566195,568650338975419,72.054374,22.348007,22.409224,20092,20357,21,1200,568650339977479,23.411284,95.46565799999999
126,5440000000,568650353890667,568650381204685,69.37843,27.251906,27.314018,20117,20382,21,1200,568650382467323,28.576656,97.955086
127,5480000000,568650398092724,568650429654376,73.622247,31.435987,31.561652,20263,20528,21,1200,568650430544882,32.452158,106.074405
128,5520000000,568650447259767,568650480755426,82.776875,33.381258,33.495659,20101,20366,21,1200,568650482759737,35.49997,118.27684500000001
129,5560000000,568650496801791,568650526870241,92.287058,30.012065,30.06845,20199,20464,21,1200,568650529043355,32.241564,124.528622
130,5600000000,568650545719519,568650574826806,101.218771,29.025718,29.107287,20131,20396,21,1200,568650576986544,31.267025,132.485796
131,5640000000,568650594834754,568650630248612,110.38735,35.248224,35.413858,20111,20376,21,1200,568650631917303,37.082549,147.469899
132,5680000000,568650647115978,568650678443708,122.614686,31.248401,31.32773,20105,20370,21,1200,568650680329074,33.213096,155.827782
133,5720000000,568650697607997,568650726624595,133.147697,28.872692,29.016598,20151,20416,21,1200,568650728451305,30.843308,163.991005
134,5760000000,568650743076661,568650770685659,138.578057,27.527685,27.608998,20188,20453,21,1200,568650772802420,29.725759,168.303816
135,5800000000,568650789073331,568650817996584,144.563815,28.85714,28.923253,20157,20422,21,1200,568650819774557,30.701226,175.265041
136,5840000000,568650836302496,568650868808191,151.818676,32.355517,32.505695,20097,20362,21,1200,568650870582292,34.279796,186.09847200000002
137,5880000000,568650885155680,568650911960476,160.654963,26.726779,26.804796,20171,20436,21,1200,568650913461421,28.305741,188.96070400000002
138,5920000000,568650931741701,568650962488399,167.299609,30.574504,30.746698,20128,20393,21,1200,568650964452646,32.710945,200.010554
139,5960000000,568650980472067,568651018702982,176.017783,38.084193,38.230915,19985,20250,21,1200,568651020531003,40.058936,216.07671900000003
140,6000000000,568651034607105,568651071294385,190.107476,36.608719,36.68728,38923,39417,38,1200,568651072894116,38.287011,228.394487
141,6040000000,568651086896521,568651104812828,202.395517,17.838898,17.916307,11718,11885,14,1200,568651106207469,19.310948,221.706465
142,6080000000,568651119993903,568651138333223,195.497571,18.259255,18.33932,16102,16325,18,1200,568651139518869,19.524966,215.022537
143,6120000000,568651152624400,568651179171721,188.145316,26.430168,26.547321,16140,16363,18,1200,568651180919869,28.295469,216.440785
144,6160000000,568651193695508,568651214924750,189.182791,21.171289,21.229242,16511,16734,18,1200,568651216555329,22.859821,212.04261200000002
145,6200000000,568651230181090,568651249739016,185.671413,19.494085,19.557926,16681,16904,18,1200,568651250898358,20.717268,206.388681
146,6240000000,568651265052893,568651284447009,180.540976,19.330531,19.394116,16536,16759,18,1200,568651285362636,20.309743,200.850719
147,6280000000,568651298296805,568651322760997,173.779992,24.4128,24.464192,16522,16745,18,1200,568651324045044,25.748239,199.528231
148,6320000000,568651338747489,568651366085347,174.256053,27.242113,27.337858,16903,17126,18,1200,568651367854200,29.106711,203.362764
149,6360000000,568651381379320,568651402888789,176.864043,21.452637,21.509469,16845,17068,18,1200,568651404486504,23.107184,199.971227
