frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
0,400000000,568699236597554,568699278058587,0.178447,33.208199,41.461033,6410,6497,7,1200,568699278685635,42.088081,42.266528
1,440000000,568699276644618,568699311612935,0.219495,26.234486,34.968317,6013,6100,7,1200,568699312202478,35.55786,35.777355
2,480000000,568699316612610,568699353952378,0.191166,28.861908,37.339768,8564,8679,9,1200,568699354540609,37.927999,38.119165
3,520000000,568699356635258,568699394827516,0.213238,29.16812,38.192258,9123,9238,9,1200,568699395419747,38.784489,38.997727
4,560000000,568699396621329,568699438671201,0.201581,33.61918,42.049872,9345,9460,9,1200,568699439310952,42.689623,42.891203999999995
5,600000000,568699436628297,568699469539437,0.201509,24.442016,32.91114,9851,9980,10,1200,568699470217941,33.589644,33.791153
6,640000000,568699476576448,568699506439200,0.145372,21.973923,29.862752,9965,10094,10,1200,568699507106696,30.530248,30.67562
7,680000000,568699516607544,568699563583586,0.177076,38.793642,46.976042,10132,10261,10,1200,568699564281034,47.67349,47.850566
8,720000000,568699556605999,568699600549334,0.181452,35.687781,43.943335,10015,10144,10,1200,568699601199197,44.593198,44.77465
9,760000000,568699596627655,568699626655785,0.20314,21.105464,30.02813,10127,10256,10,1200,568699627311601,30.683946,30.887086
10,800000000,568699636639487,568699680932169,0.221404,35.82551,44.292682,10015,10144,10,1200,568699681611889,44.972402,45.193806
11,840000000,568699676599926,568699721530760,0.186899,36.28094,44.930834,9938,10067,10,1200,568699722164944,45.565018,45.751917
12,880000000,568699716636494,568699752529462,0.213803,27.531845,35.892968,9658,9787,10,1200,568699753205470,36.568976,36.782779
13,920000000,568699756591206,568699792795248,0.159042,28.269645,36.204042,9678,9807,10,1200,568699793389495,36.798289,36.957330999999996
14,960000000,568699796595677,568699827531178,0.167769,23.55647,30.935501,9672,9801,10,1200,568699828400564,31.804887,31.972656
15,1000000000,568699836613589,568699877630553,0.186417,33.323369,41.016964,22204,22489,22,1200,568699878704933,42.091344,42.277761
16,1040000000,568699876594092,568699908175041,0.162153,23.677655,31.580949,11137,11280,11,1200,568699908836169,32.242077,32.40423
17,1080000000,568699916582372,568699947687571,0.151904,23.459541,31.105199,10411,10540,10,1200,568699948319930,31.737558,31.889461999999998
18,1120000000,568699956612700,568699994509435,0.19052,30.230213,37.896735,9912,10041,10,1200,568699995336997,38.724297,38.914817
19,1160000000,568699996600947,568700049606628,0.171824,44.874801,53.005681,9954,10083,10,1200,568700050231212,53.630265,53.802089
20,1200000000,568700036607403,568700085859344,0.181511,41.418696,49.251941,9754,9883,10,1200,568700086480983,49.87358,50.055091
21,1240000000,568700076612451,568700127338297,0.188031,42.4453,50.725846,10009,10138,10,1200,568700128049249,51.436798,51.624829000000005
22,1280000000,568700116651899,568700174145377,0.235863,49.010818,57.493478,9892,10021,10,1200,568700174818953,58.167054,58.402917
23,1320000000,568700156638514,568700208669144,0.221295,42.872058,52.03063,10064,10193,10,1200,568700209347488,52.708974,52.930268999999996
24,1360000000,568700196614026,568700251503249,0.193542,46.282818,54.889223,9736,9865,10,1200,568700252186969,55.572943,55.766485
25,1400000000,568700236633954,568700288607431,0.213118,43.328479,51.973477,9696,9825,10,1200,568700289268046,52.634092,52.847210000000004
26,1440000000,568700276620889,568700328666559,0.196213,43.421728,52.04567,9723,9852,10,1200,568700329320647,52.699758,52.895971
27,1480000000,568700316632433,568700371345718,0.205645,45.627578,54.713285,9757,9886,10,1200,568700371968285,55.335852,55.541497
28,1520000000,568700356629225,568700414822583,0.210565,49.467208,58.193358,9626,9755,10,1200,568700416254952,59.625727,59.836292
29,1560000000,568700397008069,568700447092083,0.652738,40.281083,50.084014,9744,9873,10,1200,568700448099519,51.09145,51.744188
30,1600000000,568700436653336,568700486732007,0.235797,41.149446,50.078671,9776,9905,10,1200,568700487444047,50.790711,51.026508
31,1640000000,568700476637392,568700517160461,0.219308,31.726518,40.523069,9856,9985,10,1200,568700517907222,41.26983,41.489138
32,1680000000,568700516596231,568700558741496,0.178819,34.117587,42.145265,9763,9892,10,1200,568700559380703,42.784472,42.963291
33,1720000000,568700556605599,568700595967311,0.176091,31.583989,39.361712,9714,9843,10,1200,568700596875065,40.269466,40.445557
34,1760000000,568700596623734,568700637619962,0.204051,33.049062,40.996228,9667,9796,10,1200,568700638237441,41.613707,41.817758
35,1800000000,568700636580910,568700668294915,0.147178,24.522401,31.714005,9628,9757,10,1200,568700668907179,32.326269,32.473447
36,1840000000,568700676601413,568700709860302,0.176034,25.189833,33.258889,9681,9810,10,1200,568700710504661,33.903248,34.079282
37,1880000000,568700716620189,568700750037927,0.192506,24.947302,33.417738,9881,10010,10,1200,568700750714735,34.094546,34.287052
38,1920000000,568700756618837,568700806631459,0.195153,42.02504,50.012622,9933,10062,10,1200,568700807407340,50.788503,50.983655999999996
39,1960000000,568700796710542,568700841047224,0.297386,35.758981,44.336682,9768,9897,10,1200,568700841718688,45.008146,45.30553200000001
40,2000000000,568700836615876,568700873759898,0.191584,28.784179,37.144022,22254,22539,22,1200,568700874974216,38.35834,38.549924
41,2040000000,568700876576955,568700929289225,0.141208,44.832529,52.71227,11128,11271,11,1200,568700930014705,53.43775,53.578958
42,2080000000,568700916590675,568700949106995,0.156367,25.183241,32.51632,10504,10633,10,1200,568700949697082,33.106407,33.262774
43,2120000000,568700956595723,568700989716849,0.164071,24.604642,33.121126,9945,10074,10,1200,568700990321625,33.725902,33.889973
44,2160000000,568700996586338,568701028575644,0.158047,24.57741,31.989306,9958,10087,10,1200,568701029232195,32.645857,32.803904
45,2200000000,568701036616954,568701101177396,0.193719,56.380089,64.560442,9903,10032,10,1200,568701101798235,65.181281,65.375
46,2240000000,568701076608594,568701120953789,0.181006,36.41627,44.345195,9734,9863,10,1200,568701121637253,45.028659,45.209665
47,2280000000,568701116627370,568701151072352,0.203078,25.96597,34.444982,9840,9969,10,1200,568701151745416,35.118046,35.321124
48,2320000000,568701156591073,568701204678200,0.165053,40.161593,48.087127,9735,9864,10,1200,568701205424129,48.833056,48.998109
49,2360000000,568701196616025,568701244719088,0.190997,39.849078,48.103063,9743,9872,10,1200,568701245379672,48.763647,48.954644
50,2400000000,568701236619729,568701286071576,0.192237,40.629631,49.451847,10130,10259,10,1200,568701286755296,50.135567,50.327804
51,2440000000,568701276620488,568701316490975,0.193861,30.99819,39.870487,9929,10058,10,1200,568701317359881,40.739393,40.933254
52,2480000000,568701316658304,568701358398861,0.235293,33.814319,41.740557,9809,9938,10,1200,568701359036692,42.378388,42.613681
53,2520000000,568701356596663,568701400514365,0.164468,36.65768,43.917702,9717,9846,10,1200,568701401252486,44.655823,44.820291
54,2560000000,568701396601551,568701433730725,0.173771,29.254489,37.129174,9770,9899,10,1200,568701434410349,37.808798,37.982569000000005
55,2600000000,568701436571174,568701477320007,0.141219,32.844739,40.748833,9883,10012,10,1200,568701477946766,41.375592,41.516811
56,2640000000,568701476578974,568701522580989,0.145402,38.82625,46.002015,9712,9841,10,1200,568701523298533,46.719559,46.864960999999994
57,2680000000,568701516610518,568701549399001,0.18101,24.460993,32.788483,9660,9789,10,1200,568701550007744,33.397226,33.578236000000004
58,2720000000,568701556608526,568701607798697,0.184042,43.351135,51.190171,10048,10177,10,1200,568701608507762,51.899236,52.083278
59,2760000000,568701596627270,568701638776151,0.200034,33.984369,42.148881,9908,10037,10,1200,568701639360350,42.73308,42.933114
60,2800000000,568701636588797,568701669049980,0.156921,25.23713,32.461183,9832,9961,10,1200,568701669669315,33.080518,33.237438999999995
61,2840000000,568701676578676,568701710137696,0.145265,25.996626,33.55902,10205,10334,10,1200,568701710748679,34.170003,34.315268
62,2880000000,568701716622797,568701750054583,0.200873,25.29649,33.431786,10047,10176,10,1200,568701750683806,34.061009,34.261882
