frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.280579,0.0296,0.310179
1,40,0.354917,0.030528,0.385445
2,40,0.421765,0.031168,0.452933
3,40,0.283556,0.030944,0.3145
4,40,0.354244,0.030977,0.385221
5,40,0.353636,0.030304,0.38394
6,40,0.431557,0.033537,0.465094
7,40,0.353476,0.030848,0.384324
8,40,0.284868,0.030304,0.315172
9,40,0.280323,0.030049,0.310372
10,40,0.21085,0.029857,0.240707
11,40,0.348836,0.02992,0.378756
12,40,0.346404,0.342692,0.689096
13,40,0.221187,0.031872,0.253059
14,40,0.410821,0.030433,0.441254
15,40,0.277859,0.029536,0.307395
16,40,0.424357,0.034241,0.458598
17,40,0.279523,0.031776,0.311299
18,40,0.207491,0.03008,0.237571
19,40,0.418213,0.030081,0.448294
20,40,0.345252,0.030208,0.37546
21,40,0.412869,0.030368,0.443237
22,40,0.34586,0.030337,0.376197
23,40,0.35258,0.028928,0.381508
24,40,0.277219,0.029793,0.307012
25,40,0.270723,0.028544,0.299267
26,40,0.350853,0.029152,0.380005
27,40,0.273923,0.030752,0.304675
28,40,0.423044,0.032321,0.455365
29,40,0.3521,0.030496,0.382596
30,40,0.400549,0.029856,0.430405
31,40,0.418212,0.029761,0.447973
32,40,0.205538,0.028993,0.234531
33,40,0.278659,0.029888,0.308547
34,40,0.279972,0.030112,0.310084
35,40,0.274115,0.036865,0.31098
36,40,0.345732,0.030624,0.376356
37,40,0.276739,0.029505,0.306244
38,40,0.274147,0.030816,0.304963
39,40,0.367877,0.034368,0.402245
40,40,0.289796,0.032256,0.322052
41,40,0.277251,0.031297,0.308548
42,40,0.417797,0.02992,0.447717
43,40,0.342372,0.029152,0.371524
44,40,0.324612,0.02944,0.354052
45,40,0.344772,0.031616,0.376388
46,40,0.411781,0.030976,0.442757
47,40,0.341188,0.030113,0.371301
48,40,0.326084,0.029952,0.356036
49,40,0.342628,0.030368,0.372996
50,40,0.421509,0.031585,0.453094
51,40,0.275011,0.035616,0.310627
52,40,0.414309,0.029697,0.444006
53,40,0.418149,0.029504,0.447653
54,40,0.409029,0.029856,0.438885
55,40,0.340996,0.041505,0.382501
56,40,0.344228,0.030912,0.37514
57,40,0.208675,0.029728,0.238403
58,40,0.268483,0.029344,0.297827
59,40,0.275524,0.028864,0.304388
60,40,0.377477,0.033632,0.411109
61,40,0.350212,0.032896,0.383108
62,40,0.208003,0.030112,0.238115
63,40,0.401445,0.030784,0.432229
64,40,0.411685,0.030881,0.442566
65,40,0.347268,0.02912,0.376388
66,40,0.404229,0.035104,0.439333
67,40,0.259299,0.031297,0.290596
68,40,0.479365,0.029889,0.509254
69,40,0.413925,0.0296,0.443525
70,40,0.349828,0.038177,0.388005
71,40,0.400868,0.031169,0.432037
72,40,0.328004,0.030048,0.358052
73,40,0.277731,0.030689,0.30842
74,40,0.472997,0.029601,0.502598
75,40,0.277443,0.029024,0.306467
76,40,0.399845,0.029152,0.428997
77,40,0.416261,0.029633,0.445894
78,40,0.462405,0.035232,0.497637
79,40,0.39626,0.030561,0.426821
80,40,0.293987,0.033088,0.327075
81,40,0.476166,0.030912,0.507078
82,40,0.282564,0.03664,0.319204
83,40,0.341732,0.030529,0.372261
84,40,0.3449,0.03072,0.37562
85,40,0.411621,0.029216,0.440837
86,40,0.28042,0.029472,0.309892
87,40,0.338852,0.029856,0.368708
88,40,0.280996,0.028768,0.309764
89,40,0.347908,0.028832,0.37674
90,40,0.477029,0.032289,0.509318
91,40,0.405508,0.029601,0.435109
92,40,0.339012,0.03056,0.369572
93,40,0.205602,0.029601,0.235203
94,40,0.35114,0.029984,0.381124
95,40,0.342532,0.028993,0.371525
96,40,0.280867,0.029889,0.310756
97,40,0.347332,0.034272,0.381604
98,40,0.419141,0.030048,0.449189
99,40,0.343972,0.029409,0.373381
100,40,0.339812,0.029984,0.369796
101,40,0.289796,0.035744,0.32554
102,40,0.344388,0.03056,0.374948
103,40,0.421412,0.031233,0.452645
104,40,0.327044,0.029952,0.356996
105,40,0.343844,0.029761,0.373605
106,40,0.341444,0.030176,0.37162
107,40,0.340036,0.029184,0.36922
108,40,0.342948,0.029377,0.372325
109,40,0.366532,0.031264,0.397796
110,40,0.345701,0.030624,0.376325
111,40,0.412101,0.02944,0.441541
112,40,0.344772,0.030593,0.375365
113,40,0.272067,0.0352,0.307267
114,40,0.280196,0.029632,0.309828
115,40,0.407781,0.029984,0.437765
116,40,0.344516,0.029504,0.37402
117,40,0.280995,0.030208,0.311203
118,40,0.475142,0.029536,0.504678
119,40,0.342116,0.030209,0.372325
120,40,0.34954,0.028992,0.378532
121,40,0.3481,0.031041,0.379141
122,40,0.360164,0.032576,0.39274
123,40,0.343972,0.030241,0.374213
124,40,0.349764,0.034784,0.384548
125,40,0.414213,0.030273,0.444486
126,40,0.408452,0.029921,0.438373
127,40,0.414021,0.029504,0.443525
128,40,0.344356,0.034624,0.37898
129,40,0.341412,0.030336,0.371748
130,40,0.474598,0.029472,0.50407
131,40,0.343044,0.028736,0.37178
132,40,0.340452,0.033217,0.373669
133,40,0.409573,0.030176,0.439749
134,40,0.416613,0.029472,0.446085
135,40,0.338212,0.028705,0.366917
136,40,0.340836,0.028832,0.369668
137,40,0.34378,0.029056,0.372836
138,40,0.344964,0.028737,0.373701
139,40,0.334212,0.029696,0.363908
140,40,0.413093,0.03024,0.443333
141,40,0.269636,0.028864,0.2985
142,40,0.347108,0.031904,0.379012
143,40,0.281572,0.030336,0.311908
144,40,0.34394,0.034977,0.378917
145,40,0.415876,0.029697,0.445573
146,40,0.351524,0.030048,0.381572
147,40,0.257443,0.035681,0.293124
148,40,0.484262,0.029632,0.513894
149,40,0.352164,0.029376,0.38154
150,40,0.413541,0.028833,0.442374
151,40,0.346564,0.029024,0.375588
152,40,0.274947,0.037921,0.312868
153,40,0.347908,0.031168,0.379076
154,40,0.413861,0.029409,0.44327
155,40,0.399908,0.029825,0.429733
156,40,0.275395,0.030112,0.305507
157,40,0.342916,0.028641,0.371557
158,40,0.275139,0.028736,0.303875
159,40,0.342788,0.033249,0.376037
160,40,0.347172,0.030528,0.3777
161,40,0.431973,0.033697,0.46567
162,40,0.329124,0.030144,0.359268
163,40,0.265379,0.031265,0.296644
164,40,0.345828,0.02992,0.375748
165,40,0.271907,0.029057,0.300964
166,40,0.342532,0.028832,0.371364
167,40,0.253155,0.028512,0.281667
168,40,0.34042,0.028705,0.369125
169,40,0.280259,0.029152,0.309411
170,40,0.336836,0.029025,0.365861
171,40,0.278339,0.028512,0.306851
172,40,0.392869,0.030144,0.423013
173,40,0.480486,0.0296,0.510086
174,40,0.28202,0.032448,0.314468
175,40,0.410373,0.030144,0.440517
176,40,0.277092,0.029344,0.306436
177,40,0.342148,0.02896,0.371108
178,40,0.273988,0.029152,0.30314
179,40,0.279203,0.028897,0.3081
180,40,0.266691,0.029568,0.296259
181,40,0.346372,0.029121,0.375493
182,40,0.403108,0.029025,0.432133
183,40,0.341252,0.03024,0.371492
184,40,0.343588,0.02976,0.373348
185,40,0.408805,0.031169,0.439974
186,40,0.335236,0.0296,0.364836
187,40,0.204194,0.029377,0.233571
188,40,0.202146,0.029793,0.231939
189,40,0.409572,0.029057,0.438629
190,40,0.276611,0.0296,0.306211
191,40,0.273252,0.029888,0.30314
192,40,0.278083,0.029089,0.307172
193,40,0.275715,0.029216,0.304931
194,40,0.387493,0.030464,0.417957
195,40,0.340004,0.029985,0.369989
196,40,0.3377,0.02944,0.36714
197,40,0.48103,0.030496,0.511526
198,40,0.395813,0.028896,0.424709
199,40,0.341348,0.029888,0.371236
200,40,0.407813,0.029473,0.437286
201,40,0.274179,0.029088,0.303267
202,40,0.410501,0.029248,0.439749
203,40,0.411685,0.029601,0.441286
204,40,0.408068,0.029345,0.437413
205,40,0.406533,0.02816,0.434693
206,40,0.414533,0.032096,0.446629
207,40,0.278371,0.030593,0.308964
208,40,0.268611,0.029312,0.297923
209,40,0.274244,0.029184,0.303428
210,40,0.339236,0.029024,0.36826
211,40,0.340452,0.029857,0.370309
212,40,0.342212,0.028576,0.370788
213,40,0.391557,0.02896,0.420517
214,40,0.341252,0.02992,0.371172
215,40,0.27754,0.029536,0.307076
216,40,0.399621,0.029632,0.429253
217,40,0.259395,0.030177,0.289572
218,40,0.418661,0.031424,0.450085
219,40,0.344548,0.029856,0.374404
220,40,0.335044,0.029217,0.364261
221,40,0.330244,0.028928,0.359172
222,40,0.325988,0.029216,0.355204
223,40,0.345892,0.029793,0.375685
224,40,0.475077,0.029889,0.504966
225,40,0.347364,0.02896,0.376324
226,40,0.265923,0.028577,0.2945
227,40,0.275715,0.029824,0.305539
228,40,0.332804,0.039201,0.372005
229,40,0.264707,0.031808,0.296515
230,40,0.3513,0.030753,0.382053
231,40,0.276291,0.029632,0.305923
232,40,0.345828,0.028929,0.374757
233,40,0.339748,0.029024,0.368772
234,40,0.342916,0.029856,0.372772
235,40,0.343525,0.028928,0.372453
