frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.280355,0.03056,0.310915
1,40,0.353476,0.031264,0.38474
2,40,0.421061,0.032065,0.453126
3,40,0.282691,0.030528,0.313219
4,40,0.349028,0.030049,0.379077
5,40,0.352708,0.02976,0.382468
6,40,0.422021,0.031809,0.45383
7,40,0.352324,0.030336,0.38266
8,40,0.285284,0.03008,0.315364
9,40,0.292035,0.033345,0.32538
10,40,0.211778,0.030625,0.242403
11,40,0.348868,0.030944,0.379812
12,40,0.347108,0.347237,0.694345
13,40,0.218754,0.031873,0.250627
14,40,0.409828,0.031201,0.441029
15,40,0.276163,0.030112,0.306275
16,40,0.413989,0.029633,0.443622
17,40,0.277283,0.03008,0.307363
18,40,0.205507,0.029568,0.235075
19,40,0.416229,0.02992,0.446149
20,40,0.355941,0.031968,0.387909
21,40,0.410341,0.030176,0.440517
22,40,0.34506,0.030433,0.375493
23,40,0.349892,0.029248,0.37914
24,40,0.275811,0.029665,0.305476
25,40,0.270435,0.02928,0.299715
26,40,0.349412,0.029505,0.378917
27,40,0.274243,0.030944,0.305187
28,40,0.405765,0.030817,0.436582
29,40,0.348644,0.029696,0.37834
30,40,0.410533,0.032896,0.443429
31,40,0.416133,0.031265,0.447398
32,40,0.205858,0.02992,0.235778
33,40,0.278724,0.030432,0.309156
34,40,0.277155,0.030145,0.3073
35,40,0.272611,0.037184,0.309795
36,40,0.343364,0.030241,0.373605
37,40,0.275491,0.029696,0.305187
38,40,0.271492,0.030176,0.301668
39,40,0.343684,0.0296,0.373284
40,40,0.283107,0.031328,0.314435
41,40,0.274787,0.030977,0.305764
42,40,0.428581,0.038208,0.466789
43,40,0.344612,0.031105,0.375717
44,40,0.327556,0.030304,0.35786
45,40,0.344356,0.031073,0.375429
46,40,0.40874,0.029377,0.438117
47,40,0.338564,0.029376,0.36794
48,40,0.326436,0.030656,0.357092
49,40,0.3425,0.030785,0.373285
50,40,0.407685,0.029312,0.436997
51,40,0.273347,0.035329,0.308676
52,40,0.410244,0.029633,0.439877
53,40,0.429349,0.030976,0.460325
54,40,0.405893,0.030144,0.436037
55,40,0.339748,0.039521,0.379269
56,40,0.34138,0.030624,0.372004
57,40,0.207427,0.029984,0.237411
58,40,0.266531,0.028769,0.2953
59,40,0.272579,0.028896,0.301475
60,40,0.337604,0.029313,0.366917
61,40,0.33898,0.0304,0.36938
62,40,0.202594,0.029249,0.231843
63,40,0.397348,0.034593,0.431941
64,40,0.425925,0.03344,0.459365
65,40,0.346372,0.030177,0.376549
66,40,0.400612,0.036577,0.437189
67,40,0.257219,0.030752,0.287971
68,40,0.47991,0.02992,0.50983
69,40,0.409701,0.029697,0.439398
70,40,0.334148,0.035008,0.369156
71,40,0.398277,0.030848,0.429125
72,40,0.3241,0.029792,0.353892
73,40,0.276324,0.030432,0.306756
74,40,0.485414,0.031744,0.517158
75,40,0.277635,0.030497,0.308132
76,40,0.398724,0.029473,0.428197
77,40,0.412613,0.029984,0.442597
78,40,0.458725,0.035009,0.493734
79,40,0.394084,0.030273,0.424357
80,40,0.278051,0.029792,0.307843
81,40,0.471333,0.029408,0.500741
82,40,0.27594,0.034336,0.310276
83,40,0.338244,0.071297,0.409541
84,40,0.349188,0.038497,0.387685
85,40,0.415428,0.030849,0.446277
86,40,0.281955,0.030913,0.312868
87,40,0.33914,0.030912,0.370052
88,40,0.280931,0.029889,0.31082
89,40,0.349348,0.030304,0.379652
90,40,0.465734,0.029856,0.49559
91,40,0.402981,0.029088,0.432069
92,40,0.336644,0.029888,0.366532
93,40,0.203747,0.029696,0.233443
94,40,0.362405,0.031776,0.394181
95,40,0.345412,0.03008,0.375492
96,40,0.281731,0.030112,0.311843
97,40,0.34682,0.035329,0.382149
98,40,0.420549,0.03008,0.450629
99,40,0.34474,0.029344,0.374084
100,40,0.338628,0.0304,0.369028
101,40,0.279139,0.033889,0.313028
102,40,0.343236,0.03056,0.373796
103,40,0.415269,0.029632,0.444901
104,40,0.323268,0.042881,0.366149
105,40,0.346916,0.036736,0.383652
106,40,0.343172,0.032065,0.375237
107,40,0.34074,0.030112,0.370852
108,40,0.342116,0.029376,0.371492
109,40,0.377861,0.031328,0.409189
110,40,0.344804,0.030113,0.374917
111,40,0.412197,0.02944,0.441637
112,40,0.32794,0.029248,0.357188
113,40,0.271875,0.035489,0.307364
114,40,0.279171,0.030336,0.309507
115,40,0.422501,0.033025,0.455526
116,40,0.346564,0.029952,0.376516
117,40,0.281156,0.030272,0.311428
118,40,0.474502,0.030272,0.504774
119,40,0.342244,0.030144,0.372388
120,40,0.349413,0.029568,0.378981
121,40,0.349284,0.030721,0.380005
122,40,0.346404,0.030656,0.37706
123,40,0.342564,0.02944,0.372004
124,40,0.34298,0.033985,0.376965
125,40,0.428485,0.032512,0.460997
126,40,0.410565,0.035393,0.445958
127,40,0.414757,0.031296,0.446053
128,40,0.343556,0.0352,0.378756
129,40,0.340644,0.031073,0.371717
130,40,0.475941,0.029761,0.505702
131,40,0.341764,0.028576,0.37034
132,40,0.330244,0.031776,0.36202
133,40,0.410693,0.029953,0.440646
134,40,0.416933,0.029152,0.446085
135,40,0.347684,0.031456,0.37914
136,40,0.340324,0.029537,0.369861
137,40,0.342052,0.029568,0.37162
138,40,0.342148,0.029057,0.371205
139,40,0.330916,0.030368,0.361284
140,40,0.410917,0.029504,0.440421
141,40,0.269667,0.028769,0.298436
142,40,0.33546,0.028928,0.364388
143,40,0.279459,0.028609,0.308068
144,40,0.343076,0.034912,0.377988
145,40,0.425573,0.032513,0.458086
146,40,0.347716,0.030528,0.378244
147,40,0.256803,0.039233,0.296036
148,40,0.483525,0.031329,0.514854
149,40,0.354436,0.030432,0.384868
150,40,0.413637,0.030177,0.443814
151,40,0.351172,0.029408,0.38058
152,40,0.275171,0.028705,0.303876
153,40,0.344036,0.030368,0.374404
154,40,0.413029,0.029248,0.442277
155,40,0.409221,0.032001,0.441222
156,40,0.277443,0.031072,0.308515
157,40,0.345156,0.029249,0.374405
158,40,0.275363,0.029856,0.305219
159,40,0.341764,0.034977,0.376741
160,40,0.346692,0.03072,0.377412
161,40,0.431077,0.032609,0.463686
162,40,0.329668,0.03024,0.359908
163,40,0.255299,0.029216,0.284515
164,40,0.343748,0.029761,0.373509
165,40,0.271267,0.029504,0.300771
166,40,0.34202,0.029089,0.371109
167,40,0.265347,0.030656,0.296003
168,40,0.341988,0.030081,0.372069
169,40,0.282243,0.029792,0.312035
170,40,0.336196,0.029633,0.365829
171,40,0.278083,0.02912,0.307203
172,40,0.391717,0.029888,0.421605
173,40,0.476934,0.029568,0.506502
174,40,0.273252,0.030112,0.303364
175,40,0.405125,0.029472,0.434597
176,40,0.275363,0.028769,0.304132
177,40,0.341988,0.029344,0.371332
178,40,0.284771,0.031297,0.316068
179,40,0.278595,0.029024,0.307619
180,40,0.266499,0.02912,0.295619
181,40,0.345156,0.029408,0.374564
182,40,0.404421,0.029217,0.433638
183,40,0.342052,0.030176,0.372228
184,40,0.344068,0.029952,0.37402
185,40,0.403205,0.029441,0.432646
186,40,0.335844,0.029184,0.365028
187,40,0.203362,0.029057,0.232419
188,40,0.202402,0.029536,0.231938
189,40,0.419781,0.031073,0.450854
190,40,0.278211,0.030912,0.309123
191,40,0.274948,0.030624,0.305572
192,40,0.278627,0.029793,0.30842
193,40,0.276355,0.029376,0.305731
194,40,0.389861,0.029536,0.419397
195,40,0.33962,0.029089,0.368709
196,40,0.337284,0.029632,0.366916
197,40,0.467301,0.028705,0.496006
198,40,0.393316,0.029025,0.422341
199,40,0.340548,0.030112,0.37066
200,40,0.415429,0.031969,0.447398
201,40,0.275139,0.029728,0.304867
202,40,0.411941,0.0304,0.442341
