frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,80,0.364388,0.034817,0.399205
1,80,0.462597,0.039233,0.50183
2,80,0.298499,0.036865,0.335364
3,80,0.442085,0.0368,0.478885
4,80,0.368453,0.034752,0.403205
5,80,0.442053,0.034369,0.476422
6,80,0.296003,0.034625,0.330628
7,80,0.295363,0.034465,0.329828
8,80,0.3673,0.040416,0.407716
9,80,0.516039,0.036096,0.552135
10,80,0.373476,0.036001,0.409477
11,80,0.385156,0.038465,0.423621
12,80,0.292355,0.366309,0.658664
13,80,0.449765,0.03744,0.487205
14,80,0.298147,0.035392,0.333539
15,80,0.219267,0.034848,0.254115
16,80,0.442918,0.035136,0.478054
17,80,0.436997,0.035297,0.472294
18,80,0.307203,0.036129,0.343332
19,80,0.37498,0.034881,0.409861
20,80,0.37626,0.037345,0.413605
21,80,0.516646,0.036064,0.55271
22,80,0.439301,0.036097,0.475398
23,80,0.443845,0.035296,0.479141
24,80,0.294564,0.035648,0.330212
25,80,0.359365,0.03376,0.393125
26,80,0.293059,0.034529,0.327588
27,80,0.293123,0.035201,0.328324
28,80,0.367236,0.035201,0.402437
29,80,0.292131,0.03424,0.326371
30,80,0.437702,0.036768,0.47447
31,80,0.446917,0.034849,0.481766
32,80,0.290595,0.041153,0.331748
33,80,0.294979,0.035713,0.330692
34,80,0.441925,0.035456,0.477381
35,80,0.213827,0.0352,0.249027
36,80,0.214019,0.034112,0.248131
37,80,0.571911,0.034432,0.606343
38,80,0.28474,0.035296,0.320036
39,80,0.29082,0.033632,0.324452
40,80,0.380292,0.037729,0.418021
41,80,0.365348,0.035617,0.400965
42,80,0.436069,0.034336,0.470405
43,80,0.287172,0.03424,0.321412
44,80,0.341092,0.034144,0.375236
45,80,0.3673,0.036,0.4033
46,80,0.432229,0.034113,0.466342
47,80,0.287203,0.034881,0.322084
48,80,0.49335,0.034464,0.527814
49,80,0.497222,0.035104,0.532326
50,80,0.369925,0.040416,0.410341
51,80,0.217347,0.035008,0.252355
52,80,0.284195,0.034049,0.318244
53,80,0.367172,0.034113,0.401285
54,80,0.360452,0.034304,0.394756
55,80,0.359077,0.042336,0.401413
56,80,0.498374,0.035776,0.53415
57,80,0.28586,0.035104,0.320964
58,80,0.352068,0.034049,0.386117
59,80,0.361892,0.034592,0.396484
60,80,0.399525,0.039297,0.438822
61,80,0.360644,0.036224,0.396868
62,80,0.287332,0.0352,0.322532
63,80,0.424933,0.034945,0.459878
64,80,0.287363,0.03504,0.322403
65,80,0.356645,0.033984,0.390629
66,80,0.2905,0.04032,0.33082
67,80,0.200386,0.035489,0.235875
68,80,0.505894,0.035136,0.54103
69,80,0.362628,0.034017,0.396645
70,80,0.282659,0.039457,0.322116
71,80,0.36298,0.036512,0.399492
72,80,0.198882,0.03456,0.233442
73,80,0.219203,0.03504,0.254243
74,80,0.430501,0.035041,0.465542
75,80,0.364644,0.033985,0.398629
76,80,0.351524,0.034624,0.386148
77,80,0.360068,0.035105,0.395173
78,80,0.416485,0.039488,0.455973
79,80,0.347108,0.034145,0.381253
80,80,0.362468,0.03424,0.396708
81,80,0.371429,0.041664,0.413093
82,80,0.364165,0.035968,0.400133
83,80,0.35722,0.034369,0.391589
84,80,0.36138,0.03488,0.39626
85,80,0.286692,0.033792,0.320484
86,80,0.364196,0.034753,0.398949
87,80,0.286787,0.036033,0.32282
88,80,0.293635,0.033665,0.3273
89,80,0.212738,0.034113,0.246851
90,80,0.357092,0.033536,0.390628
91,80,0.35514,0.033025,0.388165
92,80,0.294563,0.038049,0.332612
93,80,0.435813,0.035488,0.471301
94,80,0.293348,0.03472,0.328068
95,80,0.287204,0.033056,0.32026
96,80,0.367876,0.034913,0.402789
97,80,0.359332,0.039937,0.399269
98,80,0.221186,0.034465,0.255651
99,80,0.36634,0.03408,0.40042
100,80,0.28058,0.034528,0.315108
101,80,0.216835,0.038272,0.255107
102,80,0.359108,0.034081,0.393189
103,80,0.293795,0.033633,0.327428
104,80,0.284515,0.037185,0.3217
105,80,0.360932,0.0344,0.395332
106,80,0.213059,0.034048,0.247107
107,80,0.36186,0.034113,0.395973
108,80,0.291843,0.034177,0.32602
109,80,0.39194,0.037793,0.429733
110,80,0.364932,0.036161,0.401093
111,80,0.361284,0.035168,0.396452
112,80,0.200227,0.039264,0.239491
113,80,0.360356,0.035681,0.396037
114,80,0.291683,0.033409,0.325092
115,80,0.371556,0.036768,0.408324
116,80,0.290756,0.0336,0.324356
117,80,0.289188,0.034432,0.32362
118,80,0.427173,0.033953,0.461126
119,80,0.429669,0.035232,0.464901
120,80,0.293124,0.033152,0.326276
121,80,0.368132,0.035233,0.403365
122,80,0.290339,0.035457,0.325796
123,80,0.214978,0.033569,0.248547
124,80,0.215522,0.039137,0.254659
125,80,0.360612,0.034752,0.395364
126,80,0.375301,0.039712,0.415013
127,80,0.44087,0.03568,0.47655
128,80,0.36506,0.043233,0.408293
129,80,0.217826,0.036001,0.253827
130,80,0.292483,0.034145,0.326628
131,80,0.436997,0.034688,0.471685
132,80,0.204067,0.035872,0.239939
133,80,0.286244,0.0336,0.319844
134,80,0.362212,0.033441,0.395653
135,80,0.281987,0.03376,0.315747
136,80,0.28314,0.033792,0.316932
137,80,0.304708,0.036288,0.340996
138,80,0.286212,0.033536,0.319748
139,80,0.35482,0.034817,0.389637
140,80,0.289347,0.034784,0.324131
141,80,0.354404,0.034432,0.388836
142,80,0.361668,0.033729,0.395397
143,80,0.291427,0.039745,0.331172
144,80,0.291043,0.034113,0.325156
145,80,0.357732,0.034016,0.391748
146,80,0.28954,0.034176,0.323716
147,80,0.340484,0.040065,0.380549
148,80,0.376036,0.036513,0.412549
149,80,0.366692,0.034496,0.401188
150,80,0.435749,0.034529,0.470278
151,80,0.293187,0.033889,0.327076
152,80,0.360004,0.034272,0.394276
153,80,0.288036,0.034912,0.322948
154,80,0.432677,0.034241,0.466918
155,80,0.351268,0.034048,0.385316
156,80,0.363397,0.034816,0.398213
157,80,0.36154,0.033793,0.395333
