frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,17912,0.504454,0.190851,0.695305
1,17941,0.508422,0.19101,0.699432
2,18076,0.521734,0.182306,0.70404
3,18108,0.510182,0.17837,0.688552
4,18174,0.496966,0.178018,0.674984
5,18174,0.518054,0.17149,0.689544
6,18221,0.514566,0.178018,0.692584
7,18161,0.51303,0.197635,0.710665
8,18178,0.522086,0.175842,0.697928
9,18077,0.507654,0.18797,0.695624
10,18006,0.499494,0.189922,0.689416
11,17918,0.499942,0.191522,0.691464
12,17961,0.509766,0.193219,0.702985
13,18069,0.518374,0.195458,0.713832
14,18135,0.499558,0.172706,0.672264
15,18182,0.888298,0.185827,1.074125
16,18212,0.51127,0.174786,0.686056
17,18222,0.507974,0.178626,0.6866
18,18154,0.519846,0.182434,0.70228
19,18157,0.501702,0.174242,0.675944
20,18017,0.504326,0.193538,0.697864
21,17971,0.496998,0.191426,0.688424
22,17914,0.49735,0.190306,0.687656
23,17946,0.498309,0.236099,0.734408
24,18026,0.507654,0.192738,0.700392
25,18135,0.527814,0.174819,0.702633
26,18145,0.495878,0.177058,0.672936
27,18200,0.515654,0.177826,0.69348
28,18205,0.49671,0.17341,0.67012
29,18161,0.52007,0.176098,0.696168
30,18150,0.503462,0.17101,0.674472
31,18065,0.507046,0.184258,0.691304
32,17996,0.500134,0.189763,0.689897
33,17914,0.495302,0.190914,0.686216
34,18003,0.499238,0.192643,0.691881
35,18051,0.502566,0.194914,0.69748
36,18149,0.522342,0.17677,0.699112
37,18166,0.510054,0.172034,0.682088
38,18214,0.51591,0.175938,0.691848
39,18177,0.504102,0.171586,0.675688
40,18174,0.524294,0.177186,0.70148
41,18136,0.499846,0.170466,0.670312
42,18011,0.499846,0.188963,0.688809
43,17949,0.500966,0.186946,0.687912
44,17893,0.505798,0.190179,0.695977
45,18019,0.498854,0.193506,0.69236
46,18078,0.522182,0.17837,0.700552
47,18140,0.50023,0.177282,0.677512
48,18150,0.494469,0.177826,0.672295
49,18204,0.514374,0.191202,0.705576
50,18180,0.503813,0.181699,0.685512
51,18190,0.525798,0.17517,0.700968
52,18113,0.501862,0.185666,0.687528
53,18043,0.508454,0.18669,0.695144
54,17940,0.500678,0.193154,0.693832
55,17639,0.492038,0.150466,0.642504
56,17569,0.491302,0.148674,0.639976
57,17565,0.544198,0.158754,0.702952
58,17555,0.494822,0.152161,0.646983
59,17561,0.490245,0.156674,0.646919
60,17544,0.492069,0.150498,0.642567
61,17587,0.492261,0.157538,0.649799
62,17558,0.491557,0.149954,0.641511
63,17560,0.507558,0.156705,0.664263
64,17550,0.501926,0.152321,0.654247
65,17567,0.48887,0.149089,0.637959
66,17552,0.492614,0.148353,0.640967
67,17548,0.495717,0.148034,0.643751
68,17558,0.489477,0.149058,0.638535
69,17566,0.511622,0.151554,0.663176
70,17575,0.492518,0.147906,0.640424
71,17573,0.494342,0.14957,0.643912
72,17556,0.49031,0.148961,0.639271
73,17581,0.491718,0.157889,0.649607
74,17550,0.486245,0.165666,0.651911
75,18053,0.508006,0.19181,0.699816
76,17907,0.497349,0.184995,0.682344
77,17931,0.498118,0.186722,0.68484
78,18055,0.50279,0.189442,0.692232
79,18118,0.499046,0.17133,0.670376
80,18154,0.514182,0.173634,0.687816
