frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,60,0.458149,0.038049,0.496198
1,60,0.304356,0.038112,0.342468
2,60,0.461446,0.039296,0.500742
3,60,0.524198,0.036033,0.560231
4,60,0.476709,0.041505,0.518214
5,60,0.529894,0.037184,0.567078
6,60,0.231746,0.039553,0.271299
7,60,0.366308,0.036289,0.402597
8,60,0.380708,0.036096,0.416804
9,60,0.65556,0.078401,0.733961
10,60,0.280195,0.037473,0.317668
11,60,0.35402,0.033793,0.387813
12,60,0.342244,0.033152,0.375396
13,60,0.266339,0.032193,0.298532
14,60,0.536774,0.037984,0.574758
15,60,0.378309,0.035968,0.414277
16,60,0.443589,0.035937,0.479526
17,60,0.3697,0.035585,0.405285
18,60,0.368196,0.035776,0.403972
19,60,0.449061,0.037536,0.486597
20,60,0.226723,0.036512,0.263235
21,60,0.334404,0.033409,0.367813
22,60,0.340132,0.035264,0.375396
23,60,0.358084,0.036705,0.394789
24,60,0.341732,0.034208,0.37594
25,60,0.210243,0.032448,0.242691
26,60,0.444101,0.035009,0.47911
27,60,0.306212,0.03536,0.341572
28,60,0.36666,0.035073,0.401733
29,60,0.22445,0.036065,0.260515
30,60,0.527046,0.037376,0.564422
31,60,0.336835,0.032897,0.369732
32,60,0.343396,0.032576,0.375972
33,60,0.3369,0.031553,0.368453
34,60,0.308451,0.036513,0.344964
35,60,0.282723,0.034753,0.317476
36,60,0.288163,0.033056,0.321219
37,60,0.298948,0.036448,0.335396
38,60,0.386245,0.039744,0.425989
39,60,0.454246,0.038784,0.49303
40,60,0.375525,0.035712,0.411237
41,60,0.31242,0.038048,0.350468
42,60,0.337028,0.032193,0.369221
43,60,0.19469,0.032288,0.226978
44,60,0.350405,0.033824,0.384229
45,60,0.357668,0.035297,0.392965
46,60,0.265667,0.033376,0.299043
47,60,0.219651,0.034144,0.253795
48,60,0.305028,0.036832,0.34186
49,60,0.445477,0.036993,0.48247
50,60,0.445701,0.036097,0.481798
51,60,0.372612,0.035456,0.408068
52,60,0.371333,0.035808,0.407141
53,60,0.484582,0.032992,0.517574
54,60,0.26634,0.032384,0.298724
55,60,0.34682,0.034976,0.381796
56,60,0.267716,0.03296,0.300676
57,60,0.470566,0.031712,0.502278
58,60,0.412197,0.031552,0.443749
59,60,0.264227,0.031233,0.29546
60,60,0.334244,0.031456,0.3657
61,60,0.406629,0.032384,0.439013
62,60,0.265187,0.031553,0.29674
63,60,0.338596,0.037728,0.376324
64,60,0.268483,0.033825,0.302308
65,60,0.268899,0.0328,0.301699
66,60,0.346789,0.034048,0.380837
67,60,0.267939,0.032128,0.300067
68,60,0.433733,0.032768,0.466501
69,60,0.34346,0.033248,0.376708
70,60,0.261188,0.031328,0.292516
71,60,0.342244,0.031328,0.373572
72,60,0.266564,0.031456,0.29802
73,60,0.283939,0.032257,0.316196
74,60,0.484005,0.032321,0.516326
75,60,0.529254,0.035552,0.564806
76,60,0.23021,0.048289,0.278499
77,60,0.526662,0.036896,0.563558
78,60,0.446278,0.036672,0.48295
79,60,0.444037,0.036289,0.480326
80,60,0.3769,0.037281,0.414181
81,60,0.378116,0.036097,0.414213
82,60,0.442373,0.0352,0.477573
83,60,0.445318,0.035488,0.480806
84,60,0.614055,0.049665,0.66372
85,60,0.448805,0.037281,0.486086
86,60,0.235714,0.037409,0.273123
87,60,0.527526,0.036289,0.563815
88,60,0.447173,0.035552,0.482725
89,60,0.306756,0.035456,0.342212
90,60,0.442054,0.035168,0.477222
91,60,0.377828,0.036545,0.414373
92,60,0.440101,0.035681,0.475782
93,60,0.369892,0.034656,0.404548
94,60,0.459398,0.0432,0.502598
95,60,0.378437,0.03568,0.414117
96,60,0.444709,0.036833,0.481542
97,60,0.445733,0.038753,0.484486
98,60,0.448837,0.035328,0.484165
99,60,0.339524,0.039457,0.378981
100,60,0.469797,0.042433,0.51223
101,60,0.393221,0.03984,0.433061
102,60,0.558599,0.042112,0.600711
103,60,0.396613,0.040096,0.436709
104,60,0.387781,0.039584,0.427365
105,60,0.31642,0.052001,0.368421
106,60,0.545958,0.047777,0.593735
107,60,0.378596,0.040417,0.419013
108,60,0.307075,0.036033,0.343108
109,60,0.441989,0.035617,0.477606
110,60,0.52199,0.038592,0.560582
111,60,0.400933,0.04048,0.441413
112,60,0.374085,0.036096,0.410181
113,60,0.378181,0.035168,0.413349
114,60,0.374277,0.03648,0.410757
115,60,0.372132,0.035137,0.407269
116,60,0.435621,0.034464,0.470085
117,60,0.525703,0.034784,0.560487
118,60,0.225667,0.03584,0.261507
119,60,0.50695,0.037313,0.544263
120,60,0.397092,0.038753,0.435845
121,60,0.524006,0.03616,0.560166
122,60,0.540231,0.038752,0.578983
123,60,0.457062,0.03744,0.494502
124,60,0.375173,0.034848,0.410021
125,60,0.305412,0.035744,0.341156
126,60,0.437957,0.039937,0.477894
127,60,0.37626,0.036225,0.412485
128,60,0.454501,0.038144,0.492645
129,60,0.530311,0.038112,0.568423
130,60,0.236387,0.036896,0.273283
131,60,0.26682,0.032576,0.299396
132,60,0.212866,0.032385,0.245251
133,60,0.500486,0.032736,0.533222
134,60,0.446469,0.036673,0.483142
135,60,0.436037,0.03536,0.471397
136,60,0.439654,0.034464,0.474118
137,60,0.376101,0.036224,0.412325
138,60,0.382084,0.035937,0.418021
139,60,0.227715,0.035392,0.263107
140,60,0.3585,0.032321,0.390821
141,60,0.349796,0.0312,0.380996
142,60,0.219907,0.033024,0.252931
143,60,0.443301,0.035361,0.478662
144,60,0.369956,0.035553,0.405509
145,60,0.380324,0.036353,0.416677
146,60,0.22717,0.037473,0.264643
147,60,0.441701,0.038048,0.479749
148,60,0.454982,0.0376,0.492582
149,60,0.235395,0.037761,0.273156
150,60,0.478437,0.032865,0.511302
151,60,0.341508,0.032128,0.373636
152,60,0.35002,0.031489,0.381509
153,60,0.591111,0.03664,0.627751
154,60,0.444325,0.036449,0.480774
155,60,0.611815,0.087809,0.699624
156,60,0.31066,0.040128,0.350788
157,60,0.377989,0.03728,0.415269
158,60,0.377636,0.036001,0.413637
159,60,0.518374,0.035712,0.554086
160,60,0.45415,0.040224,0.494374
161,60,0.332612,0.032001,0.364613
162,60,0.264899,0.031488,0.296387
163,60,0.283364,0.032096,0.31546
164,60,0.515558,0.035616,0.551174
165,60,0.516327,0.034432,0.550759
166,60,0.449189,0.036385,0.485574
167,60,0.438405,0.035328,0.473733
168,60,0.297988,0.034848,0.332836
169,60,0.371205,0.034656,0.405861
170,60,0.297508,0.034976,0.332484
171,60,0.426373,0.03216,0.458533
172,60,0.264164,0.032032,0.296196
173,60,0.332228,0.030912,0.36314
174,60,0.353604,0.032481,0.386085
175,60,0.353476,0.030656,0.384132
176,60,0.447014,0.036512,0.483526
177,60,0.307396,0.03584,0.343236
178,60,0.364612,0.034657,0.399269
179,60,0.362212,0.034721,0.396933
180,60,0.588839,0.034144,0.622983
181,60,0.447749,0.034977,0.482726
182,60,0.265827,0.032288,0.298115
183,60,0.337796,0.030721,0.368517
184,60,0.333219,0.030849,0.364068
185,60,0.278787,0.032385,0.311172
186,60,0.292515,0.033344,0.325859
187,60,0.297892,0.035648,0.33354
188,60,0.376453,0.037152,0.413605
189,60,0.448902,0.037632,0.486534
190,60,0.368356,0.034657,0.403013
191,60,0.229635,0.034816,0.264451
192,60,0.443397,0.035585,0.478982
193,60,0.339076,0.032928,0.372004
194,60,0.33722,0.03216,0.36938
195,60,0.260963,0.031361,0.292324
196,60,0.327876,0.205762,0.533638
197,60,0.569639,0.03392,0.603559
198,60,0.373957,0.035936,0.409893
199,60,0.513382,0.035905,0.549287
200,60,0.433317,0.034848,0.468165
201,60,0.29674,0.03424,0.33098
202,60,0.450885,0.035553,0.486438
203,60,0.411045,0.03232,0.443365
204,60,0.264163,0.031489,0.295652
205,60,0.347268,0.03552,0.382788
206,60,0.267555,0.031745,0.2993
207,60,0.33754,0.031808,0.369348
208,60,0.342564,0.031745,0.374309
209,60,0.331651,0.031425,0.363076
210,60,0.331684,0.031488,0.363172
211,60,0.334564,0.031456,0.36602
212,60,0.335108,0.030913,0.366021
213,60,0.407333,0.031456,0.438789
214,60,0.335908,0.031968,0.367876
215,60,0.335172,0.031233,0.366405
216,60,0.34138,0.033632,0.375012
217,60,0.266947,0.032001,0.298948
218,60,0.325956,0.03088,0.356836
219,60,0.33418,0.031008,0.365188
220,60,0.258755,0.030145,0.2889
221,60,0.266435,0.031072,0.297507
222,60,0.335684,0.031457,0.367141
223,60,0.263331,0.031008,0.294339
224,60,0.401157,0.031872,0.433029
225,60,0.303652,0.035488,0.33914
226,60,0.298756,0.035264,0.33402
227,60,0.543303,0.038272,0.581575
228,60,0.306436,0.036544,0.34298
229,60,0.518342,0.035553,0.553895
230,60,0.52055,0.035392,0.555942
231,60,0.45703,0.0376,0.49463
232,60,0.367012,0.034977,0.401989
233,60,0.443045,0.035424,0.478469
234,60,0.533094,0.037248,0.570342
235,60,0.224675,0.0352,0.259875
236,60,0.533223,0.040224,0.573447
237,60,0.524486,0.036065,0.560551
238,60,0.443301,0.035136,0.478437
239,60,0.368325,0.034848,0.403173
240,60,0.370405,0.03472,0.405125
241,60,0.368804,0.035201,0.404005
242,60,0.441189,0.034784,0.475973
243,60,0.514438,0.034881,0.549319
244,60,0.455621,0.036257,0.491878
245,60,0.373476,0.036801,0.410277
246,60,0.436133,0.035584,0.471717
247,60,0.225763,0.037792,0.263555
248,60,0.447686,0.035136,0.482822
249,60,0.297636,0.034528,0.332164
250,60,0.517094,0.037504,0.554598
251,60,0.447238,0.033568,0.480806
252,60,0.520454,0.035617,0.556071
253,60,0.450053,0.0368,0.486853
254,60,0.512966,0.036608,0.549574
255,60,0.442405,0.034817,0.477222
256,60,0.439237,0.034624,0.473861
257,60,0.376517,0.038848,0.415365
258,60,0.306692,0.036128,0.34282
259,60,0.368581,0.035936,0.404517
260,60,0.448773,0.037537,0.48631
261,60,0.366244,0.034945,0.401189
262,60,0.383684,0.037409,0.421093
263,60,0.37882,0.035936,0.414756
264,60,0.369477,0.034272,0.403749
265,60,0.379621,0.036896,0.416517
266,60,0.441701,0.035041,0.476742
267,60,0.230723,0.037344,0.268067
268,60,0.375108,0.035905,0.411013
269,60,0.504742,0.03488,0.539622
270,60,0.385573,0.034432,0.420005
271,60,0.30602,0.037696,0.343716
272,60,0.459558,0.039584,0.499142
273,60,0.462406,0.038112,0.500518
274,60,0.437093,0.035073,0.472166
275,60,0.23181,0.036065,0.267875
276,60,0.299843,0.035873,0.335716
277,60,0.369764,0.035329,0.405093
278,60,0.370564,0.03408,0.404644
279,60,0.448838,0.03696,0.485798
280,60,0.382053,0.035488,0.417541
281,60,0.379077,0.03664,0.415717
282,60,0.373861,0.037344,0.411205
283,60,0.451045,0.037313,0.488358
284,60,0.441733,0.034368,0.476101
285,60,0.437926,0.034528,0.472454
286,60,0.439365,0.040673,0.480038
287,60,0.37082,0.035744,0.406564
288,60,0.381221,0.036128,0.417349
289,60,0.301028,0.0352,0.336228
290,60,0.368933,0.034272,0.403205
291,60,0.351172,0.032225,0.383397
292,60,0.348644,0.031424,0.380068
293,60,0.439365,0.034401,0.473766
294,60,0.444581,0.034848,0.479429
295,60,0.438342,0.034464,0.472806
296,60,0.383109,0.039104,0.422213
297,60,0.516518,0.038113,0.554631
298,60,0.301411,0.035041,0.336452
299,60,0.456197,0.036737,0.492934
