frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,80,0.474533,0.040385,0.514918
1,80,0.387748,0.040161,0.427909
2,80,0.394117,0.041152,0.435269
3,80,0.474886,0.041664,0.51655
4,80,0.468422,0.039424,0.507846
5,80,0.538087,0.038816,0.576903
6,80,0.46743,0.040832,0.508262
7,80,0.459142,0.040256,0.499398
8,80,0.463174,0.038816,0.50199
9,80,0.805706,0.081696,0.887402
10,80,0.284131,0.038272,0.322403
11,80,0.380069,0.04032,0.420389
12,80,0.280868,0.03552,0.316388
13,80,0.487718,0.035328,0.523046
14,80,0.541735,0.039264,0.580999
15,80,0.465158,0.038752,0.50391
16,80,0.539142,0.038849,0.577991
17,80,0.460581,0.038817,0.499398
18,80,0.381924,0.038529,0.420453
19,80,0.487782,0.042176,0.529958
20,80,0.308036,0.039232,0.347268
21,80,0.421573,0.035521,0.457094
22,80,0.280963,0.038081,0.319044
23,80,0.272771,0.035328,0.308099
24,80,0.346244,0.035809,0.382053
25,80,0.216002,0.034817,0.250819
26,80,0.381732,0.038273,0.420005
27,80,0.384292,0.038753,0.423045
28,80,0.378276,0.037409,0.415685
29,80,0.394468,0.040033,0.434501
30,80,0.461541,0.038977,0.500518
31,80,0.424549,0.03584,0.460389
32,80,0.3481,0.040385,0.388485
33,80,0.347556,0.035136,0.382692
34,80,0.198211,0.034144,0.232355
35,80,0.288612,0.035392,0.324004
36,80,0.291427,0.033985,0.325412
37,80,0.606503,0.043905,0.650408
38,80,0.476101,0.040289,0.51639
39,80,0.50119,0.044384,0.545574
40,80,0.463334,0.039776,0.50311
41,80,0.476998,0.042048,0.519046
42,80,0.350852,0.035489,0.386341
43,80,0.49143,0.036288,0.527718
44,80,0.423141,0.035489,0.45863
45,80,0.283171,0.036128,0.319299
46,80,0.344356,0.035233,0.379589
47,80,0.295363,0.043393,0.338756
48,80,0.474213,0.040769,0.514982
49,80,0.462405,0.039073,0.501478
50,80,0.460229,0.038497,0.498726
51,80,0.380612,0.038561,0.419173
52,80,0.542022,0.038337,0.580359
53,80,0.499654,0.034976,0.53463
54,80,0.349988,0.034241,0.384229
55,80,0.269347,0.034496,0.303843
56,80,0.200675,0.033408,0.234083
57,80,0.427397,0.036224,0.463621
58,80,0.357413,0.03536,0.392773
59,80,0.270883,0.034433,0.305316
60,80,0.487334,0.034656,0.52199
61,80,0.269283,0.034977,0.30426
62,80,0.279619,0.034848,0.314467
63,80,0.272772,0.04048,0.313252
64,80,0.276643,0.035713,0.312356
65,80,0.485509,0.034849,0.520358
66,80,0.34554,0.035136,0.380676
67,80,0.30698,0.039968,0.346948
68,80,0.446469,0.036544,0.483013
69,80,0.34618,0.035329,0.381509
70,80,0.264995,0.034688,0.299683
71,80,0.273188,0.034144,0.307332
72,80,0.411653,0.033248,0.444901
73,80,0.292228,0.034688,0.326916
74,80,0.495398,0.034688,0.530086
75,80,0.544455,0.038272,0.582727
76,80,0.542279,0.041664,0.583943
77,80,0.46647,0.038464,0.504934
78,80,0.384613,0.044736,0.429349
79,80,0.389573,0.039009,0.428582
80,80,0.541606,0.038112,0.579718
81,80,0.46007,0.038144,0.498214
82,80,0.454918,0.037536,0.492454
83,80,0.457766,0.043552,0.501318
84,80,0.641672,0.042944,0.684616
85,80,0.387397,0.037984,0.425381
86,80,0.459814,0.037952,0.497766
87,80,0.471846,0.037216,0.509062
88,80,0.463238,0.0376,0.500838
89,80,0.229635,0.037696,0.267331
90,80,0.385221,0.037696,0.422917
91,80,0.464518,0.038432,0.50295
92,80,0.53191,0.037601,0.569511
93,80,0.393573,0.039904,0.433477
94,80,0.394629,0.044064,0.438693
95,80,0.538631,0.037984,0.576615
96,80,0.452261,0.037985,0.490246
97,80,0.465541,0.040513,0.506054
98,80,0.462277,0.037537,0.499814
99,80,0.455813,0.038017,0.49383
100,80,0.463365,0.040097,0.503462
101,80,0.54519,0.040577,0.585767
102,80,0.466021,0.038496,0.504517
103,80,0.311971,0.038017,0.349988
104,80,0.421669,0.058784,0.480453
105,80,0.550759,0.0408,0.591559
106,80,0.607752,0.043552,0.651304
107,80,0.381509,0.040544,0.422053
108,80,0.381957,0.036256,0.418213
109,80,0.535686,0.044993,0.580679
110,80,0.387428,0.039873,0.427301
111,80,0.381668,0.038049,0.419717
112,80,0.383972,0.038625,0.422597
113,80,0.38186,0.036993,0.418853
114,80,0.468389,0.037441,0.50583
115,80,0.387524,0.037121,0.424645
116,80,0.386628,0.037441,0.424069
117,80,0.552582,0.039745,0.592327
118,80,0.462789,0.038625,0.501414
119,80,0.524422,0.044353,0.568775
120,80,0.391204,0.037985,0.429189
121,80,0.382756,0.039009,0.421765
122,80,0.469637,0.042337,0.511974
123,80,0.474501,0.040513,0.515014
