frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
0,400000000,568678885769238,568678935548961,488.61854,49.686506,49.779723,49821,50437,46,1200,568678937787131,52.017893,540.636433
1,440000000,568678958687474,568679003686212,521.536039,44.895569,44.998738,46549,47137,44,1200,568679005878398,47.190924,568.726963
2,480000000,568679026399280,568679069616974,549.247078,43.122141,43.217694,43644,44190,41,1200,568679071510116,45.110836,594.3579139999999
3,520000000,568679090646277,568679130175031,573.491451,39.441329,39.528754,43544,44090,41,1200,568679132397682,41.751405,615.242856
4,560000000,568679151121230,568679185761575,593.9513,34.572632,34.640345,40418,40936,39,1200,568679187615325,36.494095,630.445395
5,600000000,568679205284173,568679247106842,608.130338,41.7371,41.822669,40493,41011,39,1200,568679248887535,43.603362,651.7337
6,640000000,568679266703905,568679307148030,629.611351,40.238139,40.444125,40455,40973,39,1200,568679308954771,42.250866,671.862217
7,680000000,568679326411617,568679361234139,649.257718,34.729913,34.822522,40528,41031,38,1200,568679362900175,36.488558,685.746276
8,720000000,568679379150895,568679408856973,661.996708,29.62307,29.706078,36470,36917,34,1200,568679410419135,31.26824,693.264948
9,760000000,568679428017071,568679457397833,670.855364,29.304602,29.380762,36246,36693,34,1200,568679458902811,30.88574,701.741104
10,800000000,568679474073134,568679503423944,676.911299,29.273594,29.35081,36193,36640,34,1200,568679504801464,30.72833,707.639629
11,840000000,568679519031584,568679550337905,681.873397,31.223409,31.306321,32822,33227,31,1200,568679551760801,32.729217,714.6026139999999
12,880000000,568679565850247,568679600330014,688.691837,34.402134,34.479767,32938,33343,31,1200,568679602373110,36.522863,725.2147
13,920000000,568679617658058,568679662356729,700.504352,44.60923,44.698671,32882,33302,32,1200,568679663484134,45.826076,746.330428
14,960000000,568679677245257,568679711694207,720.148159,34.276916,34.44895,32826,33231,31,1200,568679713103343,35.858086,756.0062449999999
15,1000000000,568679727483801,568679792579640,730.380751,64.930013,65.095839,63058,63832,58,1200,568679794429518,66.945717,797.326468
16,1040000000,568679806913185,568679846765271,769.758839,39.769813,39.852086,36443,36890,34,1200,568679849188660,42.275475,812.034314
17,1080000000,568679866219420,568679902155972,789.120019,35.742309,35.936552,36367,36814,34,1200,568679903666486,37.447066,826.5670849999999
18,1120000000,568679921787435,568679960342674,804.666337,38.392421,38.555239,36703,37150,34,1200,568679961765507,39.978072,844.644409
19,1160000000,568679977302682,568680015638974,820.18936,38.167906,38.336292,32993,33413,32,1200,568680017680118,40.377436,860.566796
20,1200000000,568680033233837,568680069771740,836.111619,36.398253,36.537903,32886,33291,31,1200,568680071161868,37.928031,874.03965
21,1240000000,568680085704056,568680123136241,848.601038,37.268471,37.432185,33160,33565,31,1200,568680124400672,38.696616,887.297654
22,1280000000,568680138521926,568680168539304,861.359804,29.943169,30.017378,33206,33626,32,1200,568680169973305,31.451379,892.811183
23,1320000000,568680185040619,568680217407208,867.879456,32.294012,32.366589,36713,37160,34,1200,568680218876826,33.836207,901.715663
24,1360000000,568680233859498,568680267258708,876.704832,33.314601,33.39921,36928,37404,36,1200,568680268786790,34.927292,911.632124
25,1400000000,568680283996217,568680315346379,886.864175,31.24168,31.350162,37112,37588,36,1200,568680317032607,33.03639,919.900565
26,1440000000,568680333585250,568680363891911,896.428504,30.223876,30.306661,37002,37478,36,1200,568680365416089,31.830839,928.259343
27,1480000000,568680380653549,568680419446934,903.490882,38.712808,38.793385,37031,37507,36,1200,568680421796306,41.142757,944.633639
28,1520000000,568680436322269,568680470262925,919.166611,33.854415,33.940656,37236,37712,36,1200,568680471802143,35.479874,954.646485
29,1560000000,568680489061867,568680538061517,931.899168,48.928033,48.99965,37175,37651,36,1200,568680539382940,50.321073,982.220241
30,1600000000,568680555435993,568680594741257,958.33784,39.137326,39.305264,37588,38064,36,1200,568680596093721,40.657728,998.995568
31,1640000000,568680609290292,568680659405667,972.165322,49.976877,50.115375,37141,37617,36,1200,568680660974230,51.683938,1023.84926
32,1680000000,568680675625218,568680719800363,998.542745,43.978726,44.175145,40770,41288,39,1200,568680721571712,45.946494,1044.489239
33,1720000000,568680736736083,568680776419911,1019.581768,39.600115,39.683828,40677,41195,39,1200,568680778159899,41.423816,1061.005584
34,1760000000,568680794319482,568680829404695,1037.167151,34.995004,35.085213,40759,41277,39,1200,568680831055403,36.735921,1073.903072
35,1800000000,568680847205417,568680882302247,1050.047422,35.016061,35.09683,40910,41428,39,1200,568680883930554,36.725137,1086.772559
36,1840000000,568680900325403,568680935641372,1063.169617,35.229984,35.315969,40914,41432,39,1200,568680937313295,36.987892,1100.1575090000001
37,1880000000,568680953592399,568680988579404,1076.435941,34.903164,34.987005,40872,41390,39,1200,568680990239359,36.64696,1113.082901
38,1920000000,568681006461630,568681041183032,1089.306196,34.634937,34.721402,40787,41305,39,1200,568681042685417,36.223787,1125.529983
39,1960000000,568681056560269,568681090635807,1099.406851,33.990641,34.075538,40672,41190,39,1200,568681092210577,35.650308,1135.057159
40,2000000000,568681106329144,568681157192719,1109.174925,50.776662,50.863575,59574,60306,55,1200,568681159027909,52.698765,1161.8736900000001
41,2040000000,568681173143179,568681207685027,1135.987041,34.451511,34.541848,40520,41038,39,1200,568681209287510,36.144331,1172.131372
42,2080000000,568681225576374,568681262213029,1148.414667,36.551022,36.636655,40453,40956,38,1200,568681263831321,38.254947,1186.669614
43,2120000000,568681280241114,568681319732492,1163.087631,39.392913,39.491378,40287,40776,37,1200,568681321259454,41.01834,1204.1059710000002
44,2160000000,568681337567102,568681376451464,1180.407347,38.797801,38.884362,40493,40996,38,1200,568681378041755,40.474653,1220.882
45,2200000000,568681394227866,568681429095797,1197.072719,34.77913,34.867931,40470,40973,38,1200,568681430612583,36.384717,1233.457436
46,2240000000,568681446802054,568681480687605,1209.645755,33.801806,33.885551,40413,40931,39,1200,568681482323496,35.521442,1245.167197
