frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.302179,0.034433,0.336612
1,40,0.379204,0.036609,0.415813
2,40,0.446597,0.036449,0.483046
3,40,0.496966,0.033344,0.53031
4,40,0.226627,0.033536,0.260163
5,40,0.433861,0.033633,0.467494
6,40,0.296643,0.035233,0.331876
7,40,0.351908,0.031712,0.38362
8,40,0.365252,0.031841,0.397093
9,40,0.641415,0.081057,0.722472
10,40,0.446374,0.038464,0.484838
11,40,0.344516,0.032033,0.376549
12,40,0.33338,0.031232,0.364612
13,40,0.328836,0.029952,0.358788
14,40,0.429093,0.034273,0.463366
15,40,0.295523,0.032545,0.328068
16,40,0.36042,0.032864,0.393284
17,40,0.292196,0.031872,0.324068
18,40,0.422373,0.032256,0.454629
19,40,0.298595,0.03424,0.332835
20,40,0.371268,0.034592,0.40586
21,40,0.397413,0.030496,0.427909
22,40,0.461222,0.032096,0.493318
23,40,0.327076,0.029568,0.356644
24,40,0.261892,0.029472,0.291364
25,40,0.275875,0.027712,0.303587
26,40,0.289859,0.031616,0.321475
27,40,0.364613,0.032288,0.396901
28,40,0.421125,0.032128,0.453253
29,40,0.28634,0.032448,0.318788
30,40,0.51575,0.035681,0.551431
31,40,0.388068,0.030177,0.418245
32,40,0.40122,0.035169,0.436389
33,40,0.327012,0.029696,0.356708
34,40,0.261443,0.029121,0.290564
35,40,0.271267,0.02944,0.300707
36,40,0.339716,0.0288,0.368516
37,40,0.359236,0.036512,0.395748
38,40,0.29898,0.034816,0.333796
39,40,0.364548,0.039105,0.403653
40,40,0.365956,0.033441,0.399397
41,40,0.534278,0.03824,0.572518
42,40,0.391781,0.030304,0.422085
43,40,0.326756,0.030305,0.357061
44,40,0.3937,0.030049,0.423749
45,40,0.33178,0.030592,0.362372
46,40,0.388069,0.029728,0.417797
47,40,0.414213,0.0296,0.443813
48,40,0.364901,0.040704,0.405605
49,40,0.426597,0.032609,0.459206
