frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,106028,1.883926,0.64324,2.527166
1,106058,1.900566,0.519751,2.420317
2,106040,1.914039,0.521158,2.435197
3,106095,1.88303,0.521382,2.404412
4,106084,1.898263,0.521478,2.419741
5,106081,1.916727,0.523142,2.439869
6,106119,1.882998,0.51527,2.398268
7,106048,1.905335,0.52231,2.427645
8,106053,1.880118,0.530278,2.410396
9,106091,1.889302,0.520902,2.410204
10,106039,1.923607,0.526822,2.450429
11,106073,1.892406,0.518054,2.41046
12,106079,1.914806,0.520487,2.435293
13,106074,1.919638,0.525254,2.444892
14,106024,1.874582,0.52071,2.395292
15,106027,1.913911,0.530502,2.444413
16,106049,1.89663,0.534439,2.431069
17,106062,1.902519,0.517222,2.419741
18,106083,1.914198,1.003628,2.917826
19,106128,1.918807,0.560102,2.478909
20,106124,1.89775,0.521831,2.419581
21,106116,1.923511,0.524198,2.447709
22,106090,1.895094,0.517671,2.412765
23,106046,1.943191,0.519654,2.462845
24,106076,1.913719,0.519174,2.432893
25,106063,1.880118,0.51831,2.398428
26,106037,1.903542,0.521638,2.42518
27,106095,1.884118,0.551335,2.435453
28,106053,1.901814,0.517606,2.41942
29,106064,1.926391,0.520646,2.447037
30,106093,1.891734,0.518534,2.410268
31,106075,1.92847,0.521895,2.450365
32,106064,1.930487,0.518662,2.449149
33,106028,1.883734,0.51639,2.400124
34,106085,1.940855,0.52359,2.464445
35,106054,1.875094,0.558247,2.433341
36,106087,1.903862,0.513862,2.417724
37,106069,1.934327,0.51767,2.451997
38,106097,1.891702,0.515078,2.40678
39,106087,1.913078,0.518534,2.431612
40,106060,1.917943,0.517574,2.435517
41,106073,1.887126,0.515686,2.402812
42,106032,1.929494,0.519623,2.449117
43,106084,1.885879,0.552838,2.438717
44,106106,1.878742,0.513862,2.392604
45,106075,1.940855,0.520326,2.461181
46,106032,1.883734,0.51607,2.399804
47,106091,1.937111,0.516134,2.453245
