frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,60,0.290531,0.033121,0.323652
1,60,0.508614,0.03328,0.541894
2,60,0.291364,0.033472,0.324836
3,60,0.291556,0.033088,0.324644
4,60,0.361156,0.032705,0.393861
5,60,0.436357,0.03216,0.468517
6,60,0.29194,0.032576,0.324516
7,60,0.292836,0.032096,0.324932
8,60,0.29754,0.033472,0.331012
9,60,0.372228,0.034561,0.406789
10,60,0.436901,0.03328,0.470181
11,60,0.365733,0.03376,0.399493
12,60,0.286947,0.3393,0.626247
13,60,0.370149,0.034848,0.404997
14,60,0.363301,0.033888,0.397189
15,60,0.214883,0.031872,0.246755
16,60,0.432421,0.032064,0.464485
17,60,0.493734,0.031553,0.525287
18,60,0.296643,0.033537,0.33018
19,60,0.220354,0.032321,0.252675
20,60,0.431653,0.031744,0.463397
21,60,0.505062,0.03168,0.536742
22,60,0.422757,0.032097,0.454854
23,60,0.288835,0.030849,0.319684
24,60,0.212738,0.031808,0.244546
25,60,0.353445,0.0312,0.384645
26,60,0.286947,0.031425,0.318372
27,60,0.288387,0.032161,0.320548
28,60,0.285827,0.031136,0.316963
29,60,0.302212,0.033408,0.33562
30,60,0.416357,0.032641,0.448998
31,60,0.506246,0.031936,0.538182
32,60,0.493766,0.03168,0.525446
33,60,0.292548,0.033856,0.326404
34,60,0.288036,0.032736,0.320772
35,60,0.210274,0.032161,0.242435
36,60,0.209698,0.031425,0.241123
37,60,0.55991,0.032865,0.592775
38,60,0.281699,0.032448,0.314147
39,60,0.326884,0.036257,0.363141
40,60,0.367524,0.034752,0.402276
41,60,0.212707,0.03344,0.246147
42,60,0.431077,0.031905,0.462982
43,60,0.283299,0.031745,0.315044
44,60,0.407588,0.033249,0.440837
45,60,0.494822,0.032768,0.52759
46,60,0.425029,0.033376,0.458405
47,60,0.283619,0.032416,0.316035
48,60,0.273987,0.032705,0.306692
49,60,0.501574,0.035424,0.536998
50,60,0.352644,0.032193,0.384837
51,60,0.211746,0.031745,0.243491
52,60,0.217922,0.033281,0.251203
53,60,0.358372,0.032096,0.390468
54,60,0.348068,0.032641,0.380709
55,60,0.352484,0.030496,0.38298
56,60,0.211651,0.034784,0.246435
57,60,0.283012,0.032672,0.315684
58,60,0.346468,0.03168,0.378148
59,60,0.354276,0.031488,0.385764
60,60,0.346532,0.031361,0.377893
61,60,0.290179,0.033536,0.323715
62,60,0.210307,0.031456,0.241763
63,60,0.483846,0.033376,0.517222
64,60,0.354853,0.03328,0.388133
65,60,0.425029,0.03344,0.458469
66,60,0.420709,0.032353,0.453062
67,60,0.195906,0.032544,0.22845
68,60,0.362309,0.032864,0.395173
69,60,0.28666,0.030912,0.317572
70,60,0.414405,0.032192,0.446597
71,60,0.276355,0.043873,0.320228
72,60,0.272547,0.032993,0.30554
73,60,0.215746,0.032513,0.248259
74,60,0.416837,0.032192,0.449029
75,60,0.356452,0.030976,0.387428
76,60,0.275843,0.031232,0.307075
77,60,0.285508,0.031552,0.31706
78,60,0.405957,0.031008,0.436965
79,60,0.412997,0.032576,0.445573
80,60,0.424101,0.032353,0.456454
81,60,0.422021,0.031296,0.453317
82,60,0.370437,0.03344,0.403877
83,60,0.498182,0.033408,0.53159
84,60,0.35498,0.032737,0.387717
85,60,0.281027,0.031648,0.312675
86,60,0.287139,0.033952,0.321091
87,60,0.352484,0.033057,0.385541
88,60,0.358692,0.031008,0.3897
89,60,0.491077,0.031713,0.52279
90,60,0.351556,0.031008,0.382564
91,60,0.346052,0.031297,0.377349
92,60,0.422373,0.03312,0.455493
93,60,0.280675,0.032961,0.313636
94,60,0.291395,0.032833,0.324228
95,60,0.423621,0.03184,0.455461
96,60,0.425317,0.03184,0.457157
97,60,0.427173,0.032161,0.459334
98,60,0.288803,0.031105,0.319908
99,60,0.219618,0.032545,0.252163
100,60,0.278787,0.032224,0.311011
101,60,0.358661,0.03152,0.390181
102,60,0.282595,0.032577,0.315172
103,60,0.447781,0.033152,0.480933
104,60,0.26426,0.031872,0.296132
105,60,0.347652,0.031392,0.379044
106,60,0.210179,0.032224,0.242403
107,60,0.391173,0.038784,0.429957
108,60,0.301348,0.036064,0.337412
109,60,0.224387,0.03552,0.259907
110,60,0.284004,0.033312,0.317316
111,60,0.355588,0.032193,0.387781
112,60,0.268739,0.031712,0.300451
113,60,0.349125,0.031296,0.380421
114,60,0.304867,0.034433,0.3393
115,60,0.351652,0.033088,0.38474
116,60,0.212227,0.031744,0.243971
117,60,0.495334,0.032545,0.527879
118,60,0.350884,0.031808,0.382692
119,60,0.279011,0.032385,0.311396
120,60,0.287907,0.030625,0.318532
121,60,0.292515,0.033376,0.325891
122,60,0.286596,0.032064,0.31866
123,60,0.488294,0.031712,0.520006
124,60,0.489894,0.044001,0.533895
125,60,0.356196,0.033376,0.389572
126,60,0.284164,0.032192,0.316356
127,60,0.433413,0.032161,0.465574
128,60,0.360676,0.03264,0.393316
129,60,0.209635,0.032928,0.242563
130,60,0.288068,0.031584,0.319652
131,60,0.428197,0.031136,0.459333
132,60,0.335844,0.032737,0.368581
133,60,0.282787,0.030528,0.313315
134,60,0.354053,0.031072,0.385125
135,60,0.277571,0.042241,0.319812
136,60,0.351972,0.031712,0.383684
137,60,0.284164,0.031136,0.3153
138,60,0.348036,0.031169,0.379205
139,60,0.413188,0.032097,0.445285
140,60,0.286435,0.032449,0.318884
141,60,0.278275,0.031328,0.309603
142,60,0.421733,0.031361,0.453094
143,60,0.286467,0.030304,0.316771
144,60,0.211139,0.030688,0.241827
145,60,0.283524,0.031936,0.31546
146,60,0.287907,0.031521,0.319428
147,60,0.415045,0.040672,0.455717
148,60,0.355364,0.032417,0.387781
149,60,0.366788,0.033377,0.400165
150,60,0.355492,0.030848,0.38634
151,60,0.287459,0.030625,0.318084
152,60,0.424741,0.030528,0.455269
153,60,0.284324,0.031712,0.316036
154,60,0.280035,0.030753,0.310788
155,60,0.272899,0.032032,0.304931
156,60,0.283748,0.032832,0.31658
157,60,0.211651,0.031392,0.243043
158,60,0.368612,0.033377,0.401989
159,60,0.21485,0.032033,0.246883
160,60,0.285827,0.030944,0.316771
161,60,0.444614,0.03392,0.478534
162,60,0.340964,0.031776,0.37274
163,60,0.195555,0.03136,0.226915
164,60,0.283619,0.030785,0.314404
165,60,0.282787,0.030689,0.313476
166,60,0.423365,0.031072,0.454437
167,60,0.461093,0.030401,0.491494
168,60,0.350724,0.030976,0.3817
169,60,0.300644,0.032032,0.332676
170,60,0.277924,0.031456,0.30938
171,60,0.35578,0.031072,0.386852
172,60,0.26074,0.031744,0.292484
173,60,0.283203,0.030913,0.314116
174,60,0.282659,0.031744,0.314403
175,60,0.349637,0.0312,0.380837
176,60,0.355236,0.030752,0.385988
177,60,0.282948,0.03072,0.313668
178,60,0.351332,0.031137,0.382469
179,60,0.284867,0.029984,0.314851
180,60,0.342789,0.030976,0.373765
181,60,0.506182,0.032928,0.53911
182,60,0.28154,0.030368,0.311908
