frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.280035,0.030176,0.310211
1,40,0.354276,0.030464,0.38474
2,40,0.417989,0.030784,0.448773
3,40,0.280036,0.02992,0.309956
4,40,0.346532,0.035073,0.381605
5,40,0.3537,0.029792,0.383492
6,40,0.414853,0.030336,0.445189
7,40,0.350885,0.029376,0.380261
8,40,0.283779,0.029377,0.313156
9,40,0.292739,0.033121,0.32586
10,40,0.21181,0.031296,0.243106
11,40,0.347332,0.030336,0.377668
12,40,0.345636,0.35722,0.702856
13,40,0.220515,0.032672,0.253187
14,40,0.410917,0.030145,0.441062
15,40,0.276963,0.029152,0.306115
16,40,0.415141,0.028832,0.443973
17,40,0.275139,0.029472,0.304611
18,40,0.205155,0.029376,0.234531
19,40,0.414245,0.028832,0.443077
20,40,0.355556,0.031393,0.386949
21,40,0.412869,0.030176,0.443045
22,40,0.345124,0.030464,0.375588
23,40,0.350725,0.0288,0.379525
24,40,0.277827,0.029889,0.307716
25,40,0.269475,0.0288,0.298275
26,40,0.349412,0.028961,0.378373
27,40,0.272899,0.030048,0.302947
28,40,0.406693,0.029984,0.436677
29,40,0.34922,0.029185,0.378405
30,40,0.396933,0.028864,0.425797
31,40,0.427653,0.03136,0.459013
32,40,0.206083,0.03024,0.236323
33,40,0.278467,0.030273,0.30874
34,40,0.278467,0.029824,0.308291
35,40,0.272868,0.03584,0.308708
36,40,0.343716,0.030465,0.374181
37,40,0.275555,0.029472,0.305027
38,40,0.272771,0.029953,0.302724
39,40,0.34538,0.029024,0.374404
40,40,0.28282,0.0368,0.31962
41,40,0.277091,0.031297,0.308388
42,40,0.426853,0.032736,0.459589
43,40,0.342212,0.030209,0.372421
44,40,0.326691,0.029921,0.356612
45,40,0.344228,0.030656,0.374884
46,40,0.407973,0.029312,0.437285
47,40,0.338052,0.029505,0.367557
48,40,0.324068,0.030432,0.3545
49,40,0.340644,0.030848,0.371492
50,40,0.405381,0.029153,0.434534
51,40,0.271747,0.034432,0.306179
52,40,0.410533,0.029984,0.440517
53,40,0.45559,0.034144,0.489734
54,40,0.409349,0.031104,0.440453
55,40,0.342308,0.037857,0.380165
56,40,0.341764,0.030624,0.372388
57,40,0.207939,0.030112,0.238051
58,40,0.266787,0.029121,0.295908
59,40,0.272835,0.028896,0.301731
60,40,0.338692,0.029185,0.367877
61,40,0.33898,0.035488,0.374468
62,40,0.205026,0.030113,0.235139
63,40,0.398437,0.029856,0.428293
64,40,0.424229,0.032,0.456229
65,40,0.345572,0.029217,0.374789
66,40,0.401829,0.035776,0.437605
67,40,0.257475,0.031072,0.288547
68,40,0.480262,0.030176,0.510438
69,40,0.410597,0.029473,0.44007
70,40,0.334596,0.03472,0.369316
71,40,0.397893,0.030528,0.428421
72,40,0.325732,0.029664,0.355396
73,40,0.276036,0.030176,0.306212
74,40,0.481158,0.032096,0.513254
75,40,0.278275,0.030273,0.308548
76,40,0.39962,0.029697,0.429317
77,40,0.412293,0.029504,0.441797
78,40,0.457701,0.034945,0.492646
79,40,0.396133,0.030112,0.426245
80,40,0.278083,0.029825,0.307908
81,40,0.470565,0.029824,0.500389
82,40,0.275683,0.037952,0.313635
83,40,0.338244,0.042625,0.380869
84,40,0.347236,0.031968,0.379204
85,40,0.411109,0.029984,0.441093
86,40,0.278884,0.029568,0.308452
87,40,0.338692,0.02992,0.368612
88,40,0.281539,0.029184,0.310723
89,40,0.345956,0.029313,0.375269
90,40,0.462213,0.028672,0.490885
91,40,0.401157,0.028609,0.429766
92,40,0.336644,0.029664,0.366308
93,40,0.20429,0.029857,0.234147
94,40,0.365668,0.03312,0.398788
95,40,0.343108,0.029953,0.373061
96,40,0.280355,0.030177,0.310532
97,40,0.345444,0.03456,0.380004
98,40,0.418693,0.030336,0.449029
99,40,0.343748,0.029281,0.373029
100,40,0.337828,0.029728,0.367556
101,40,0.278499,0.032897,0.311396
102,40,0.342692,0.029888,0.37258
103,40,0.416485,0.034305,0.45079
104,40,0.327044,0.030336,0.35738
105,40,0.356452,0.031584,0.388036
106,40,0.340581,0.030752,0.371333
107,40,0.33802,0.028576,0.366596
108,40,0.3409,0.028737,0.369637
109,40,0.367492,0.032288,0.39978
110,40,0.3441,0.030337,0.374437
111,40,0.409765,0.02976,0.439525
112,40,0.328164,0.029408,0.357572
113,40,0.269763,0.034785,0.304548
114,40,0.278051,0.029728,0.307779
115,40,0.417732,0.032545,0.450277
116,40,0.345732,0.029664,0.375396
117,40,0.27946,0.029568,0.309028
118,40,0.472614,0.029376,0.50199
119,40,0.339364,0.0296,0.368964
120,40,0.347684,0.028769,0.376453
121,40,0.348548,0.0312,0.379748
122,40,0.346596,0.030337,0.376933
123,40,0.338212,0.02896,0.367172
124,40,0.341508,0.038273,0.379781
125,40,0.413317,0.030752,0.444069
126,40,0.413829,0.030912,0.444741
127,40,0.414469,0.029537,0.444006
128,40,0.343364,0.03488,0.378244
129,40,0.340996,0.030912,0.371908
130,40,0.474854,0.029184,0.504038
131,40,0.342916,0.028385,0.371301
132,40,0.328804,0.03056,0.359364
133,40,0.409061,0.029056,0.438117
134,40,0.415141,0.028672,0.443813
135,40,0.35002,0.031456,0.381476
136,40,0.340772,0.029856,0.370628
137,40,0.344996,0.029377,0.374373
138,40,0.34394,0.028544,0.372484
139,40,0.333892,0.029665,0.363557
140,40,0.412261,0.029824,0.442085
141,40,0.268835,0.029376,0.298211
142,40,0.336164,0.029345,0.365509
143,40,0.279875,0.029312,0.309187
144,40,0.342596,0.034209,0.376805
145,40,0.412805,0.034112,0.446917
146,40,0.361124,0.032769,0.393893
147,40,0.259299,0.037216,0.296515
148,40,0.485862,0.030176,0.516038
149,40,0.351909,0.029312,0.381221
150,40,0.413061,0.0296,0.442661
151,40,0.346372,0.029377,0.375749
152,40,0.274243,0.028576,0.302819
153,40,0.343812,0.029889,0.373701
154,40,0.412741,0.028864,0.441605
155,40,0.397957,0.029696,0.427653
156,40,0.286851,0.031777,0.318628
157,40,0.344356,0.029344,0.3737
158,40,0.276227,0.029313,0.30554
159,40,0.342404,0.034528,0.376932
160,40,0.346244,0.029697,0.375941
161,40,0.432261,0.032672,0.464933
162,40,0.329924,0.030272,0.360196
163,40,0.256291,0.029248,0.285539
164,40,0.343812,0.029472,0.373284
165,40,0.273284,0.028864,0.302148
166,40,0.342468,0.028512,0.37098
167,40,0.264035,0.031009,0.295044
168,40,0.342148,0.029888,0.372036
169,40,0.282308,0.02944,0.311748
170,40,0.33642,0.029184,0.365604
171,40,0.279108,0.028608,0.307716
172,40,0.390629,0.029952,0.420581
173,40,0.478758,0.028896,0.507654
174,40,0.274531,0.029792,0.304323
175,40,0.406373,0.028609,0.434982
176,40,0.275395,0.028736,0.304131
177,40,0.342212,0.028833,0.371045
178,40,0.285571,0.030752,0.316323
179,40,0.279364,0.028928,0.308292
180,40,0.265507,0.029185,0.294692
181,40,0.346756,0.029184,0.37594
182,40,0.404805,0.028768,0.433573
183,40,0.34362,0.029665,0.373285
184,40,0.34458,0.029632,0.374212
185,40,0.401637,0.029216,0.430853
186,40,0.334916,0.028864,0.36378
187,40,0.203235,0.0288,0.232035
188,40,0.201923,0.029632,0.231555
189,40,0.420869,0.031456,0.452325
190,40,0.280324,0.030304,0.310628
191,40,0.273123,0.029729,0.302852
192,40,0.278755,0.029376,0.308131
193,40,0.276163,0.029313,0.305476
194,40,0.389572,0.029249,0.418821
195,40,0.339524,0.028992,0.368516
196,40,0.338244,0.029216,0.36746
197,40,0.470566,0.028864,0.49943
198,40,0.395429,0.028896,0.424325
199,40,0.341604,0.029697,0.371301
200,40,0.416517,0.030816,0.447333
201,40,0.275779,0.029153,0.304932
202,40,0.413125,0.02928,0.442405
203,40,0.412997,0.028928,0.441925
204,40,0.409445,0.029376,0.438821
205,40,0.407461,0.028385,0.435846
206,40,0.406084,0.028929,0.435013
207,40,0.276035,0.029376,0.305411
208,40,0.269251,0.029249,0.2985
209,40,0.274595,0.028448,0.303043
210,40,0.339268,0.028993,0.368261
211,40,0.345732,0.030912,0.376644
212,40,0.342788,0.029185,0.371973
213,40,0.39306,0.029665,0.422725
214,40,0.341988,0.02992,0.371908
215,40,0.277507,0.029313,0.30682
216,40,0.403653,0.029376,0.433029
217,40,0.259427,0.030144,0.289571
218,40,0.408901,0.029057,0.437958
219,40,0.341412,0.028672,0.370084
220,40,0.331748,0.028896,0.360644
221,40,0.338724,0.030977,0.369701
222,40,0.325475,0.030017,0.355492
223,40,0.343012,0.029792,0.372804
224,40,0.472326,0.029984,0.50231
225,40,0.344932,0.028801,0.373733
226,40,0.264995,0.028736,0.293731
227,40,0.274147,0.029729,0.303876
228,40,0.319011,0.029057,0.348068
229,40,0.258691,0.029184,0.287875
230,40,0.347748,0.029665,0.377413
231,40,0.273571,0.029024,0.302595
232,40,0.354468,0.030849,0.385317
233,40,0.33962,0.030112,0.369732
234,40,0.34186,0.029793,0.371653
235,40,0.341668,0.02864,0.370308
236,40,0.272099,0.028417,0.300516
237,40,0.406596,0.029281,0.435877
238,40,0.278915,0.028608,0.307523
239,40,0.341892,0.029153,0.371045
240,40,0.402917,0.02816,0.431077
241,40,0.400805,0.029248,0.430053
242,40,0.268675,0.029633,0.298308
243,40,0.351236,0.031328,0.382564
244,40,0.413477,0.030144,0.443621
245,40,0.337348,0.029377,0.366725
246,40,0.274467,0.028768,0.303235
247,40,0.342596,0.028449,0.371045
248,40,0.420229,0.02896,0.449189
249,40,0.277603,0.028705,0.306308
250,40,0.271523,0.029504,0.301027
251,40,0.349124,0.028801,0.377925
252,40,0.272067,0.028992,0.301059
253,40,0.348932,0.028641,0.377573
254,40,0.264291,0.031328,0.295619
255,40,0.34122,0.029985,0.371205
256,40,0.341572,0.029984,0.371556
257,40,0.271107,0.029089,0.300196
258,40,0.269475,0.02864,0.298115
259,40,0.269987,0.029665,0.299652
260,40,0.341892,0.02928,0.371172
261,40,0.33706,0.028896,0.365956
262,40,0.396133,0.028992,0.425125
263,40,0.33674,0.028385,0.365125
264,40,0.344516,0.0288,0.373316
265,40,0.492998,0.032608,0.525606
266,40,0.342596,0.029857,0.372453
267,40,0.276323,0.029568,0.305891
268,40,0.405221,0.028993,0.434214
269,40,0.412388,0.031009,0.443397
270,40,0.413989,0.028992,0.442981
271,40,0.410021,0.029888,0.439909
272,40,0.34714,0.029217,0.376357
273,40,0.339396,0.028992,0.368388
274,40,0.344228,0.028256,0.372484
275,40,0.480101,0.030305,0.510406
276,40,0.341956,0.034304,0.37626
277,40,0.412069,0.030816,0.442885
278,40,0.34282,0.029217,0.372037
279,40,0.337892,0.029504,0.367396
280,40,0.341892,0.028864,0.370756
281,40,0.34186,0.028865,0.370725
282,40,0.255011,0.029696,0.284707
283,40,0.339556,0.028097,0.367653
284,40,0.414884,0.034817,0.449701
285,40,0.349828,0.032512,0.38234
286,40,0.412357,0.030689,0.443046
287,40,0.412709,0.029568,0.442277
288,40,0.411941,0.029344,0.441285
289,40,0.465574,0.029728,0.495302
290,40,0.202434,0.028801,0.231235
291,40,0.335236,0.028352,0.363588
292,40,0.410373,0.035008,0.445381
293,40,0.28042,0.0288,0.30922
294,40,0.275267,0.028961,0.304228
295,40,0.408708,0.043169,0.451877
296,40,0.348132,0.030336,0.378468
297,40,0.389253,0.030144,0.419397
298,40,0.486918,0.030017,0.516935
299,40,0.414885,0.029024,0.443909
