stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,15117428964083,15117429192164,15117429299749,15117434277191,5.313108,0.107585,4.977442,960
live,1,15117438964083,15117439130246,15117439362793,15117442518642,3.554559,0.232547,3.155849,960
live,2,15117448964083,15117449087656,15117449329804,15117452026255,3.062172,0.242148,2.696451,960
live,3,15117458964083,15117459080971,15117459318542,15117463306883,4.3428,0.237571,3.988341,960
live,4,15117468964083,15117469096750,15117469178191,15117472802111,3.838028,0.081441,3.62392,960
live,5,15117478964083,15117479089041,15117479166226,15117482538366,3.574283,0.077185,3.37214,960
live,6,15117488964083,15117489098292,15117489174229,15117493100872,4.136789,0.075937,3.926643,960
live,7,15117498964083,15117499088343,15117499158648,15117502895593,3.93151,0.070305,3.736945,960
live,8,15117508964083,15117509081210,15117509154459,15117512959052,3.994969,0.073249,3.804593,960
live,9,15117518964083,15117519079964,15117519152061,15117523096049,4.131966,0.072097,3.943988,960
live,10,15117528964083,15117529075935,15117529131520,15117532870673,3.90659,0.055585,3.739153,960
live,11,15117538964083,15117539077634,15117539132355,15117543012534,4.048451,0.054721,3.880179,960
live,12,15117548964083,15117549078341,15117549152198,15117553977061,5.012978,0.073857,4.824863,960
live,13,15117558964083,15117559078376,15117559137385,15117564763026,5.798943,0.059009,5.625641,960
live,14,15117568964083,15117569065163,15117569108811,15117573267266,4.303183,0.043648,4.158455,960
live,15,15117578964083,15117579080622,15117579139694,15117583682602,4.718519,0.059072,4.542908,960
live,16,15117588964083,15117589077329,15117589138193,15117593832687,4.868604,0.060864,4.694494,960
live,17,15117598964083,15117599205941,15117599667419,15117604858591,5.894508,0.461478,5.191172,960
live,18,15117608964083,15117609092310,15117609346554,15117615539659,6.575576,0.254244,6.193105,960
live,19,15117618964083,15117619079001,15117619139898,15117623551188,4.587105,0.060897,4.41129,960
live,20,15117628964083,15117629072412,15117629135165,15117634651941,5.687858,0.062753,5.516776,960
live,21,15117638964083,15117639077407,15117639138912,15117643193557,4.229474,0.061505,4.054645,960
live,22,15117648964083,15117649059810,15117649115202,15117654061571,5.097488,0.055392,4.946369,960
live,23,15117658964083,15117659075973,15117659132517,15117663030520,4.066437,0.056544,3.898003,960
live,24,15117668964083,15117669073127,15117669124968,15117672971962,4.007879,0.051841,3.846994,960
live,25,15117678964083,15117679069354,15117679127339,15117683023902,4.059819,0.057985,3.896563,960
live,26,15117688964083,15117689137678,15117689427794,15117694806328,5.842245,0.290116,5.378534,960
live,27,15117698964083,15117699131601,15117699398004,15117705592165,6.628082,0.266403,6.194161,960
live,28,15117708964083,15117709131828,15117709407319,15117713843313,4.87923,0.275491,4.435994,960
live,29,15117718964083,15117719094390,15117719343065,15117723312493,4.34841,0.248675,3.969428,960
live,30,15117728964083,15117729076505,15117729149274,15117732988812,4.024729,0.072769,3.839538,960
live,31,15117738964083,15117739082460,15117739161021,15117744018780,5.054697,0.078561,4.857759,960
live,32,15117748964083,15117749078558,15117749145151,15117753699547,4.735464,0.066593,4.554396,960
live,33,15117758964083,15117759078049,15117759153570,15117763181943,4.21786,0.075521,4.028373,960
live,34,15117768964083,15117769080452,15117769155077,15117773225722,4.261639,0.074625,4.070645,960
live,35,15117778964083,15117779077735,15117779154536,15117783197981,4.233898,0.076801,4.043445,960
live,36,15117788964083,15117789063242,15117789121803,15117793768391,4.804308,0.058561,4.646588,960
live,37,15117798964083,15117799083213,15117799158190,15117803580072,4.615989,0.074977,4.421882,960
live,38,15117808964083,15117809079216,15117809141745,15117813406536,4.442453,0.062529,4.264791,960
live,39,15117818964083,15117819077011,15117819144147,15117823848049,4.883966,0.067136,4.703902,960
live,40,15117828964083,15117829074165,15117829142038,15117835341959,6.377876,0.067873,6.199921,960
live,41,15117838964083,15117839063000,15117839124729,15117843380561,4.416478,0.061729,4.255832,960
live,42,15117848964083,15117849075035,15117849135708,15117853814969,4.850886,0.060673,4.679261,960
live,43,15117858964083,15117859076446,15117859151615,15117863135091,4.171008,0.075169,3.983476,960
live,44,15117868964083,15117869078017,15117869151106,15117873624796,4.660713,0.073089,4.47369,960
live,45,15117878964083,15117879081764,15117879160133,15117884302184,5.338101,0.078369,5.142051,960
live,46,15117888964083,15117889078055,15117889145576,15117893820101,4.856018,0.067521,4.674525,960
live,47,15117898964083,15117899083370,15117899155243,15117903606917,4.642834,0.071873,4.451674,960
live,48,15117908964083,15117909114413,15117909205326,15117912700732,3.736649,0.090913,3.495406,960
live,49,15117918964083,15117919149040,15117919294130,15117923656875,4.692792,0.14509,4.362745,960
live,50,15117928964083,15117929127411,15117929260341,15117933613454,4.649371,0.13293,4.353113,960
live,51,15117938964083,15117939131318,15117939404313,15117943778451,4.814368,0.272995,4.374138,960
live,52,15117948964083,15117949113240,15117949189209,15117953641140,4.677057,0.075969,4.451931,960
live,53,15117958964083,15117959100475,15117959182268,15117963928762,4.964679,0.081793,4.746494,960
live,54,15117968964083,15117969089502,15117969165727,15117973845628,4.881545,0.076225,4.679901,960
live,55,15117978964083,15117979089089,15117979194050,15117983143766,4.179683,0.104961,3.949716,960
live,56,15117988964083,15117989090467,15117989192421,15117993721696,4.757613,0.101954,4.529275,960
live,57,15117998964083,15117999092294,15117999203208,15118003906565,4.942482,0.110914,4.703357,960
live,58,15118008964083,15118009090409,15118009164138,15118013948937,4.984854,0.073729,4.784799,960
live,59,15118018964083,15118019101996,15118019192205,15118023661640,4.697557,0.090209,4.469435,960
live,60,15118028964083,15118029087407,15118029161232,15118034906779,5.942696,0.073825,5.745547,960
live,61,15118038964083,15118039078386,15118039151283,15118043493099,4.529016,0.072897,4.341816,960
live,62,15118048964083,15118049092181,15118049168246,15118052996232,4.032149,0.076065,3.827986,960
live,63,15118058964083,15118059086295,15118059192153,15118063198893,4.23481,0.105858,4.00674,960
live,64,15118068964083,15118069087098,15118069187484,15118073116047,4.151964,0.100386,3.928563,960
live,65,15118078964083,15118079084157,15118079186623,15118084120095,5.156012,0.102466,4.933472,960
live,66,15118088964083,15118089093632,15118089182049,15118093830494,4.866411,0.088417,4.648445,960
live,67,15118098964083,15118099086467,15118099190564,15118103137656,4.173573,0.104097,3.947092,960
live,68,15118108964083,15118109181191,15118109338377,15118115104053,6.13997,0.157186,5.765676,960
live,69,15118118964083,15118119082601,15118119159402,15118123476066,4.511983,0.076801,4.316664,960
live,70,15118128964083,15118129086796,15118129188205,15118133109888,4.145805,0.101409,3.921683,960
live,71,15118138964083,15118139097007,15118139203760,15118144530710,5.566627,0.106753,5.32695,960
live,72,15118148964083,15118149104273,15118149185363,15118154031442,5.067359,0.08109,4.846079,960
live,73,15118158964083,15118159091956,15118159195926,15118164520251,5.556168,0.10397,5.324325,960
live,74,15118168964083,15118169090647,15118169161496,15118173605682,4.641599,0.070849,4.444186,960
live,75,15118178964083,15118179096762,15118179175995,15118183911705,4.947622,0.079233,4.73571,960
live,76,15118188964083,15118189128349,15118189233279,15118193926844,4.962761,0.10493,4.693565,960
live,77,15118198964083,15118199110624,15118199217121,15118203177173,4.21309,0.106497,3.960052,960
live,78,15118208964083,15118209089954,15118209193668,15118214934575,5.970492,0.103714,5.740907,960
live,79,15118218964083,15118219080549,15118219157510,15118223764738,4.800655,0.076961,4.607228,960
live,80,15118228964083,15118229077736,15118229154729,15118234889588,5.925505,0.076993,5.734859,960
live,81,15118238964083,15118239077835,15118239151788,15118243105472,4.141389,0.073953,3.953684,960
live,82,15118248964083,15118249089134,15118249165807,15118252995841,4.031758,0.076673,3.830034,960
live,83,15118258964083,15118259083185,15118259187826,15118263445674,4.481591,0.104641,4.257848,960
live,84,15118268964083,15118269087028,15118269158837,15118273077832,4.113749,0.071809,3.918995,960
live,85,15118278964083,15118279086262,15118279188728,15118283084427,4.120344,0.102466,3.895699,960
live,86,15118288964083,15118289087673,15118289190267,15118293749686,4.785603,0.102594,4.559419,960
live,87,15118298964083,15118299088956,15118299165821,15118303804826,4.840743,0.076865,4.639005,960
