timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13548327324449,4.0,665.0,26.0,2448.0,0.0
13548549967556,4.0,665.0,36.0,2506.0,0.0
13548773459665,4.0,665.0,20.0,2576.0,0.0
13548996222294,4.0,665.0,28.0,2664.0,0.0
13549218902489,4.0,665.0,0.0,2764.0,0.0
13549441801247,4.0,665.0,18.0,2836.0,0.0
13549665027497,4.0,665.0,0.0,2939.0,0.0
13549887550699,4.0,665.0,31.0,3007.0,0.0
13550110720468,4.0,665.0,70.0,3015.0,0.0
13550331532096,2.0,2133.0,79.0,3016.0,0.0
13550551837605,3.0,2133.0,72.0,3016.0,0.0
13550772457711,4.0,2133.0,69.0,3016.0,0.0
13550992958519,5.0,2133.0,67.0,3016.0,0.0
13551214703310,6.0,2133.0,70.0,3016.0,0.0
13551435518746,7.0,2133.0,68.0,3016.0,0.0
13551656440903,7.0,2133.0,69.0,3016.0,0.0
13551877234643,7.0,2133.0,70.0,3016.0,0.0
13552097418903,8.0,2133.0,71.0,3016.0,0.0
13552318136353,8.0,2133.0,68.0,3016.0,0.0
13552539431283,8.0,2133.0,70.0,3016.0,0.0
