round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,0.07596900000000001,32768,32832,863.5101159683554,6908.080927746843
0,1,0.054592999999999996,32768,32832,1201.6192552158702,9612.954041726962
0,2,0.049249,32768,32832,1332.0067412536293,10656.053930029035
0,3,0.0472,32768,32832,1389.8305084745762,11118.64406779661
0,4,0.046465000000000006,32768,32832,1411.8153448832454,11294.522759065963
0,5,0.045921000000000003,32768,32832,1428.540319243919,11428.322553951351
0,6,0.04576,32768,32832,1433.5664335664335,11468.531468531468
0,7,0.045665,32768,32832,1436.548779152524,11492.390233220192
0,8,0.045536,32768,32832,1440.6184118060437,11524.94729444835
0,9,0.044641,32768,32832,1469.50113124706,11756.00904997648
0,10,0.045409,32768,32832,1444.6475368319057,11557.180294655245
0,11,0.04496,32768,32832,1459.0747330960853,11672.597864768682
0,12,0.045120999999999994,32768,32832,1453.8684869572928,11630.947895658343
0,13,0.081473,32768,32832,805.1747204595388,6441.39776367631
0,14,0.051777000000000004,32768,32832,1266.971821465129,10135.774571721033
0,15,0.046784,32768,32832,1402.18878248974,11217.51025991792
0,16,0.045249,32768,32832,1449.7557957081924,11598.04636566554
0,17,0.045217,32768,32832,1450.7817856116064,11606.254284892852
0,18,0.07798500000000001,32768,32832,841.18740783484,6729.49926267872
0,19,0.049664,32768,32832,1320.8762886597938,10567.01030927835
0,20,0.045888,32768,32832,1429.5676429567645,11436.541143654116
0,21,0.045089000000000004,32768,32832,1454.9003082791812,11639.20246623345
0,22,1.829783,32768,32832,35.851245748812836,286.8099659905027
0,23,0.056769,32768,32832,1155.560252954958,9244.482023639664
0,24,0.048352,32768,32832,1356.7174056915949,10853.739245532759
0,25,0.046176,32768,32832,1420.6514206514205,11365.211365211364
0,26,0.045249,32768,32832,1449.7557957081924,11598.04636566554
0,27,0.044896,32768,32832,1461.1546685673557,11689.237348538845
0,28,0.044864999999999995,32768,32832,1462.1642705895465,11697.314164716372
0,29,0.044608999999999996,32768,32832,1470.5552691160976,11764.442152928781
0,30,0.044992,32768,32832,1458.036984352774,11664.295874822192
0,31,0.045409,32768,32832,1444.6475368319057,11557.180294655245
0,32,0.045601,32768,32832,1438.5649437512336,11508.519550009869
0,33,0.045343999999999995,32768,32832,1446.7184191954834,11573.747353563867
0,34,0.045505,32768,32832,1441.5998241951434,11532.798593561147
0,35,0.056480999999999996,32768,32832,1161.4525238575804,9291.620190860644
0,36,0.12844899999999998,32768,32832,510.7085302337893,4085.6682418703144
0,37,0.054497,32768,32832,1203.73598546709,9629.88788373672
0,38,0.047969,32768,32832,1367.5498759615587,10940.39900769247
0,39,0.045568000000000004,32768,32832,1439.6067415730336,11516.853932584268
0,40,0.045441,32768,32832,1443.6302018001363,11549.04161440109
0,41,0.044577,32768,32832,1471.6109204298182,11772.887363438545
0,42,0.045184,32768,32832,1451.8413597733713,11614.73087818697
0,43,0.044449,32768,32832,1475.8487255056357,11806.789804045085
0,44,0.045824000000000004,32768,32832,1431.564245810056,11452.513966480448
0,45,0.31945999999999997,32768,32832,205.34652225630754,1642.7721780504603
0,46,0.067137,32768,32832,977.1065135469264,7816.852108375411
0,47,0.050976,32768,32832,1286.8801004394224,10295.04080351538
0,48,0.046433,32768,32832,1412.7883186526824,11302.30654922146
0,49,0.045249,32768,32832,1449.7557957081924,11598.04636566554
0,50,0.045472,32768,32832,1442.6460239268122,11541.168191414497
0,51,0.071201,32768,32832,921.3353745031671,7370.682996025337
0,52,0.053440999999999995,32768,32832,1227.5219400834565,9820.175520667652
