stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17166902261385,17166902800467,17166903119159,17166921908093,19.646708,0.318692,18.788934,15360
live,1,17166912261385,17166912581867,17166922312898,17166927983943,15.722558,9.731031,5.671045,15360
live,2,17166922261385,17166922692454,17166928193258,17166932891971,10.630586,5.500804,4.698713,15360
live,3,17166932261385,17166932434526,17166933036645,17166936489871,4.228486,0.602119,3.453226,15360
live,4,17166942261385,17166942423480,17166942509113,17166945879074,3.617689,0.085633,3.369961,15360
live,5,17166952261385,17166952416050,17166952515219,17166956313282,4.051897,0.099169,3.798063,15360
live,6,17166962261385,17166962421900,17166962536206,17166966169210,3.907825,0.114306,3.633004,15360
live,7,17166972261385,17166972418535,17166972509416,17166976381687,4.120302,0.090881,3.872271,15360
live,8,17166982261385,17166982408129,17166982507074,17166986280144,4.018759,0.098945,3.77307,15360
live,9,17166992261385,17166992427612,17166992527453,17166996307275,4.04589,0.099841,3.779822,15360
live,10,17167002261385,17167002422166,17167002510679,17167006779947,4.518562,0.088513,4.269268,15360
live,11,17167012261385,17167012420208,17167012524209,17167017562223,5.300838,0.104001,5.038014,15360
live,12,17167022261385,17167022420330,17167022533836,17167027258566,4.997181,0.113506,4.72473,15360
live,13,17167032261385,17167032414437,17167032535462,17167037292512,5.031127,0.121025,4.75705,15360
live,14,17167042261385,17167042416191,17167042517152,17167047224090,4.962705,0.100961,4.706938,15360
live,15,17167052261385,17167052470298,17167052559995,17167055487167,3.225782,0.089697,2.927172,15360
live,16,17167062261385,17167062395251,17167062460340,17167065203414,2.942029,0.065089,2.743074,15360
live,17,17167072261385,17167072388046,17167072479663,17167077029575,4.76819,0.091617,4.549912,15360
live,18,17167082261385,17167082410888,17167082515690,17167088180079,5.918694,0.104802,5.664389,15360
live,19,17167092261385,17167092414147,17167092511876,17167098083752,5.822367,0.097729,5.571876,15360
live,20,17167102261385,17167102428253,17167102538143,17167121273508,19.012123,0.10989,18.735365,15360
live,21,17167112261385,17167112464888,17167121448230,17167126384866,14.123481,8.983342,4.936636,15360
live,22,17167122261385,17167122434738,17167126529892,17167131047291,8.785906,4.095154,4.517399,15360
live,23,17167132261385,17167132393964,17167132479277,17167135553266,3.291881,0.085313,3.073989,15360
live,24,17167142261385,17167142409478,17167142504456,17167146271158,4.009773,0.094978,3.766702,15360
live,25,17167152261385,17167152408673,17167152501346,17167156762998,4.501613,0.092673,4.261652,15360
live,26,17167162261385,17167162680510,17167162913889,17167167105396,4.844011,0.233379,4.191507,15360
live,27,17167172261385,17167172451606,17167172554423,17167176709642,4.448257,0.102817,4.155219,15360
live,28,17167182261385,17167182426064,17167182526897,17167186833702,4.572317,0.100833,4.306805,15360
live,29,17167192261385,17167192424618,17167192524715,17167196801600,4.540215,0.100097,4.276885,15360
live,30,17167202261385,17167202430309,17167202539526,17167207017949,4.756564,0.109217,4.478423,15360
live,31,17167212261385,17167212424799,17167212536608,17167217237818,4.976433,0.111809,4.70121,15360
live,32,17167222261385,17167222435385,17167222534203,17167227346421,5.085036,0.098818,4.812218,15360
live,33,17167232261385,17167232423796,17167232522133,17167237305519,5.044134,0.098337,4.783386,15360
live,34,17167242261385,17167242428846,17167242524591,17167247305258,5.043873,0.095745,4.780667,15360
live,35,17167252261385,17167252430888,17167252535242,17167255707472,3.446087,0.104354,3.17223,15360
live,36,17167262261385,17167262396130,17167262453443,17167265308710,3.047325,0.057313,2.855267,15360
live,37,17167272261385,17167272393629,17167272478238,17167276968564,4.707179,0.084609,4.490326,15360
live,38,17167282261385,17167282433719,17167282524408,17167287369524,5.108139,0.090689,4.845116,15360
live,39,17167292261385,17167292428594,17167292532211,17167297322541,5.061156,0.103617,4.79033,15360
live,40,17167302261385,17167302426412,17167302530125,17167321405908,19.144523,0.103713,18.875783,15360
live,41,17167312261385,17167312447911,17167321613559,17167325910539,13.649154,9.165648,4.29698,15360
live,42,17167322261385,17167322650275,17167326051533,17167330124511,7.863126,3.401258,4.072978,15360
live,43,17167332261385,17167332423675,17167332506588,17167335816548,3.555163,0.082913,3.30996,15360
live,44,17167342261385,17167342424309,17167342518038,17167346335397,4.074012,0.093729,3.817359,15360
live,45,17167352261385,17167352418800,17167352512753,17167356629123,4.367738,0.093953,4.11637,15360
live,46,17167362261385,17167362427498,17167362533707,17167366757151,4.495766,0.106209,4.223444,15360
live,47,17167372261385,17167372430020,17167372531590,17167376817882,4.556497,0.10157,4.286292,15360
live,48,17167382261385,17167382436863,17167382519168,17167386986230,4.724845,0.082305,4.467062,15360
live,49,17167392261385,17167392422841,17167392527546,17167397025169,4.763784,0.104705,4.497623,15360
live,50,17167402261385,17167402427059,17167402531925,17167407050828,4.789443,0.104866,4.518903,15360
live,51,17167412261385,17167412426958,17167412536367,17167417276425,5.01504,0.109409,4.740058,15360
live,52,17167422261385,17167422424392,17167422518857,17167427261123,4.999738,0.094465,4.742266,15360
live,53,17167432261385,17167432424738,17167432519331,17167437336126,5.074741,0.094593,4.816795,15360
live,54,17167442261385,17167442421917,17167442517438,17167447297144,5.035759,0.095521,4.779706,15360
live,55,17167452261385,17167452427095,17167452533816,17167456769772,4.508387,0.106721,4.235956,15360
live,56,17167462261385,17167462432689,17167462540275,17167467265004,5.003619,0.107586,4.724729,15360
live,57,17167472261385,17167472428780,17167472531053,17167477343624,5.082239,0.102273,4.812571,15360
live,58,17167482261385,17167482423590,17167482513447,17167487378787,5.117402,0.089857,4.86534,15360
live,59,17167492261385,17167492421280,17167492521697,17167497305020,5.043635,0.100417,4.783323,15360
live,60,17167502261385,17167502430587,17167502523260,17167521741159,19.479774,0.092673,19.217899,15360
live,61,17167512261385,17167512451733,17167521999402,17167526809381,14.547996,9.547669,4.809979,15360
live,62,17167522261385,17167522782484,17167526952103,17167531125338,8.863953,4.169619,4.173235,15360
live,63,17167532261385,17167532432170,17167532520043,17167536146551,3.885166,0.087873,3.626508,15360
live,64,17167542261385,17167542412612,17167542515621,17167546352020,4.090635,0.103009,3.836399,15360
live,65,17167552261385,17167552415486,17167552511711,17167556678034,4.416649,0.096225,4.166323,15360
live,66,17167562261385,17167562404984,17167562521338,17167566716781,4.455396,0.116354,4.195443,15360
live,67,17167572261385,17167572421491,17167572531764,17167577095116,4.833731,0.110273,4.563352,15360
live,68,17167582261385,17167582424589,17167582552591,17167587124231,4.862846,0.128002,4.57164,15360
live,69,17167592261385,17167592419624,17167592524905,17167597043456,4.782071,0.105281,4.518551,15360
live,70,17167602261385,17167602414178,17167602528163,17167607048283,4.786898,0.113985,4.52012,15360
live,71,17167612261385,17167612412124,17167612507517,17167617249591,4.988206,0.095393,4.742074,15360
live,72,17167622261385,17167622420407,17167622518616,17167628112956,5.851571,0.098209,5.59434,15360
live,73,17167632261385,17167632411889,17167632527474,17167637334029,5.072644,0.115585,4.806555,15360
live,74,17167642261385,17167642417387,17167642515372,17167647355336,5.093951,0.097985,4.839964,15360
live,75,17167652261385,17167652415878,17167652522695,17167657798215,5.53683,0.106817,5.27552,15360
live,76,17167662261385,17167662494689,17167662604834,17167667620480,5.359095,0.110145,5.015646,15360
live,77,17167672261385,17167672461019,17167672589372,17167677728475,5.46709,0.128353,5.139103,15360
live,78,17167682261385,17167682428181,17167682542198,17167687317361,5.055976,0.114017,4.775163,15360
live,79,17167692261385,17167692425967,17167692534864,17167697350219,5.088834,0.108897,4.815355,15360
live,80,17167702261385,17167702419785,17167702529547,17167721015405,18.75402,0.109762,18.485858,15360
live,81,17167712261385,17167712468932,17167721186031,17167725423107,13.161722,8.717099,4.237076,15360
live,82,17167722261385,17167722442910,17167725559076,17167730010651,7.749266,3.116166,4.451575,15360
live,83,17167732261385,17167732406424,17167732501241,17167736659308,4.397923,0.094817,4.158067,15360
live,84,17167742261385,17167742411347,17167742507508,17167746517893,4.256508,0.096161,4.010385,15360
live,85,17167752261385,17167752403757,17167752505422,17167756623360,4.361975,0.101665,4.117938,15360
live,86,17167762261385,17167762415751,17167762522729,17167766772733,4.511348,0.106978,4.250004,15360
live,87,17167772261385,17167772417634,17167772524739,17167776739702,4.478317,0.107105,4.214963,15360
live,88,17167782261385,17167782431452,17167782558846,17167787099381,4.837996,0.127394,4.540535,15360
live,89,17167792261385,17167792437527,17167792555384,17167797217041,4.955656,0.117857,4.661657,15360
live,90,17167802261385,17167802439697,17167802544274,17167807250988,4.989603,0.104577,4.706714,15360
live,91,17167812261385,17167812422667,17167812529932,17167817305255,5.04387,0.107265,4.775323,15360
live,92,17167822261385,17167822420837,17167822530343,17167827275873,5.014488,0.109506,4.74553,15360
live,93,17167832261385,17167832494593,17167832837541,17167837627583,5.366198,0.342948,4.790042,15360
live,94,17167842261385,17167842447322,17167842551452,17167847355574,5.094189,0.10413,4.804122,15360
live,95,17167852261385,17167852430420,17167852525814,17167857293424,5.032039,0.095394,4.76761,15360
live,96,17167862261385,17167862424687,17167862522800,17167867272426,5.011041,0.098113,4.749626,15360
live,97,17167872261385,17167872419561,17167872535818,17167877263460,5.002075,0.116257,4.727642,15360
live,98,17167882261385,17167882422307,17167882521029,17167887296159,5.034774,0.098722,4.77513,15360
live,99,17167892261385,17167894720314,17167894904732,17167901403052,9.141667,0.184418,6.49832,15360
replay,99,17167892261385,17167894798587,17167895364258,17168022938778,130.677393,0.565671,127.57452,1169408
live,100,17167902261385,17167902642971,17167902875838,17167922444429,20.183044,0.232867,19.568591,15360
live,101,17167912261385,17167912837591,17167922980084,17167926579616,14.318231,10.142493,3.599532,15360
live,102,17167922261385,17167923062325,17167926723937,17167929548452,7.287067,3.661612,2.824515,15360
live,103,17167932261385,17167932483432,17167932650986,17167935718863,3.457478,0.167554,3.067877,15360
live,104,17167942261385,17167942533923,17167942652100,17167946046574,3.785189,0.118177,3.394474,15360
live,105,17167952261385,17167952949954,17167953103140,17167955405408,3.144023,0.153186,2.302268,15360
live,106,17167962261385,17167962448566,17167962570840,17167965173560,2.912175,0.122274,2.60272,15360
live,107,17167972261385,17167972425808,17167972541554,17167975606615,3.34523,0.115746,3.065061,15360
live,108,17167982261385,17167982489580,17167982720206,17167986419548,4.158163,0.230626,3.699342,15360
live,109,17167992261385,17167992502214,17167992729481,17167996910780,4.649395,0.227267,4.181299,15360
live,110,17168002261385,17168002599650,17168002959846,17168007929091,5.667706,0.360196,4.969245,15360
live,111,17168012261385,17168012527163,17168012690717,17168016029350,3.767965,0.163554,3.338633,15360
live,112,17168022261385,17168023061020,17168023169853,17168025493146,3.231761,0.108833,2.323293,15360
live,113,17168032261385,17168032414702,17168032771219,17168035437619,3.176234,0.356517,2.6664,15360
live,114,17168042261385,17168042397544,17168042739949,17168045404877,3.143492,0.342405,2.664928,15360
live,115,17168052261385,17168052390275,17168052471044,17168055155845,2.89446,0.080769,2.684801,15360
live,116,17168062261385,17168062394749,17168062482366,17168065621669,3.360284,0.087617,3.139303,15360
live,117,17168072261385,17168072439960,17168072536697,17168075830369,3.568984,0.096737,3.293672,15360
live,118,17168082261385,17168082434866,17168082531571,17168085697210,3.435825,0.096705,3.165639,15360
live,119,17168092261385,17168092454765,17168092538190,17168096238395,3.97701,0.083425,3.700205,15360
live,120,17168102261385,17168102426983,17168102512232,17168120753991,18.492606,0.085249,18.241759,15360
live,121,17168112261385,17168112449633,17168120912937,17168124429108,12.167723,8.463304,3.516171,15360
live,122,17168122261385,17168122440572,17168124560310,17168127759037,5.497652,2.119738,3.198727,15360
live,123,17168132261385,17168132443254,17168132524119,17168135815391,3.554006,0.080865,3.291272,15360
live,124,17168142261385,17168142457425,17168142541490,17168145888187,3.626802,0.084065,3.346697,15360
live,125,17168152261385,17168152424907,17168152512716,17168156308282,4.046897,0.087809,3.795566,15360
live,126,17168162261385,17168162435205,17168162516326,17168166261876,4.000491,0.081121,3.74555,15360
live,127,17168172261385,17168172440895,17168172521536,17168176083372,3.821987,0.080641,3.561836,15360
live,128,17168182261385,17168182434618,17168182512219,17168186313673,4.052288,0.077601,3.801454,15360
live,129,17168192261385,17168192536405,17168192651543,17168196831754,4.570369,0.115138,4.180211,15360
live,130,17168202261385,17168202464079,17168202542256,17168206356318,4.094933,0.078177,3.814062,15360
live,131,17168212261385,17168212426569,17168212511498,17168217759402,5.498017,0.084929,5.247904,15360
live,132,17168222261385,17168222435779,17168222537412,17168227589570,5.328185,0.101633,5.052158,15360
live,133,17168232261385,17168232429501,17168232513278,17168236069290,3.807905,0.083777,3.556012,15360
live,134,17168242261385,17168242396279,17168242477688,17168247691160,5.429775,0.081409,5.213472,15360
live,135,17168252261385,17168252396306,17168252492787,17168257811188,5.549803,0.096481,5.318401,15360
