09-13-2026 12:11:38 RAM 3620/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [9%@729,12%@729,4%@729,26%@729,0%@1728,0%@1728,4%@1728,66%@1728,off,off,off,off] EMC_FREQ 1%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.187C Tboard@35C SOC2@41.656C Tdiode@36C SOC0@42.187C CV1@-256C GPU@-256C tj@45.187C SOC1@41.562C CV2@-256C VDD_GPU_SOC 2395mW/2395mW VDD_CPU_CV 798mW/798mW VIN_SYS_5V0 2918mW/2918mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/603mW NC 0mW/0mW
09-13-2026 12:11:40 RAM 3599/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [8%@729,4%@729,0%@729,0%@729,4%@806,0%@806,0%@960,50%@960,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.187C CV1@-256C GPU@-256C tj@44.875C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1996mW/2162mW VDD_CPU_CV 399mW/665mW VIN_SYS_5V0 2616mW/2792mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/519mW NC 0mW/0mW
09-13-2026 12:11:41 RAM 3615/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@1209,0%@1728,25%@1728,12%@1728,0%@1113,0%@1190,8%@1190,39%@1190,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.968C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.25C CV1@-256C GPU@-256C tj@44.968C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1995mW/2149mW VDD_CPU_CV 399mW/644mW VIN_SYS_5V0 2616mW/2778mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/510mW NC 0mW/0mW
09-13-2026 12:11:41 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [8%@806,4%@806,4%@806,36%@806,0%@729,4%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.812C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.125C CV1@-256C GPU@-256C tj@44.812C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1996mW/2138mW VDD_CPU_CV 399mW/627mW VIN_SYS_5V0 2717mW/2774mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/509mW NC 0mW/0mW
09-13-2026 12:11:41 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,4%@729,0%@729,36%@729,0%@729,0%@729,4%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.812C Tboard@35C SOC2@41.531C Tdiode@35.75C SOC0@42.218C CV1@-256C GPU@-256C tj@45.031C SOC1@41.406C CV2@-256C VDD_GPU_SOC 1996mW/2128mW VDD_CPU_CV 399mW/611mW VIN_SYS_5V0 2616mW/2763mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/502mW NC 0mW/0mW
09-13-2026 12:11:41 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,43%@729,4%@729,0%@729,4%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.187C CV1@-256C GPU@-256C tj@44.781C SOC1@41.5C CV2@-256C VDD_GPU_SOC 1996mW/2120mW VDD_CPU_CV 399mW/598mW VIN_SYS_5V0 2616mW/2754mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/496mW NC 0mW/0mW
09-13-2026 12:11:41 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@806,4%@806,0%@806,38%@806,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.593C Tdiode@36C SOC0@42.25C CV1@-256C GPU@-256C tj@44.875C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1996mW/2113mW VDD_CPU_CV 399mW/586mW VIN_SYS_5V0 2616mW/2746mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/490mW NC 0mW/0mW
09-13-2026 12:11:42 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [25%@729,13%@729,8%@729,50%@729,4%@729,0%@729,4%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.437C Tdiode@36C SOC0@42.125C CV1@-256C GPU@-256C tj@44.875C SOC1@41.406C CV2@-256C VDD_GPU_SOC 1996mW/2106mW VDD_CPU_CV 399mW/576mW VIN_SYS_5V0 2717mW/2744mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/491mW NC 0mW/0mW
09-13-2026 12:11:42 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@1036,4%@883,4%@883,31%@883,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.843C Tboard@35C SOC2@41.656C Tdiode@35.75C SOC0@42.187C CV1@-256C GPU@-256C tj@44.843C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1996mW/2100mW VDD_CPU_CV 399mW/567mW VIN_SYS_5V0 2717mW/2743mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/492mW NC 0mW/0mW
09-13-2026 12:11:42 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,33%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.906C Tboard@35C SOC2@41.531C Tdiode@35.75C SOC0@42.281C CV1@-256C GPU@-256C tj@44.906C SOC1@41.406C CV2@-256C VDD_GPU_SOC 1996mW/2095mW VDD_CPU_CV 399mW/558mW VIN_SYS_5V0 2616mW/2736mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/487mW NC 0mW/0mW
09-13-2026 12:11:42 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [8%@729,13%@729,0%@729,30%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@44.781C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1996mW/2090mW VDD_CPU_CV 399mW/551mW VIN_SYS_5V0 2612mW/2730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/483mW NC 0mW/0mW
09-13-2026 12:11:43 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [13%@729,17%@729,9%@729,31%@729,39%@1728,13%@1728,4%@1728,4%@1728,off,off,off,off] EMC_FREQ 1%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.156C Tboard@35C SOC2@41.5C Tdiode@35.75C SOC0@42.187C CV1@-256C GPU@-256C tj@45.312C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1995mW/2086mW VDD_CPU_CV 399mW/544mW VIN_SYS_5V0 2717mW/2730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/484mW NC 0mW/0mW
09-13-2026 12:11:43 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,0%@729,0%@729,36%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.562C Tdiode@36C SOC0@42.187C CV1@-256C GPU@-256C tj@44.906C SOC1@41.375C CV2@-256C VDD_GPU_SOC 1996mW/2082mW VDD_CPU_CV 399mW/537mW VIN_SYS_5V0 2616mW/2725mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/480mW NC 0mW/0mW
09-13-2026 12:11:43 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,0%@729,30%@729,0%@1113,9%@1113,0%@1113,0%@883,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.031C Tboard@35C SOC2@41.5C Tdiode@35.75C SOC0@42.125C CV1@-256C GPU@-256C tj@44.812C SOC1@41.468C CV2@-256C VDD_GPU_SOC 1996mW/2079mW VDD_CPU_CV 399mW/532mW VIN_SYS_5V0 2616mW/2720mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/477mW NC 0mW/0mW
09-13-2026 12:11:43 RAM 3606/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,4%@729,0%@729,36%@729,0%@729,4%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.593C Tdiode@35.75C SOC0@42.093C CV1@-256C GPU@-256C tj@44.781C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1996mW/2075mW VDD_CPU_CV 399mW/526mW VIN_SYS_5V0 2612mW/2716mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/474mW NC 0mW/0mW
09-13-2026 12:11:43 RAM 3618/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [12%@1113,4%@1113,0%@1096,30%@1190,0%@729,8%@729,17%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.625C Tdiode@35.75C SOC0@42.093C CV1@-256C GPU@-256C tj@44.968C SOC1@41.531C CV2@-256C VDD_GPU_SOC 1995mW/2072mW VDD_CPU_CV 399mW/521mW VIN_SYS_5V0 2616mW/2712mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/471mW NC 0mW/0mW
09-13-2026 12:11:44 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,4%@729,0%@729,0%@729,21%@960,4%@960,30%@960,4%@960,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@44.875C SOC1@41.5C CV2@-256C VDD_GPU_SOC 1996mW/2069mW VDD_CPU_CV 399mW/517mW VIN_SYS_5V0 2717mW/2712mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/472mW NC 0mW/0mW
09-13-2026 12:11:44 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,0%@729,33%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.062C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.125C CV1@-256C GPU@-256C tj@45.062C SOC1@41.406C CV2@-256C VDD_GPU_SOC 1996mW/2067mW VDD_CPU_CV 399mW/513mW VIN_SYS_5V0 2616mW/2709mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/470mW NC 0mW/0mW
09-13-2026 12:11:44 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,0%@729,4%@729,0%@729,0%@729,40%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.906C Tboard@35C SOC2@41.437C Tdiode@36C SOC0@42.156C CV1@-256C GPU@-256C tj@44.906C SOC1@41.687C CV2@-256C VDD_GPU_SOC 1996mW/2064mW VDD_CPU_CV 399mW/509mW VIN_SYS_5V0 2612mW/2705mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/468mW NC 0mW/0mW
09-13-2026 12:11:44 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,4%@729,0%@729,0%@729,4%@729,25%@729,9%@729,8%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.187C CV1@-256C GPU@-256C tj@44.906C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1996mW/2062mW VDD_CPU_CV 399mW/505mW VIN_SYS_5V0 2516mW/2699mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/465mW NC 0mW/0mW
09-13-2026 12:11:45 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [24%@729,4%@729,8%@729,0%@729,26%@1355,13%@883,40%@883,8%@883,off,off,off,off] EMC_FREQ 1%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.187C Tboard@35C SOC2@41.562C Tdiode@36C SOC0@42.031C CV1@-256C GPU@-256C tj@45.187C SOC1@41.5C CV2@-256C VDD_GPU_SOC 1996mW/2060mW VDD_CPU_CV 399mW/501mW VIN_SYS_5V0 2717mW/2700mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/467mW NC 0mW/0mW
09-13-2026 12:11:45 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,0%@729,0%@729,4%@729,0%@729,38%@729,0%@883,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.875C Tboard@35C SOC2@41.531C Tdiode@36C SOC0@42.093C CV1@-256C GPU@-256C tj@44.875C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1996mW/2058mW VDD_CPU_CV 399mW/498mW VIN_SYS_5V0 2616mW/2697mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/464mW NC 0mW/0mW
09-13-2026 12:11:45 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,0%@806,0%@729,39%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.531C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@44.843C SOC1@41.625C CV2@-256C VDD_GPU_SOC 1996mW/2056mW VDD_CPU_CV 399mW/495mW VIN_SYS_5V0 2612mW/2694mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/463mW NC 0mW/0mW
09-13-2026 12:11:45 RAM 3607/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,8%@729,0%@729,0%@729,8%@883,0%@883,39%@883,0%@883,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.062C Tboard@35C SOC2@41.562C Tdiode@36C SOC0@42.093C CV1@-256C GPU@-256C tj@45.062C SOC1@41.468C CV2@-256C VDD_GPU_SOC 1996mW/2054mW VDD_CPU_CV 399mW/492mW VIN_SYS_5V0 2612mW/2692mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/461mW NC 0mW/0mW
09-13-2026 12:11:46 RAM 3634/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@1728,13%@1728,45%@1728,4%@1728,4%@729,4%@729,38%@806,0%@806,off,off,off,off] EMC_FREQ 0%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.062C Tboard@35C SOC2@41.562C Tdiode@36C SOC0@42.187C CV1@-256C GPU@-256C tj@45.062C SOC1@41.625C CV2@-256C VDD_GPU_SOC 1996mW/2052mW VDD_CPU_CV 399mW/490mW VIN_SYS_5V0 2616mW/2690mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/459mW NC 0mW/0mW
09-13-2026 12:11:46 RAM 3609/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,0%@729,9%@729,4%@729,4%@729,4%@729,0%@729,40%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.812C Tboard@35C SOC2@41.562C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@44.812C SOC1@41.531C CV2@-256C VDD_GPU_SOC 1996mW/2051mW VDD_CPU_CV 399mW/487mW VIN_SYS_5V0 2717mW/2690mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/460mW NC 0mW/0mW
09-13-2026 12:11:46 RAM 3609/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,4%@729,4%@729,0%@729,0%@729,0%@729,38%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.156C Tboard@35C SOC2@41.531C Tdiode@36C SOC0@42.125C CV1@-256C GPU@-256C tj@45.156C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1996mW/2049mW VDD_CPU_CV 399mW/485mW VIN_SYS_5V0 2717mW/2691mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/461mW NC 0mW/0mW
09-13-2026 12:11:46 RAM 3609/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,0%@729,4%@729,0%@729,13%@729,8%@729,39%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.937C Tboard@35C SOC2@41.562C Tdiode@36C SOC0@42.187C CV1@-256C GPU@-256C tj@44.937C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1996mW/2048mW VDD_CPU_CV 399mW/483mW VIN_SYS_5V0 2612mW/2689mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/460mW NC 0mW/0mW
09-13-2026 12:11:46 RAM 3617/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,9%@729,0%@729,36%@729,8%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.593C Tdiode@35.75C SOC0@42.125C CV1@-256C GPU@-256C tj@44.781C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1996mW/2047mW VDD_CPU_CV 399mW/480mW VIN_SYS_5V0 2616mW/2687mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/458mW NC 0mW/0mW
