stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,14418645872573,14418646129591,14418646232408,14418647791407,1.918834,0.102817,1.558999,960
live,1,14418655872573,14418656088616,14418656184137,14418657087638,1.215065,0.095521,0.903501,960
live,2,14418665872573,14418666114745,14418666504927,14418667572687,1.700114,0.390182,1.06776,960
live,3,14418675872573,14418676063722,14418676151691,14418677845220,1.972647,0.087969,1.693529,960
live,4,14418685872573,14418686022075,14418686112380,14418687738772,1.866199,0.090305,1.626392,960
live,5,14418695872573,14418696036076,14418696120781,14418697893959,2.021386,0.084705,1.773178,960
live,6,14418705872573,14418706021501,14418706103070,14418707825399,1.952826,0.081569,1.722329,960
live,7,14418715872573,14418716025551,14418716088015,14418717653990,1.781417,0.062464,1.565975,960
live,8,14418725872573,14418725995487,14418726073825,14418727564854,1.692281,0.078338,1.491029,960
live,9,14418735872573,14418736028433,14418736106610,14418737823755,1.951182,0.078177,1.717145,960
live,10,14418745872573,14418746010210,14418746090147,14418747820925,1.948352,0.079937,1.730778,960
live,11,14418755872573,14418756079477,14418756170422,14418757906831,2.034258,0.090945,1.736409,960
live,12,14418765872573,14418766056997,14418766160807,14418767913728,2.041155,0.10381,1.752921,960
live,13,14418775872573,14418776065943,14418776153944,14418778176886,2.304313,0.088001,2.022942,960
live,14,14418785872573,14418786017416,14418786103689,14418788134086,2.261513,0.086273,2.030397,960
live,15,14418795872573,14418796067066,14418796167163,14418798279994,2.407421,0.100097,2.112831,960
live,16,14418805872573,14418806017162,14418806129804,14418808455822,2.583249,0.112642,2.326018,960
live,17,14418815872573,14418816064732,14418816153885,14418817947159,2.074586,0.089153,1.793274,960
live,18,14418825872573,14418826022221,14418826106734,14418828169772,2.297199,0.084513,2.063038,960
live,19,14418835872573,14418836036926,14418836127584,14418837875897,2.003324,0.090658,1.748313,960
live,20,14418845872573,14418846020239,14418846099184,14418849059067,3.186494,0.078945,2.959883,960
live,21,14418855872573,14418855998944,14418856095714,14418857613976,1.741403,0.09677,1.518262,960
live,22,14418865872573,14418866067443,14418866172372,14418867979406,2.106833,0.104929,1.807034,960
live,23,14418875872573,14418876067972,14418876161285,14418877976416,2.103843,0.093313,1.815131,960
live,24,14418885872573,14418886026901,14418886111222,14418888174996,2.302423,0.084321,2.063774,960
live,25,14418895872573,14418896046566,14418896134343,14418897901313,2.02874,0.087777,1.76697,960
live,26,14418905872573,14418906022135,14418906103544,14418907840466,1.967893,0.081409,1.736922,960
live,27,14418915872573,14418916048425,14418916134346,14418917945956,2.073383,0.085921,1.81161,960
live,28,14418925872573,14418926019354,14418926102651,14418927880021,2.007448,0.083297,1.77737,960
live,29,14418935872573,14418936040107,14418936119596,14418937875302,2.002729,0.079489,1.755706,960
live,30,14418945872573,14418946018300,14418946103774,14418948149467,2.276894,0.085474,2.045693,960
live,31,14418955872573,14418956039534,14418956117807,14418957867944,1.995371,0.078273,1.750137,960
live,32,14418965872573,14418966025887,14418966115328,14418967917562,2.044989,0.089441,1.802234,960
live,33,14418975872573,14418976042480,14418976813948,14418978602486,2.729913,0.771468,1.788538,960
live,34,14418985872573,14418986041154,14418986129891,14418987880828,2.008255,0.088737,1.750937,960
live,35,14418995872573,14418996044115,14418996129428,14418998150706,2.278133,0.085313,2.021278,960
