stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17756851602842,17756851886601,17756852147116,17756857021832,5.41899,0.260515,4.874716,3840
live,1,17756861602842,17756861769923,17756862024358,17756865577586,3.974744,0.254435,3.553228,3840
live,2,17756871602842,17756871738815,17756871989762,17756877829162,6.22632,0.250947,5.8394,3840
live,3,17756881602842,17756881729659,17756881980414,17756885877582,4.27474,0.250755,3.897168,3840
live,4,17756891602842,17756891721590,17756891961017,17756895474085,3.871243,0.239427,3.513068,3840
live,5,17756901602842,17756901767283,17756902031574,17756906214346,4.611504,0.264291,4.182772,3840
live,6,17756911602842,17756911719310,17756911793839,17756915703744,4.100902,0.074529,3.909905,3840
live,7,17756921602842,17756921722026,17756921797099,17756925771164,4.168322,0.075073,3.974065,3840
live,8,17756931602842,17756931720166,17756931799079,17756935816729,4.213887,0.078913,4.01765,3840
live,9,17756941602842,17756941716770,17756941791299,17756945397775,3.794933,0.074529,3.606476,3840
live,10,17756951602842,17756951725950,17756951804735,17756956935902,5.33306,0.078785,5.131167,3840
live,11,17756961602842,17756961728730,17756961815515,17756966810361,5.207519,0.086785,4.994846,3840
live,12,17756971602842,17756971726550,17756971797495,17756975816328,4.213486,0.070945,4.018833,3840
live,13,17756981602842,17756981716913,17756981788210,17756986248906,4.646064,0.071297,4.460696,3840
live,14,17756991602842,17756991723501,17756991796782,17756996623978,5.021136,0.073281,4.827196,3840
live,15,17757001602842,17757001737834,17757001872651,17757007000331,5.397489,0.134817,5.12768,3840
live,16,17757011602842,17757011723749,17757011797446,17757016122428,4.519586,0.073697,4.324982,3840
live,17,17757021602842,17757021720097,17757021795266,17757026157272,4.55443,0.075169,4.362006,3840
live,18,17757031602842,17757031722269,17757031780926,17757036167860,4.565018,0.058657,4.386934,3840
live,19,17757041602842,17757041719641,17757041971676,17757046695863,5.093021,0.252035,4.724187,3840
live,20,17757051602842,17757051715637,17757051792918,17757058901646,7.298804,0.077281,7.108728,3840
live,21,17757061602842,17757061705585,17757061774417,17757066017958,4.415116,0.068832,4.243541,3840
live,22,17757071602842,17757071719181,17757071787598,17757076188580,4.585738,0.068417,4.400982,3840
live,23,17757081602842,17757081720137,17757081793258,17757086016990,4.414148,0.073121,4.223732,3840
live,24,17757091602842,17757091721381,17757091800294,17757096304445,4.701603,0.078913,4.504151,3840
live,25,17757101602842,17757101700896,17757101764065,17757107252069,5.649227,0.063169,5.488004,3840
live,26,17757111602842,17757111724316,17757111806077,17757116400438,4.797596,0.081761,4.594361,3840
live,27,17757121602842,17757121722616,17757121795769,17757126520468,4.917626,0.073153,4.724699,3840
live,28,17757131602842,17757131708916,17757131780501,17757136088458,4.485616,0.071585,4.307957,3840
live,29,17757141602842,17757141728080,17757141806673,17757146348233,4.745391,0.078593,4.54156,3840
live,30,17757151602842,17757151723820,17757151794061,17757156495911,4.893069,0.070241,4.70185,3840
live,31,17757161602842,17757161718344,17757161789257,17757165758810,4.155968,0.070913,3.969553,3840
live,32,17757171602842,17757171723524,17757171804837,17757175840343,4.237501,0.081313,4.035506,3840
live,33,17757181602842,17757181733056,17757181942883,17757187034754,5.431912,0.209827,5.091871,3840
