timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
15604362420352,224768000,224768000,0,61856178176,65851252736,39202,1
15604414178101,231784448,231784448,0,61853081600,65851252736,41754,1
15604464957790,235905024,235905024,0,61851287552,65851252736,42345,1
15604515686311,241565696,241565696,0,61847158784,65851252736,43467,1
15604566606866,255008768,255008768,0,61846126592,65851252736,44159,1
15604617941634,277884928,277884928,0,61840191488,65851252736,47672,1
15604669214738,315916288,315916288,0,61821739008,65851252736,53113,1
15604720410048,350199808,350199808,0,61807738880,65851252736,58127,1
15604771483693,381546496,381546496,0,61794836480,65851252736,63413,1
15604822589754,414670848,414670848,0,61781934080,65851252736,68931,1
15604873837929,444416000,444416000,0,61768515584,65851252736,74308,1
15604924988279,481701888,481701888,0,61747773440,65851252736,80131,1
15604976056740,517132288,517132288,0,61729320960,65851252736,85229,1
15605027105777,565977088,565977088,0,61704253440,65851252736,91118,1
15605078513570,613294080,613294080,0,61676380160,65851252736,97422,1
15605129794738,666673152,666673152,0,61639827456,65851252736,102203,1
15605180990272,702910464,702910464,0,61626245120,65851252736,107306,1
15605232068813,747012096,747012096,0,61605822464,65851252736,112436,1
15605283085209,789999616,789999616,0,61584158720,65851252736,117788,1
15605334165222,820555776,820555776,0,61570076672,65851252736,121994,1
15605385521527,879538176,879538176,0,61530943488,65851252736,128788,1
15605436959080,918667264,918667264,0,61510037504,65851252736,134080,1
15605487765394,968347648,968347648,0,61483421696,65851252736,140262,1
15605538484922,1036607488,1036607488,0,61439770624,65851252736,147204,1
15605589305284,1083523072,1083523072,0,61416759296,65851252736,153239,1
15605640038348,1141055488,1141055488,0,61390561280,65851252736,159833,1
15605690737908,1182130176,1182130176,0,61371133952,65851252736,167851,1
15605741923011,1236152320,1236152320,0,61337874432,65851252736,176648,1
15605792728236,1292460032,1292460032,0,61305708544,65851252736,182585,1
15605843467125,1339777024,1339777024,0,61284827136,65851252736,189655,1
15605894401472,1353179136,1353179136,0,61267963904,65851252736,190995,1
15605945102824,1359974400,1359974400,0,61260070912,65851252736,192059,1
15605995628398,1361530880,1361530880,0,61259571200,65851252736,192511,1
15606046195284,1365651456,1365651456,0,61255442432,65851252736,193751,1
15606097234881,1366540288,1366540288,0,61254410240,65851252736,194020,1
15606147666277,1366540288,1366540288,0,61254426624,65851252736,194048,1
15606198327053,1366761472,1366761472,0,61252329472,65851252736,194108,1
15606248984181,1366761472,1366761472,0,61252329472,65851252736,194149,1
15606299734877,1366974464,1366974464,0,61252333568,65851252736,194185,1
15606350543655,1367224320,1367224320,0,61252333568,65851252736,194224,1
15606402394302,1367224320,1367224320,0,61252333568,65851252736,194265,1
15606454059250,1367224320,1367224320,0,61252333568,65851252736,194269,1
15606505198944,1367224320,1367224320,0,61252333568,65851252736,194272,1
15606555751334,1367224320,1367224320,0,61252333568,65851252736,194274,1
