09-13-2026 11:32:35 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,4%@729,0%@729,0%@883,31%@883,4%@883,4%@883,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.843C Tboard@35C SOC2@41.406C Tdiode@35.75C SOC0@42.093C CV1@-256C GPU@-256C tj@44.968C SOC1@41.281C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2717mW/2717mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/503mW NC 0mW/0mW
09-13-2026 11:32:35 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,4%@806,23%@729,13%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.75C Tboard@35C SOC2@41.375C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@44.812C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2717mW/2717mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/452mW NC 0mW/0mW
09-13-2026 11:32:35 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,4%@729,0%@729,33%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.781C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.031C CV1@-256C GPU@-256C tj@44.781C SOC1@41.437C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2616mW/2683mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/435mW NC 0mW/0mW
09-13-2026 11:32:36 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,4%@729,0%@729,0%@729,8%@729,33%@729,4%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.937C Tboard@35C SOC2@41.437C Tdiode@35.75C SOC0@42.031C CV1@-256C GPU@-256C tj@44.937C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2612mW/2665mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/427mW NC 0mW/0mW
09-13-2026 11:32:36 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@883,0%@960,0%@960,38%@960,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.812C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.156C CV1@-256C GPU@-256C tj@45.062C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2612mW/2654mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/422mW NC 0mW/0mW
09-13-2026 11:32:36 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,0%@729,0%@729,4%@729,8%@960,4%@883,0%@883,34%@883,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.75C Tboard@35C SOC2@41.406C Tdiode@35.75C SOC0@42.125C CV1@-256C GPU@-256C tj@44.843C SOC1@41.218C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2612mW/2647mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/418mW NC 0mW/0mW
09-13-2026 11:32:36 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,28%@729,4%@729,0%@729,8%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.906C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.093C CV1@-256C GPU@-256C tj@44.75C SOC1@41.5C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2512mW/2628mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/416mW NC 0mW/0mW
09-13-2026 11:32:37 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,4%@729,4%@729,0%@729,33%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.062C Tboard@35C SOC2@41.468C Tdiode@35.75C SOC0@42.031C CV1@-256C GPU@-256C tj@44.812C SOC1@41.375C CV2@-256C VDD_GPU_SOC 1996mW/1995mW VDD_CPU_CV 399mW/399mW VIN_SYS_5V0 2512mW/2613mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/414mW NC 0mW/0mW
09-13-2026 11:32:37 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [27%@729,0%@729,4%@729,0%@729,20%@729,4%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.812C Tboard@35C SOC2@41.406C Tdiode@35.75C SOC0@42.218C CV1@-256C GPU@-256C tj@44.812C SOC1@41.281C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 0mW/354mW VIN_SYS_5V0 2512mW/2602mW NC 0mW/0mW VDDQ_VDD2_1V8AO 301mW/402mW NC 0mW/0mW
09-13-2026 11:32:37 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@883,28%@806,4%@806,0%@806,0%@729,0%@729,0%@729,4%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@44.75C Tboard@35C SOC2@41.375C Tdiode@35.75C SOC0@42.062C CV1@-256C GPU@-256C tj@44.843C SOC1@41.312C CV2@-256C VDD_GPU_SOC 1995mW/1995mW VDD_CPU_CV 399mW/359mW VIN_SYS_5V0 2512mW/2593mW NC 0mW/0mW VDDQ_VDD2_1V8AO 301mW/391mW NC 0mW/0mW
09-13-2026 11:32:37 RAM 2397/62801MB (lfb 14035x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@806,4%@806,38%@806,0%@806,9%@729,4%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.031C Tboard@35C SOC2@41.468C Tdiode@36C SOC0@42.062C CV1@-256C GPU@-256C tj@44.718C SOC1@41.468C CV2@-256C VDD_GPU_SOC 1996mW/1995mW VDD_CPU_CV 399mW/362mW VIN_SYS_5V0 2512mW/2586mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/392mW NC 0mW/0mW
