timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13427731546716,1.0,665.0,0.0,2248.0,0.0
13427952269394,2.0,665.0,0.0,2252.0,0.0
13428188512300,8.0,204.0,0.0,2247.0,0.0
13428408683612,2.0,665.0,0.0,2252.0,0.0
13428654444333,9.0,204.0,0.0,2248.0,0.0
13428875126819,3.0,665.0,0.0,2252.0,0.0
13429094885582,3.0,665.0,0.0,2248.0,0.0
13429318121092,3.0,665.0,0.0,2247.0,0.0
13429541027382,3.0,665.0,0.0,2248.0,0.0
13429770821087,3.0,665.0,0.0,2249.0,0.0
13430044342733,11.0,204.0,0.0,2248.0,0.0
13430290269856,3.0,665.0,0.0,2252.0,0.0
13430513021424,3.0,665.0,0.0,2252.0,0.0
13430756975658,11.0,204.0,0.0,2248.0,0.0
13430977233723,3.0,665.0,0.0,2247.0,0.0
13431197377098,3.0,665.0,0.0,2248.0,0.0
13431420476926,3.0,665.0,0.0,2252.0,0.0
13431642638663,3.0,665.0,0.0,2252.0,0.0
13431881689699,3.0,665.0,0.0,2248.0,0.0
13432128136541,12.0,204.0,0.0,2247.0,0.0
13432370468995,11.0,204.0,0.0,2249.0,0.0
13432592601579,3.0,665.0,0.0,2247.0,0.0
13432820830239,3.0,665.0,0.0,2248.0,0.0
13433067422042,3.0,665.0,0.0,2252.0,0.0
13433288718104,3.0,665.0,0.0,2252.0,0.0
13433509292460,3.0,665.0,0.0,2248.0,0.0
13433753200262,3.0,665.0,0.0,2252.0,0.0
13433975222476,3.0,665.0,0.0,2252.0,0.0
13434197588183,3.0,665.0,0.0,2249.0,0.0
13434419082134,3.0,665.0,0.0,2252.0,0.0
13434639908206,3.0,665.0,0.0,2247.0,0.0
13434861030473,3.0,665.0,0.0,2252.0,0.0
13435084732740,3.0,665.0,0.0,2253.0,0.0
13435332013576,3.0,665.0,0.0,2249.0,0.0
13435552164086,3.0,665.0,0.0,2249.0,0.0
13435772727786,3.0,665.0,0.0,2248.0,0.0
13435992354738,3.0,665.0,0.0,2249.0,0.0
13436213189962,3.0,665.0,0.0,2254.0,0.0
13436434929580,3.0,665.0,0.0,2254.0,0.0
13436656582158,3.0,665.0,0.0,2250.0,0.0
13436902078875,12.0,204.0,0.0,2249.0,0.0
13437121878885,3.0,665.0,0.0,2249.0,0.0
13437358128382,12.0,204.0,0.0,2249.0,0.0
13437585080674,3.0,665.0,0.0,2254.0,0.0
13437814989835,3.0,665.0,0.0,2250.0,0.0
13438036657324,3.0,665.0,0.0,2251.0,0.0
13438264527676,3.0,665.0,0.0,2250.0,0.0
