scenario,audio_profile,people,audio_streams,cameras,link_mbps,one_way_ms_assumed,playout_ms_assumed,offered_load_fraction,mean_rate_below_link,network_p50_ms,network_p95_ms,network_max_ms,max_queue_wait_ms,network_deadline_ms,late_frames,frames,source_end_backlog_ms
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,5,25,20,0.9597018666666666,True,68.36339400000043,97.21353880000112,124.74931700000099,74.37916400000066,100,121,4125,95.19865800000193
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,10,25,20,0.4798509333333333,True,46.299200000000056,60.45828980000002,71.51119999999985,22.541143999999846,100,0,4125,67.92151699999937
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,20,25,20,0.23992546666666664,True,45.51040000000002,52.60949359999454,58.25559999999992,8.594343999999587,100,0,4125,60.27631699999958
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,50,25,20,0.09597018666666665,True,45.16704000000001,47.53301379999988,50.30223999999979,3.2038309999999903,100,0,4125,55.689196999999524
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,100,25,20,0.047985093333333326,True,45.08352000000001,45.89333019999555,47.65112000000034,1.5382310000000565,100,0,4125,54.1601570000001
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,4,16,1,1000,25,20,0.004798509333333333,True,45.008351999999604,45.01484800000018,45.26511200000012,0.03919099999938336,100,0,4125,52.7840209999999
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,1,25,20,5.540909333333333,False,11202.676257000154,21359.02656539521,22584.567703994515,22386.663703994516,100,8029,8125,22592.198820994516
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,5,25,20,1.1081818666666665,False,293.41004800002776,521.9975098000567,576.7531580000602,526.9671370000592,100,7829,8125,562.9306610000606
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,10,25,20,0.5540909333333333,True,47.50560000000011,61.23142119999991,71.51119999999985,24.02594399999991,100,0,8125,67.92151699999937
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,20,25,20,0.27704546666666663,True,45.974400000000045,52.622319999999846,58.25559999999992,9.33674399999962,100,0,8125,60.27631699999958
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,50,25,20,0.11081818666666665,True,45.334080000000014,47.38310539999995,50.30223999999979,3.500791000000003,100,0,8125,55.689196999999524
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,100,25,20,0.055409093333333326,True,45.167039999992014,45.69693199999969,47.65112000000034,1.686711000000063,100,0,8125,54.1601570000001
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,8,32,1,1000,25,20,0.005540909333333332,True,45.01577599999925,45.02969599999858,45.26511200000012,0.054038999998673454,100,0,8125,52.7840209999999
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,1,25,20,7.0257093333333325,False,14914.676256999282,28414.510942988145,30008.567703989593,29810.663703989594,100,16050,16125,30016.198820989594
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,5,25,20,1.4051418666666664,False,1029.644703000062,1927.3677130001179,2049.674758000124,1982.3447030001225,100,15805,16125,2035.852261000124
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,10,25,20,0.7025709333333332,True,50.10400000000022,63.153504600000325,74.71951800000028,26.995544000000038,100,0,16125,67.92151699999937
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,20,25,20,0.3512854666666666,True,46.85600000000008,52.99835539997478,58.544613000000204,10.821543999999683,100,0,16125,60.27631699999958
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,50,25,20,0.14051418666666665,True,45.64960000000003,47.457744399999974,50.30223999999979,4.094711000000029,100,0,16125,55.689196999999524
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,100,25,20,0.07025709333333333,True,45.315520000000014,45.63181439999979,47.65112000000034,1.9836710000000757,100,0,16125,54.1601570000001
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,16,64,1,1000,25,20,0.007025709333333332,True,45.03062399999854,45.05753599999725,45.26511200000012,0.08373499999725365,100,0,16125,52.7840209999999
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,1,25,20,9.995309333333331,False,22338.676256990635,42520.11094299997,44856.567704002875,44658.66370400287,100,32066,32125,44864.19882100287
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,5,25,20,1.9990618666666662,False,2503.866657000124,4743.8576826002345,5003.038918000246,4927.744321000247,100,31741,32125,4989.216421000246
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,10,25,20,0.9995309333333331,True,62.81343900000909,78.80316680000396,93.1999640000046,48.10716400000459,100,0,32125,67.92151699999937
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,20,25,20,0.49976546666666655,True,48.57280000000016,54.522807999981886,61.51421300000033,13.79114399999981,100,0,32125,60.27631699999958
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,50,25,20,0.19990618666666662,True,46.280640000000055,47.756182600000216,50.67653300000015,5.28255100000008,100,0,32125,55.689196999999524
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,100,25,20,0.09995309333333331,True,45.63103999996983,46.17855999994365,47.65112000000034,2.577591000000101,100,0,32125,54.1601570000001
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,32,128,1,1000,25,20,0.00999530933333333,True,45.06031999999712,45.11414399999454,45.26511200000012,0.14312699999441403,100,0,32125,52.7840209999999
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,1,25,20,15.934509333333331,False,37186.676256988976,70731.31094304129,74552.56770404709,74354.66370404708,100,64066,64125,74560.19882104709
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,5,25,20,3.186901866666666,False,5473.466657000252,10390.217823000476,10942.238918000501,10866.9443210005,100,63722,64125,10928.416421000498
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,10,25,20,1.593450933333333,False,1511.5426570001264,2843.470605400239,3003.5565180002495,2943.55712100025,100,62971,64125,2974.4436210002495
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,20,25,20,0.7967254666666665,True,51.9600000000003,58.64469860000019,67.45341300000058,19.730344000000066,100,0,64125,60.27631699999958
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,50,25,20,0.3186901866666666,True,47.52416000000011,49.6585600000002,53.05221300000025,7.658231000000182,100,0,64125,55.689196999999524
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,100,25,20,0.1593450933333333,True,46.23424000000006,47.3014400000001,48.83584699988759,3.7654310000001523,100,0,64125,54.1601570000001
four_candidates_shared_camera,opus_mono_16k_24k_20ms/speech_like,64,256,1,1000,25,20,0.015934509333333333,True,45.11971199999428,45.226431999989174,45.298199000103416,0.2619109999887348,100,0,64125,52.7840209999999
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,1,25,20,4.102509333333333,False,7645.031174000003,14555.022538399928,15431.850620999905,15233.946620999905,100,372,375,15439.481737999906
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,5,25,20,0.8205018666666666,True,70.81806799999997,91.25192309999973,107.63105699999905,58.81477999999962,100,4,375,83.21191699999986
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,10,25,20,0.4102509333333333,True,52.246594000000606,62.764719999999826,71.51119999999985,21.149143999999787,100,0,375,67.92151699999937
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,20,25,20,0.20512546666666664,True,45.046400000000006,53.851559999999736,58.25559999999992,7.8983439999995575,100,0,375,60.27631699999958
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,50,25,20,0.08205018666666666,True,45.01856,48.540623999999895,50.30223999999979,2.9254309999999784,100,0,375,55.689196999999524
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,100,25,20,0.04102509333333333,True,45.009280000000004,46.77031199999995,47.65112000000034,1.3990310000000505,100,0,375,54.1601570000001
independent_robots,opus_mono_16k_24k_20ms/speech_like,1,1,1,1000,25,20,0.004102509333333333,True,45.000928000000016,45.17703120000006,45.26511200000012,0.025271000000048893,100,0,375,52.7840209999999
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,1,25,20,8.205018666666666,False,17693.227876999903,33771.1399719998,35808.79462099984,35610.89062099984,100,744,750,35816.42573799984
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,5,25,20,1.6410037333333332,False,1592.5926120000022,3015.902852,3205.6842210000013,3130.103421000002,100,743,750,3213.3153380000012
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,10,25,20,0.8205018666666666,True,62.882985499999116,88.15258250000015,107.63105699999994,58.907580000000515,100,5,750,83.21191699999898
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,20,25,20,0.4102509333333333,True,52.228098499999945,60.4832800000003,71.51119999999985,21.195543999999344,100,0,750,67.92151699999937
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,50,25,20,0.16410037333333333,True,45.03712,51.16388800000001,55.60447999999958,5.996790999999946,100,0,750,58.747276999999265
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,100,25,20,0.08205018666666666,True,45.01856,48.08194400000001,50.30224000000068,2.9347110000000898,100,0,750,55.68919700000041
independent_robots,opus_mono_16k_24k_20ms/speech_like,2,2,2,1000,25,20,0.008205018666666666,True,45.00185599999991,45.30819440000012,45.530224000000246,0.2651120000001228,100,0,750,52.93692500000002
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,1,25,20,12.307528,False,27743.990302999664,52993.38569500019,56186.448344000244,55988.54434400025,100,1116,1125,56194.07946100024
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,5,25,20,2.4615055999999997,False,3602.3333800000064,6860.21005199999,7281.073020999986,7205.492220999987,100,1115,1125,7288.7041379999855
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,10,25,20,1.2307527999999999,False,584.5657320000024,1087.758949999996,1174.1530349999937,1116.5694139999935,100,1107,1125,1175.6209379999927
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,20,25,20,0.6153763999999999,True,53.881999999999834,69.1750400000001,85.30391799999578,34.492743999999135,100,0,1125,75.56671699999917
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,50,25,20,0.24615056,True,46.023683000000105,54.22444799999944,60.906719999999375,10.604479999999583,100,0,1125,61.805356999999006
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,100,25,20,0.12307528,True,45.02784,49.60324800000018,52.95336000000102,5.30224000000068,100,0,1125,57.21823700000073
independent_robots,opus_mono_16k_24k_20ms/speech_like,3,3,3,1000,25,20,0.012307528,True,45.00278399999986,45.46032479999951,45.79533600000037,0.5302240000002456,100,0,1125,53.089829000000144
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,1,25,20,16.41003733333333,False,37803.18230299986,72215.84969500068,76564.32034400075,76366.41634400074,100,1488,1500,76571.95146100075
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,5,25,20,3.2820074666666663,False,5613.98618000002,10704.517251999996,11356.461820999973,11280.881020999974,100,1487,1500,11364.092937999974
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,10,25,20,1.6410037333333332,False,1591.4973960000095,3015.805411999998,3205.684220999978,3145.3938209999787,100,1486,1500,3213.315337999978
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,20,25,20,0.8205018666666666,True,61.94659799999998,84.77908069999977,107.63105699999284,58.95397999999208,100,7,1500,83.21191699999898
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,50,25,20,0.32820074666666665,True,48.0559999999999,57.27785599999995,66.20895999999917,15.906719999999375,100,0,1500,64.86343699999875
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,100,25,20,0.16410037333333333,True,45.03712,51.12735999999985,55.60448000000136,7.95336000000102,100,0,1500,58.74727700000104
independent_robots,opus_mono_16k_24k_20ms/speech_like,4,4,4,1000,25,20,0.016410037333333332,True,45.00371199999982,45.612735999999934,46.06044800000049,0.7953360000003684,100,0,1500,53.242733000000264
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,1,25,20,32.82007466666666,False,78039.95030300085,149105.70569499765,158075.80834399658,157877.9043439966,100,2976,3000,158083.4394609966
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,5,25,20,6.564014933333333,False,13660.597379999963,26081.746051998354,27658.017020998246,27582.436220998243,100,2975,3000,27665.648137998247
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,10,25,20,3.2820074666666663,False,5613.846979999982,10704.419811999178,11356.461820999117,11296.171420999115,100,2974,3000,11364.092937999118
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,20,25,20,1.6410037333333332,False,1590.5645799999825,3015.7102919995823,3205.684220999573,3153.0390209995726,100,2972,3000,3213.315337999573
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,50,25,20,0.6564014933333333,True,54.22010350000025,70.35740400000067,89.75935800000119,41.18783800000081,100,0,3000,77.09575699999772
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,100,25,20,0.32820074666666665,True,46.78459999999969,57.22915200000021,66.20896000000272,18.55784000000238,100,0,3000,64.8634370000023
independent_robots,opus_mono_16k_24k_20ms/speech_like,8,8,8,1000,25,20,0.032820074666666664,True,45.006495999999686,46.21613120000021,47.12089600000098,1.8557840000008596,100,0,3000,53.854349000000745
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,1,25,20,65.64014933333333,False,158511.9535999968,302887.65968547657,321098.7843439738,320900.8803439738,100,5952,6000,321106.4154609738
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,5,25,20,13.128029866666665,False,29754.715102998256,56837.09897500162,60262.022744001704,60186.44194400171,100,5951,6000,60269.6538610017
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,10,25,20,6.564014933333333,False,13660.458179999128,26081.64861200081,27658.017021000855,27597.726621000857,100,5950,6000,27665.648138000855
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,20,25,20,3.2820074666666663,False,5613.82377999956,10704.3246920004,11356.461821000421,11303.816621000422,100,5948,6000,11364.092938000422
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,50,25,20,1.3128029866666666,False,785.7874600000168,1475.6336379999611,1578.63383499995,1530.59335499995,100,5921,6000,1583.1598179999462
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,100,25,20,0.6564014933333333,True,54.167040000000014,70.32223435000029,89.75935799998697,42.973597999987234,100,0,6000,77.09575700000482
independent_robots,opus_mono_16k_24k_20ms/speech_like,16,16,16,1000,25,20,0.06564014933333333,True,45.012064000005196,47.292965999998785,49.241792000001965,3.976680000001842,100,0,6000,55.07758100000171
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,1,25,20,131.28029866666665,False,319466.82495997,610468.4089961002,647164.1357040189,646966.2317040188,100,11904,12000,647171.7668210189
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,5,25,20,26.25605973333333,False,61944.129503001175,118348.98377498343,125471.21314398227,125395.63234398227,100,11903,12000,125478.84426098227
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,10,25,20,13.128029866666665,False,29754.575903000594,56837.00153499171,60262.02274399116,60201.73234399116,100,11902,12000,60269.65386099116
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,20,25,20,6.564014933333333,False,13660.434980000296,26081.599891995855,27658.017020995594,27605.371820995595,100,11900,12000,27665.648137995595
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,50,25,20,2.6256059733333332,False,4004.4690599999494,7628.877539997734,8096.150780997396,8048.092700997394,100,11893,12000,8103.781897997395
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,100,25,20,1.3128029866666666,False,785.7549799999733,1475.6053339987689,1578.6338349986338,1532.1135949986342,100,11841,12000,1583.159817998644
independent_robots,opus_mono_16k_24k_20ms/speech_like,32,32,32,1000,25,20,0.13128029866666666,True,45.02598399999876,49.556172000000245,53.48358400000393,8.218472000003807,100,0,12000,57.52404500000363
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,1,25,20,262.5605973333333,False,641393.308257022,1225644.3121494532,1299315.4317040078,1299117.5277040077,100,23925,24000,1299323.0628210076
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,5,25,20,52.51211946666666,False,126322.95830298115,241373.12073193913,255889.59394404426,255814.01314404426,100,23808,24000,255897.22506104424
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,10,25,20,26.25605973333333,False,61943.99030299055,118348.7935350195,125471.21314402208,125410.92274402209,100,23806,24000,125478.8442610221
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,20,25,20,13.128029866666665,False,29754.55270299526,56836.95281500974,60262.022744010996,60209.377544011,100,23804,24000,60269.65386101099
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,50,25,20,5.2512119466666665,False,10441.73945999713,19930.660580000585,21137.394941001243,21089.336861001244,100,23797,24000,21145.026058001244
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,100,25,20,2.6256059733333332,False,4004.455139998569,7628.858516000316,8096.150781000647,8049.621741000646,100,23786,24000,8103.781898000646
independent_robots,opus_mono_16k_24k_20ms/speech_like,64,64,64,1000,25,20,0.2625605973333333,True,45.8842669999993,54.30325640000569,61.96716800000786,16.702056000007737,100,0,24000,62.41697300000748
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,1,25,20,9.067597333333332,False,20314.128048000006,38394.413467200015,40403.22582400002,40177.017824000024,100,250,250,40358.71799000003
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,5,25,20,1.8135194666666663,False,2106.819248,3930.0854671999946,4132.646623999994,4051.405023999993,100,248,250,4088.138789999993
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,10,25,20,0.9067597333333332,True,63.136000000000095,63.150120000000115,63.16000000000001,0.0,100,0,250,18.612966000000064
