09-13-2026 12:13:34 RAM 3618/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [54%@1728,36%@1728,0%@1728,0%@1728,18%@729,0%@806,13%@806,4%@729,off,off,off,off] EMC_FREQ 2%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.375C Tboard@35C SOC2@41.843C Tdiode@36C SOC0@42.281C CV1@-256C GPU@-256C tj@45.375C SOC1@41.656C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 797mW/797mW VIN_SYS_5V0 2918mW/2918mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/603mW NC 0mW/0mW
09-13-2026 12:13:34 RAM 3626/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [8%@1728,100%@1728,4%@1728,0%@1728,8%@729,12%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 2%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.593C Tboard@35C SOC2@41.906C Tdiode@36.25C SOC0@42.468C CV1@-256C GPU@-256C tj@45.593C SOC1@41.656C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/997mW VIN_SYS_5V0 3019mW/2968mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/603mW NC 0mW/0mW
09-13-2026 12:13:34 RAM 3674/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [86%@1728,14%@1728,4%@1728,4%@1728,13%@729,4%@729,8%@729,8%@729,off,off,off,off] EMC_FREQ 3%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.375C Tboard@35C SOC2@41.968C Tdiode@36.25C SOC0@42.375C CV1@-256C GPU@-256C tj@45.375C SOC1@41.781C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/1063mW VIN_SYS_5V0 3019mW/2985mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/636mW NC 0mW/0mW
09-13-2026 12:13:34 RAM 3617/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [95%@1728,4%@1728,0%@1728,0%@1728,4%@729,0%@729,4%@729,0%@729,off,off,off,off] EMC_FREQ 4%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.343C Tboard@35C SOC2@41.843C Tdiode@36.25C SOC0@42.343C CV1@-256C GPU@-256C tj@45.343C SOC1@41.562C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1196mW/1096mW VIN_SYS_5V0 3119mW/3018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/653mW NC 0mW/0mW
09-13-2026 12:13:35 RAM 3617/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [57%@729,4%@729,4%@729,8%@729,4%@1728,50%@1728,0%@1728,8%@1728,off,off,off,off] EMC_FREQ 4%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.562C Tboard@35C SOC2@41.843C Tdiode@36C SOC0@42.5C CV1@-256C GPU@-256C tj@45.562C SOC1@41.656C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/1116mW VIN_SYS_5V0 3019mW/3018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/663mW NC 0mW/0mW
09-13-2026 12:13:35 RAM 3626/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@1728,68%@1728,4%@1728,4%@1728,4%@729,34%@729,13%@729,0%@729,off,off,off,off] EMC_FREQ 4%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.718C Tboard@35C SOC2@41.906C Tdiode@36C SOC0@42.312C CV1@-256C GPU@-256C tj@45.718C SOC1@41.718C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/1130mW VIN_SYS_5V0 3019mW/3018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/670mW NC 0mW/0mW
09-13-2026 12:13:35 RAM 3612/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@729,80%@895,20%@1728,0%@1728,8%@729,11%@729,4%@729,8%@729,off,off,off,off] EMC_FREQ 4%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.281C Tboard@35C SOC2@41.875C Tdiode@36C SOC0@42.281C CV1@-256C GPU@-256C tj@45.281C SOC1@41.656C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/1139mW VIN_SYS_5V0 3119mW/3033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/675mW NC 0mW/0mW
09-13-2026 12:13:35 RAM 3591/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@1574,4%@1574,77%@1574,4%@1574,13%@729,0%@729,4%@729,0%@729,off,off,off,off] EMC_FREQ 5%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.218C Tboard@35C SOC2@41.718C Tdiode@36C SOC0@42.343C CV1@-256C GPU@-256C tj@45.281C SOC1@41.593C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 1197mW/1146mW VIN_SYS_5V0 3119mW/3043mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/678mW NC 0mW/0mW
09-13-2026 12:13:36 RAM 3596/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@1113,0%@1113,45%@1113,4%@1113,17%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 14%@204 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.281C Tboard@35C SOC2@41.812C Tdiode@36C SOC0@42.281C CV1@-256C GPU@-256C tj@45.156C SOC1@41.625C CV2@-256C VDD_GPU_SOC 2394mW/2394mW VDD_CPU_CV 798mW/1108mW VIN_SYS_5V0 3019mW/3041mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/670mW NC 0mW/0mW
09-13-2026 12:13:36 RAM 3596/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [0%@1651,0%@1651,50%@1651,0%@1651,0%@729,8%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 3%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.218C Tboard@35C SOC2@41.718C Tdiode@36C SOC0@42.468C CV1@-256C GPU@-256C tj@45.218C SOC1@41.562C CV2@-256C VDD_GPU_SOC 1995mW/2354mW VDD_CPU_CV 798mW/1077mW VIN_SYS_5V0 2918mW/3028mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/663mW NC 0mW/0mW
09-13-2026 12:13:36 RAM 3596/62801MB (lfb 13737x4MB) SWAP 0/31400MB (cached 0MB) CPU [4%@1574,0%@1574,45%@1574,8%@1574,4%@729,4%@729,4%@729,4%@729,off,off,off,off] EMC_FREQ 3%@665 GR3D_FREQ 0%@[0,0] VIC_FREQ 115 APE 174 CV0@-256C CPU@45.25C Tboard@35C SOC2@41.687C Tdiode@36C SOC0@42.281C CV1@-256C GPU@-256C tj@45.093C SOC1@41.687C CV2@-256C VDD_GPU_SOC 1995mW/2321mW VDD_CPU_CV 798mW/1051mW VIN_SYS_5V0 2918mW/3018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/658mW NC 0mW/0mW
