timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13298484307136,1.0,665.0,0.0,2254.0,0.0
13298705982995,2.0,665.0,0.0,2252.0,0.0
13298928371823,2.0,665.0,0.0,2256.0,0.0
13299149569371,2.0,665.0,0.0,2255.0,0.0
13299369460632,2.0,665.0,0.0,2253.0,0.0
13299591511151,2.0,665.0,0.0,2256.0,0.0
13299814401905,2.0,665.0,0.0,2256.0,0.0
13300034018282,2.0,665.0,0.0,2252.0,0.0
13300255522010,2.0,665.0,0.0,2256.0,0.0
13300476881129,2.0,665.0,0.0,2256.0,0.0
13300697973620,2.0,665.0,0.0,2254.0,0.0
13300918617050,2.0,665.0,0.0,2253.0,0.0
13301140900404,2.0,665.0,0.0,2256.0,0.0
13301362622471,3.0,665.0,0.0,2256.0,0.0
13301583676050,3.0,665.0,0.0,2252.0,0.0
13301805147394,3.0,665.0,0.0,2252.0,0.0
13302027281274,3.0,665.0,0.0,2256.0,0.0
13302247665436,3.0,665.0,0.0,2254.0,0.0
13302468599717,3.0,665.0,0.0,2253.0,0.0
13302690763134,3.0,665.0,0.0,2256.0,0.0
13302911978634,3.0,665.0,0.0,2256.0,0.0
13303131742148,3.0,665.0,0.0,2252.0,0.0
13303352419754,3.0,665.0,0.0,2256.0,0.0
13303572248133,3.0,665.0,0.0,2255.0,0.0
13303793312847,3.0,665.0,0.0,2253.0,0.0
13304015010626,3.0,665.0,0.0,2256.0,0.0
13304237236923,3.0,665.0,0.0,2256.0,0.0
13304457610972,3.0,665.0,0.0,2254.0,0.0
13304677968958,3.0,665.0,0.0,2252.0,0.0
13304900407481,3.0,665.0,0.0,2256.0,0.0
13305121373090,3.0,665.0,0.0,2256.0,0.0
13305342090536,3.0,665.0,0.0,2253.0,0.0
13305564301793,3.0,665.0,0.0,2254.0,0.0
13305784735459,3.0,665.0,0.0,2256.0,0.0
13306006027248,3.0,665.0,0.0,2254.0,0.0
13306228217224,3.0,665.0,0.0,2252.0,0.0
13306448752812,3.0,665.0,0.0,2256.0,0.0
13306669995384,3.0,665.0,0.0,2256.0,0.0
13306890459323,3.0,665.0,0.0,2253.0,0.0
13307112797269,3.0,665.0,0.0,2252.0,0.0
13307333631068,3.0,665.0,0.0,2256.0,0.0
13307554480899,3.0,665.0,0.0,2253.0,0.0
13307776320119,3.0,665.0,0.0,2252.0,0.0
13307996945147,3.0,665.0,0.0,2256.0,0.0
13308218124038,3.0,665.0,0.0,2255.0,0.0
13308440175548,3.0,665.0,0.0,2253.0,0.0
13308661977552,3.0,665.0,0.0,2252.0,0.0
13308882941336,3.0,665.0,0.0,2257.0,0.0
13309105210289,3.0,665.0,0.0,2254.0,0.0
13309327274471,3.0,665.0,0.0,2253.0,0.0
13309547000768,3.0,665.0,0.0,2256.0,0.0
13309767932584,3.0,665.0,0.0,2256.0,0.0
13309988805999,3.0,665.0,0.0,2253.0,0.0
13310211072104,3.0,665.0,0.0,2257.0,0.0
13310430990883,3.0,665.0,0.0,2257.0,0.0
13310652764341,3.0,665.0,0.0,2254.0,0.0
13310872927668,3.0,665.0,0.0,2252.0,0.0
13311093675993,3.0,665.0,0.0,2256.0,0.0
13311315859056,3.0,665.0,0.0,2254.0,0.0
13311538037064,3.0,665.0,0.0,2253.0,0.0
13311759731417,3.0,665.0,0.0,2257.0,0.0
13311980153883,3.0,665.0,0.0,2257.0,0.0
13312201686282,3.0,665.0,0.0,2254.0,0.0
13312422419695,3.0,665.0,0.0,2252.0,0.0
13312642802671,3.0,665.0,0.0,2256.0,0.0
13312865105416,3.0,665.0,0.0,2256.0,0.0
13313085374503,3.0,665.0,0.0,2253.0,0.0
13313307216058,3.0,665.0,0.0,2257.0,0.0
13313527612571,3.0,665.0,0.0,2256.0,0.0
13313749369453,3.0,665.0,0.0,2253.0,0.0
13313970144658,3.0,665.0,0.0,2252.0,0.0
13314190931800,3.0,665.0,0.0,2256.0,0.0
13314413599989,3.0,665.0,0.0,2255.0,0.0
13314633759666,3.0,665.0,0.0,2253.0,0.0
13314854695386,3.0,665.0,0.0,2257.0,0.0
13315076940498,3.0,665.0,0.0,2255.0,0.0
13315297904377,3.0,665.0,0.0,2253.0,0.0
13315517428206,3.0,665.0,0.0,2257.0,0.0
13315739724359,3.0,665.0,0.0,2257.0,0.0
13315962114816,3.0,665.0,0.0,2254.0,0.0
13316182604930,3.0,665.0,0.0,2252.0,0.0
13316404664151,3.0,665.0,0.0,2257.0,0.0
13316626262343,3.0,665.0,0.0,2256.0,0.0
13316847364816,3.0,665.0,0.0,2253.0,0.0
13317067941650,3.0,665.0,0.0,2253.0,0.0
13317289128956,3.0,665.0,0.0,2257.0,0.0
13317509996002,3.0,665.0,0.0,2254.0,0.0
13317730996202,3.0,665.0,0.0,2253.0,0.0
13317953295554,3.0,665.0,0.0,2257.0,0.0
13318174360555,3.0,665.0,0.0,2257.0,0.0
13318395457651,3.0,665.0,0.0,2253.0,0.0
13318616553084,3.0,665.0,0.0,2252.0,0.0
13318838113035,3.0,665.0,0.0,2257.0,0.0
13319059165075,3.0,665.0,0.0,2255.0,0.0
13319279655988,3.0,665.0,0.0,2253.0,0.0
13319502880056,3.0,665.0,0.0,2257.0,0.0
13319722989652,3.0,665.0,0.0,2257.0,0.0
13319943724728,3.0,665.0,0.0,2253.0,0.0
13320165826381,3.0,665.0,0.0,2252.0,0.0
13320386725267,3.0,665.0,0.0,2257.0,0.0
13320607236117,3.0,665.0,0.0,2256.0,0.0
13320829253705,3.0,665.0,0.0,2253.0,0.0
13321051331966,3.0,665.0,0.0,2252.0,0.0
13321272228100,3.0,665.0,0.0,2257.0,0.0
13321492509602,3.0,665.0,0.0,2254.0,0.0
13321713812333,3.0,665.0,0.0,2252.0,0.0
13321934367310,3.0,665.0,0.0,2257.0,0.0
13322155546232,3.0,665.0,0.0,2255.0,0.0
13322377201735,3.0,665.0,0.0,2253.0,0.0
13322598119405,3.0,665.0,0.0,2257.0,0.0
13322819185333,3.0,665.0,0.0,2257.0,0.0
13323040773859,3.0,665.0,0.0,2253.0,0.0
13323262993754,3.0,665.0,0.0,2252.0,0.0
13323483862975,3.0,665.0,0.0,2257.0,0.0
13323705926675,3.0,665.0,0.0,2255.0,0.0
13323928047592,3.0,665.0,0.0,2253.0,0.0
13324149492085,3.0,665.0,0.0,2257.0,0.0
13324369944661,3.0,665.0,0.0,2257.0,0.0
13324591295552,3.0,665.0,0.0,2255.0,0.0
13324812602570,3.0,665.0,0.0,2253.0,0.0
13325034014710,3.0,665.0,0.0,2257.0,0.0
13325254940988,3.0,665.0,0.0,2257.0,0.0
13325475648351,3.0,665.0,0.0,2255.0,0.0
13325696691750,3.0,665.0,0.0,2253.0,0.0
