round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,25.895495,1553408,194176,67.48602411346066,539.8881929076853
0,1,22.49654,1553408,194176,77.68234581851254,621.4587665481004
0,2,21.287725000000002,1553408,194176,82.09350693885796,656.7480555108637
0,3,22.642815,1553408,194176,77.1805095788664,617.4440766309312
0,4,21.400783,1553408,194176,81.65981590486666,653.2785272389333
0,5,22.521309,1553408,194176,77.59691055257935,620.7752844206348
0,6,21.303693,1553408,194176,82.03197445625977,656.2557956500782
0,7,21.139052,1553408,194176,82.67087852378621,661.3670281902897
0,8,22.663999,1553408,194176,77.10836909232127,616.8669527385701
0,9,29.034223,1553408,194176,60.190486241012884,481.5238899281031
0,10,22.990403,1553408,194176,76.01363055706331,608.1090444565065
0,11,21.33163,1553408,194176,81.92454116258344,655.3963293006675
0,12,22.849697,1553408,194176,76.48171439647537,611.853715171803
0,13,21.51336,1553408,194176,81.23249924697954,649.8599939758363
0,14,23.188965,1553408,194176,75.36274258036096,602.9019406428877
0,15,21.312653,1553408,194176,81.99748759574886,655.9799007659909
0,16,21.531568,1553408,194176,81.16380562716101,649.3104450172881
0,17,22.665374,1553408,194176,77.10369129580656,616.8295303664524
0,18,21.905365,1553408,194176,79.7788121768343,638.2304974146743
0,19,29.677591,1553408,194176,58.885642032063856,471.08513625651085
0,20,21.555920999999998,1553408,194176,81.07211007128853,648.5768805703083
0,21,22.842145000000002,1553408,194176,76.50700054657737,612.056004372619
0,22,21.364847,1553408,194176,81.7971689663867,654.3773517310937
0,23,22.935745999999998,1553408,194176,76.19477474157588,609.5581979326071
0,24,21.404398,1553408,194176,81.64602433574632,653.1681946859705
0,25,21.283917,1553408,194176,82.10819465232832,656.8655572186266
0,26,22.923234,1553408,194176,76.23636350787154,609.8909080629724
0,27,21.219372,1553408,194176,82.35795102701438,658.863608216115
0,28,26.925397,1553408,194176,64.90466974358817,519.2373579487054
0,29,25.022396999999998,1553408,194176,69.84079103213014,558.7263282570411
0,30,23.191782,1553408,194176,75.35358861169011,602.8287088935209
0,31,21.434927,1553408,194176,81.52973882299669,652.2379105839735
0,32,23.283749999999998,1553408,194176,75.05595103881464,600.4476083105171
0,33,21.408847,1553408,194176,81.62905737053471,653.0324589642777
0,34,21.511504000000002,1553408,194176,81.23950793956573,649.9160635165258
