timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13457312019642,3.0,665.0,0.0,2277.0,0.0
13457532676365,6.0,665.0,0.0,2277.0,0.0
13457753951783,8.0,665.0,0.0,2277.0,0.0
13457975559654,10.0,665.0,0.0,2278.0,0.0
13458196812576,11.0,665.0,0.0,2278.0,0.0
13458418873988,12.0,665.0,0.0,2278.0,0.0
13458640093470,13.0,665.0,0.0,2278.0,0.0
13458863067502,14.0,665.0,0.0,2278.0,0.0
13459084382408,15.0,665.0,0.0,2278.0,0.0
13459307148373,15.0,665.0,0.0,2278.0,0.0
13459529836866,16.0,665.0,0.0,2278.0,0.0
13459750399091,16.0,665.0,0.0,2278.0,0.0
13459971926320,17.0,665.0,0.0,2278.0,0.0
13460192885191,17.0,665.0,0.0,2278.0,0.0
13460421136312,17.0,665.0,0.0,2278.0,0.0
13460641902668,17.0,665.0,0.0,2278.0,0.0
13460870093213,18.0,665.0,0.0,2278.0,0.0
13461093303056,18.0,665.0,0.0,2278.0,0.0
13461314643338,18.0,665.0,0.0,2278.0,0.0
13461535301757,18.0,665.0,0.0,2278.0,0.0
13461758246060,18.0,665.0,0.0,2278.0,0.0
13461978391384,17.0,665.0,0.0,2307.0,0.0
