timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13276258335481,52281344,52281344,0,62948110336,65851252736,13006,1
13276313558676,62177280,63442944,0,62938554368,65851252736,16497,1
13276364979231,64667648,65531904,0,62937829376,65851252736,20037,1
13276416444235,65544192,65544192,0,62936764416,65851252736,22805,1
13276467833109,65486848,65544192,0,62937313280,65851252736,25786,1
13276519216512,65544192,65544192,0,62936764416,65851252736,28347,1
13276570500105,62533632,65564672,0,62939893760,65851252736,30683,1
13276621861683,65564672,65564672,0,62936764416,65851252736,33954,1
13276673271422,65236992,65564672,0,62937313280,65851252736,36896,1
13276724689769,65564672,65564672,0,62936764416,65851252736,39494,1
13276775875409,63885312,65564672,0,62938861568,65851252736,42082,1
13276827337948,65564672,65564672,0,62936764416,65851252736,45034,1
13276878738439,65507328,65564672,0,62937325568,65851252736,48015,1
13276930461302,60915712,65564672,0,62940311552,65851252736,50574,1
13276981805951,65331200,65658880,0,62937067520,65851252736,53556,1
13277033215210,65658880,65658880,0,62936776704,65851252736,56118,1
13277084765527,60776448,65658880,0,62940127232,65851252736,59102,1
13277136080736,62541824,65658880,0,62939906048,65851252736,62084,1
13277187411978,62488576,65658880,0,62940127232,65851252736,65073,1
13277238788820,60923904,65658880,0,62940311552,65851252736,67216,1
13277290145918,62406656,65658880,0,62940127232,65851252736,70626,1
13277341472008,62631936,65658880,0,62939906048,65851252736,73200,1
13277392905875,65658880,65658880,0,62936776704,65851252736,76485,1
13277444418655,62554112,65658880,0,62939906048,65851252736,78756,1
13277495880139,62410752,65658880,0,62940127232,65851252736,81737,1
13277547257653,64446464,65658880,0,62938357760,65851252736,84745,1
13277598649087,65589248,65658880,0,62936776704,65851252736,87568,1
13277649962793,64995328,65658880,0,62937325568,65851252736,90443,1
13277701361780,65593344,65658880,0,62936776704,65851252736,93108,1
13277752808479,65540096,65658880,0,62937325568,65851252736,96089,1
13277804251626,65597440,65658880,0,62936776704,65851252736,98647,1
13277855631796,61341696,65658880,0,62940127232,65851252736,101784,1
13277907025855,65601536,65658880,0,62936776704,65851252736,104186,1
13277958447402,65544192,65658880,0,62937325568,65851252736,107166,1
13278009864853,62029824,65658880,0,62940311552,65851252736,110035,1
13278061211486,62435328,65658880,0,62940127232,65851252736,113126,1
13278112950637,60960768,65658880,0,62940311552,65851252736,115266,1
13278164544410,62435328,65658880,0,62940311552,65851252736,118664,1
13278215907076,62578688,65658880,0,62939906048,65851252736,121229,1
13278267319567,65609728,65658880,0,62936776704,65851252736,124495,1
13278318618105,62849024,65658880,0,62939906048,65851252736,126808,1
13278369984803,62709760,65658880,0,62939648000,65851252736,129827,1
13278421377965,64749568,65658880,0,62937841664,65851252736,132835,1
13278472848441,65617920,65658880,0,62936776704,65851252736,135573,1
13278524238499,65568768,65658880,0,62936018944,65851252736,138555,1
13278575637518,65626112,65658880,0,62937034752,65851252736,141113,1
13278627001816,65568768,65658880,0,62937325568,65851252736,144093,1
13278678620549,60981248,65658880,0,62940311552,65851252736,146653,1
13278730002256,61644800,65658880,0,62940127232,65851252736,149847,1
13278781420154,65630208,65658880,0,62937034752,65851252736,152191,1
13278832878694,65581056,65658880,0,62937325568,65851252736,155173,1
13278884313297,62337024,65658880,0,62939906048,65851252736,158114,1
13278935633050,62464000,65658880,0,62939906048,65851252736,161131,1
13278987382793,61255680,65658880,0,62940311552,65851252736,163340,1
13279038737203,62464000,65658880,0,62940127232,65851252736,166669,1
13279090157374,62607360,65748992,0,62939979776,65851252736,169267,1
13279141553161,65638400,65748992,0,62937034752,65851252736,172539,1
13279193190102,64774144,65748992,0,62937583616,65851252736,175340,1
13279244615937,62472192,65748992,0,62940200960,65851252736,177787,1
13279296039308,63967232,65748992,0,62938615808,65851252736,180655,1
13279347503447,65650688,65748992,0,62937034752,65851252736,183618,1
13279398908354,65593344,65748992,0,62937067520,65851252736,186598,1
13279450303980,65650688,65748992,0,62937034752,65851252736,189153,1
13279501734583,65597440,65748992,0,62937067520,65851252736,192137,1
13279553219331,65658880,65748992,0,62937034752,65851252736,194696,1
13279604689326,65601536,65748992,0,62937067520,65851252736,197676,1
13279656163706,65667072,65748992,0,62937034752,65851252736,200237,1
13279707606469,65609728,65748992,0,62937067520,65851252736,203217,1
13279759086064,61018112,65748992,0,62939979776,65851252736,205776,1
13279810716638,62496768,65748992,0,62940200960,65851252736,209175,1
13279862230986,61022208,65748992,0,62939979776,65851252736,211315,1
13279914228092,60878848,65748992,0,62940200960,65851252736,214295,1
13279965626503,62644224,65748992,0,62939979776,65851252736,217272,1
13280017040785,62504960,65748992,0,62940200960,65851252736,220254,1
13280068495516,64540672,65748992,0,62938099712,65851252736,223270,1
13280119789606,62504960,65748992,0,62940200960,65851252736,225792,1
13280171202064,62918656,65748992,0,62939648000,65851252736,228417,1
13280222644379,65679360,65748992,0,62936518656,65851252736,231623,1
13280274086982,65626112,65748992,0,62937067520,65851252736,234604,1
13280325414128,62509056,65748992,0,62940200960,65851252736,236871,1
13280376790746,63193088,65748992,0,62939648000,65851252736,239549,1
13280428270246,65683456,65748992,0,62936518656,65851252736,242702,1
13280479719057,65630208,65748992,0,62937067520,65851252736,245683,1
13280531458496,65421312,65748992,0,62937034752,65851252736,248133,1
13280582875850,65093632,65748992,0,62937583616,65851252736,251111,1
13280634247573,65691648,65748992,0,62936518656,65851252736,253780,1
13280685714336,65634304,65748992,0,62937067520,65851252736,256760,1
13280737046762,65691648,65748992,0,62936518656,65851252736,259319,1
13280788523317,65638400,65748992,0,62937067520,65851252736,262299,1
13280840055777,65699840,65748992,0,62936559616,65851252736,264858,1
13280891484556,61177856,65748992,0,62940241920,65851252736,267936,1
13280943026072,62672896,65748992,0,62939688960,65851252736,270817,1
13280994483812,65646592,65748992,0,62937108480,65851252736,273378,1
13281045997136,61321216,65748992,0,62940020736,65851252736,276055,1
13281097348025,62529536,65748992,0,62940241920,65851252736,279335,1
13281148797157,63483904,65748992,0,62939172864,65851252736,282105,1
13281200177647,61186048,65748992,0,62940241920,65851252736,284575,1
13281251680123,62685184,65748992,0,62939688960,65851252736,287435,1
13281303097381,65449984,65748992,0,62937075712,65851252736,290612,1
13281354567473,65388544,65748992,0,62937108480,65851252736,293625,1
13281406483522,65449984,65748992,0,62937075712,65851252736,296138,1
13281457863468,63496192,65748992,0,62939172864,65851252736,298722,1
13281509381144,65716224,65748992,0,62936559616,65851252736,301785,1
13281560857443,65662976,65748992,0,62937108480,65851252736,304765,1
13281612271726,65724416,65748992,0,62935511040,65851252736,307324,1
13281663645016,65396736,65748992,0,62937108480,65851252736,310283,1
13281715051331,65728512,65748992,0,62936301568,65851252736,312863,1
13281766467821,65671168,65748992,0,62937108480,65851252736,315843,1
13281818006138,62697472,65748992,0,62939688960,65851252736,318820,1
13281869405828,65675264,65748992,0,62937108480,65851252736,321382,1
13281921131411,61087744,65748992,0,62940094464,65851252736,323942,1
13281972700991,62566400,65748992,0,62939910144,65851252736,327341,1
