timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13519202154226,211259392,224927744,0,62862983168,65851252736,38607,1
13519258489108,218804224,224927744,0,62860328960,65851252736,40692,1
13519309387058,222363648,224927744,0,62858780672,65851252736,41197,1
13519360225423,228548608,228548608,0,62855168000,65851252736,42346,1
13519411252430,241528832,241528832,0,62853619712,65851252736,43059,1
13519462709907,267956224,267956224,0,62845071360,65851252736,47092,1
13519514139799,298389504,298389504,0,62830813184,65851252736,51817,1
13519565592156,329768960,329768960,0,62819360768,65851252736,55730,1
13519617081633,365514752,365514752,0,62799908864,65851252736,61401,1
13519668558950,394682368,394682368,0,62789586944,65851252736,66200,1
13519719710279,418078720,418078720,0,62780813312,65851252736,69915,1
13519771091307,446939136,446939136,0,62766878720,65851252736,75112,1
13519822507599,480714752,480714752,0,62750298112,65851252736,80089,1
13519873884755,524730368,524730368,0,62721437696,65851252736,86072,1
13519925250262,578617344,578617344,0,62690611200,65851252736,92723,1
13519976680731,601735168,601735168,0,62685917184,65851252736,96120,1
13520028198176,640991232,640991232,0,62663294976,65851252736,102137,1
13520079612356,692838400,692838400,0,62633807872,65851252736,108241,1
13520131001000,729374720,729374720,0,62610579456,65851252736,112686,1
13520182383148,770338816,770338816,0,62586802176,65851252736,117722,1
13520233814384,807477248,807477248,0,62571114496,65851252736,122751,1
13520285249717,850931712,850931712,0,62547111936,65851252736,128498,1
13520336729722,895365120,895365120,0,62522011648,65851252736,133718,1
13520387973692,922021888,922021888,0,62510526464,65851252736,136954,1
13520439449729,960405504,960405504,0,62488322048,65851252736,141590,1
13520490846597,1004126208,1004126208,0,62470545408,65851252736,147648,1
13520542303753,1049481216,1049481216,0,62443896832,65851252736,153162,1
13520593639629,1083199488,1083199488,0,62423515136,65851252736,157436,1
13520645059633,1114394624,1114394624,0,62406885376,65851252736,162012,1
13520696493109,1166077952,1166077952,0,62374785024,65851252736,168430,1
13520747876857,1192361984,1192361984,0,62366752768,65851252736,173351,1
13520799268957,1248874496,1248874496,0,62330490880,65851252736,179690,1
13520850675233,1273696256,1273696256,0,62317383680,65851252736,182491,1
13520902104581,1332948992,1332948992,0,62276345856,65851252736,187982,1
13520952703167,1345150976,1345150976,0,62268518400,65851252736,190478,1
13521004106563,1350696960,1350696960,0,62264840192,65851252736,191032,1
13521055221252,1355448320,1355448320,0,62262480896,65851252736,191442,1
13521106185538,1355448320,1355448320,0,62262480896,65851252736,191443,1
13521157006975,1355448320,1355448320,0,62262480896,65851252736,191443,1
13521208176576,1355448320,1355448320,0,62262480896,65851252736,191453,1
13521259099806,1355472896,1355472896,0,62261432320,65851252736,191460,1
13521309922139,1355472896,1355472896,0,62262480896,65851252736,191465,1
13521360644214,1355472896,1355472896,0,62262480896,65851252736,191472,1
13521411373234,1355472896,1355472896,0,62262480896,65851252736,191479,1
13521462068205,1355472896,1355472896,0,62262480896,65851252736,191485,1
13521512828489,1355472896,1355472896,0,62262222848,65851252736,191492,1
13521563551812,1355472896,1355472896,0,62262222848,65851252736,191498,1
13521614569412,1355472896,1355472896,0,62262222848,65851252736,191503,1
13521665242718,1355472896,1355472896,0,62262222848,65851252736,191510,1
13521716146716,1355472896,1355472896,0,62262255616,65851252736,191515,1
13521766927768,1355472896,1355472896,0,62262255616,65851252736,191522,1
13521817675380,1355632640,1355632640,0,62262255616,65851252736,191529,1
13521868357007,1355632640,1355632640,0,62262255616,65851252736,191532,1
13521919039658,1355632640,1355632640,0,62262255616,65851252736,191537,1
13521969779430,1355632640,1355632640,0,62262255616,65851252736,191541,1
13522020529634,1355632640,1355632640,0,62262255616,65851252736,191546,1
13522071197180,1355632640,1355632640,0,62262255616,65851252736,191550,1
