timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13519494509153,2.0,665.0,36.0,2344.0,0.0
13519717772143,2.0,665.0,39.0,2400.0,0.0
13519941262783,2.0,665.0,5.0,2485.0,0.0
13520163985958,2.0,665.0,23.0,2584.0,0.0
13520386812973,3.0,665.0,30.0,2658.0,0.0
13520611711823,3.0,665.0,21.0,2743.0,0.0
13520834245363,3.0,665.0,15.0,2830.0,0.0
13521057497056,4.0,665.0,50.0,2895.0,0.0
13521280920271,3.0,665.0,29.0,2895.0,0.0
13521503450835,3.0,665.0,56.0,2895.0,0.0
13521725715348,3.0,665.0,59.0,2895.0,0.0
13521948479611,3.0,665.0,59.0,2895.0,0.0
13522170405847,2.0,665.0,57.0,2895.0,0.0
13522393011004,2.0,665.0,59.0,2895.0,0.0
13522615922309,2.0,665.0,58.0,2895.0,0.0
13522838501961,2.0,665.0,59.0,2895.0,0.0
13523061306641,2.0,665.0,60.0,2895.0,0.0
13523283244717,2.0,665.0,57.0,2895.0,0.0
13523505295563,2.0,665.0,60.0,2895.0,0.0
13523728503575,2.0,665.0,58.0,2895.0,0.0
13523950342386,2.0,665.0,0.0,2896.0,0.0
13524172608691,2.0,665.0,0.0,2896.0,0.0
