case,round,sample,wall_ms,budget_ms,device_ms
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,44,8.861965,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,45,8.907533,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,45,8.942509,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,46,9.054862,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,46,9.085999,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,47,8.690154,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,47,8.721771,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,48,8.82126,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,48,8.856588,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,49,8.974862,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,49,9.010415,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,50,8.998926,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,50,9.033071,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,51,9.048942,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,51,9.083247,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,52,8.531016,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,52,8.562281,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,53,7.907905,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,53,7.939778,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,54,7.125847,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,54,7.156951,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,55,7.536636,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,55,7.571644,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,56,7.416219,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,56,7.455099,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,57,7.448379,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,57,7.485212,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,58,7.666398,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,58,7.724639,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,59,7.373818,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,59,7.430843,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,60,7.411963,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,60,7.468668,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,61,7.491836,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,61,7.544573,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,62,7.441243,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,62,7.498332,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,63,7.544732,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,63,7.583517,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,64,7.643453,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,64,7.683102,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,65,7.495515,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,65,7.543932,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,66,7.606173,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,66,7.647518,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,67,7.65331,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,67,7.693182,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,68,7.933953,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,68,7.987489,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,69,7.897697,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,69,7.941889,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,70,7.898816,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,70,7.936097,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,71,8.369222,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,71,8.403175,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,72,8.394183,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,72,8.433896,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,73,9.103344,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,73,9.146128,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,74,9.181136,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,74,9.222545,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,75,9.294577,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,75,9.33509,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,76,9.151952,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,76,9.188208,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,77,9.103983,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,77,9.142864,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,78,8.969837,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,78,9.01163,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,79,8.913005,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,79,8.959918,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,80,10.054939,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,80,10.092508,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,81,9.808472,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,81,9.845913,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,82,10.076603,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,82,10.122972,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,83,9.26549,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,83,9.312722,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,84,9.617109,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,84,9.662454,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,85,9.5125,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,85,9.571605,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,86,9.28693,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,86,9.33221,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,87,9.306482,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,87,9.367763,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,88,8.969645,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,88,9.020846,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,89,9.152304,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,89,9.196817,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,90,8.385382,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,90,8.429831,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,91,8.211557,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,91,8.251333,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,92,8.020002,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,92,8.065635,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,93,8.059747,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,93,8.102659,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,94,8.184452,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,94,8.238693,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,95,8.444519,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,95,8.496423,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,96,8.627337,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,96,8.670249,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,97,8.647018,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,97,8.697067,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,98,8.672586,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,98,8.719339,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,99,8.905741,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,99,8.96427,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,100,8.927565,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,100,8.979821,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,101,8.980014,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,101,9.028271,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,102,8.977358,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,102,9.027982,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,103,8.976238,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,103,9.027086,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,104,8.4554,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,104,8.506696,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,105,8.358406,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,105,8.408583,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,106,8.262469,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,106,8.311237,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,107,8.425447,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,107,8.471431,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,108,8.247749,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,108,8.292838,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,109,7.723295,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,109,7.772831,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,110,7.499803,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,110,7.5495,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,111,7.446139,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,111,7.491804,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,112,7.500828,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,112,7.555133,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,113,7.602557,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,113,7.652381,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,114,7.516732,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,114,7.563548,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,115,7.339642,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,115,7.392059,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,116,7.337785,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,116,7.388186,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,117,7.503804,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,117,7.551964,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,118,7.561276,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,118,7.614525,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,119,7.544061,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,119,7.588893,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,120,7.459868,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,120,7.504188,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,121,7.557373,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,121,7.637534,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,122,7.387578,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,122,7.431067,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,123,7.791647,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,123,7.825728,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,124,7.752959,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,124,7.804736,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,125,7.729694,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,125,7.784479,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,126,7.664062,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,126,7.715583,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,127,7.494939,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,127,7.54294,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,128,7.80944,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,128,7.860096,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,129,7.904961,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,129,7.958594,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,130,7.964098,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,130,8.01613,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,131,8.093795,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,131,8.144195,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,132,7.962018,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,132,8.008514,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,133,7.573468,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,133,7.619229,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,134,7.812383,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,134,7.866368,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,135,7.896896,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,135,7.947809,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,136,8.092675,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,136,8.147075,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,137,8.168036,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,137,8.211812,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,138,7.742367,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,138,7.785375,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,139,7.680798,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,139,7.727423,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,140,7.72499,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,140,7.778847,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,141,7.796991,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,141,7.848448,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,142,7.796735,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,142,7.848416,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,143,7.776415,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,143,7.821856,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,144,7.587484,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,144,7.633149,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,145,7.537597,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,145,7.585053,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,146,7.526044,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,146,7.577373,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,147,7.414715,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,147,7.466716,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,148,7.471932,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,148,7.519484,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,149,7.581372,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,149,7.624989,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,0,1.604468,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,0,1.687861,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,1,1.851671,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,1,1.938776,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,2,2.869923,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,2,2.930851,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,3,1.456625,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,3,1.521842,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,4,1.794582,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,4,1.827959,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,5,1.48165,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,5,1.547507,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,6,1.320784,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,6,1.387345,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,7,1.597428,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,7,1.682133,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,8,2.582208,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,8,2.620224,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,9,2.407166,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,9,2.445278,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,10,2.28294,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,10,2.322717,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,11,2.399422,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,11,2.435934,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,12,2.26246,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,12,2.301308,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,13,1.948184,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,13,2.017369,40.0,
