timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13513522682771,213798912,227475456,0,62861148160,65851252736,39113,1
13513579494427,220856320,227475456,0,62858567680,65851252736,41167,1
13513630366968,224399360,227475456,0,62857019392,65851252736,41668,1
13513681163797,230387712,230387712,0,62853406720,65851252736,42823,1
13513732193204,243920896,243920896,0,62851858432,65851252736,43554,1
13513783584504,266788864,266788864,0,62845935616,65851252736,47290,1
13513834928060,300183552,300183552,0,62829363200,65851252736,52904,1
13513886161310,327929856,327929856,0,62820073472,65851252736,56842,1
13513937425088,358912000,358912000,0,62807945216,65851252736,62025,1
13513988821508,394231808,394231808,0,62790590464,65851252736,67704,1
13514039933989,417873920,417873920,0,62780784640,65851252736,71821,1
13514091290185,452534272,452534272,0,62760816640,65851252736,77069,1
13514142672940,482689024,482689024,0,62748139520,65851252736,82535,1
13514194006448,523403264,523403264,0,62721589248,65851252736,88124,1
13514245348307,569622528,569622528,0,62696280064,65851252736,93516,1
13514296741303,595562496,595562496,0,62687166464,65851252736,97281,1
13514348109787,631652352,631652352,0,62669422592,65851252736,102251,1
13514399488383,693485568,693485568,0,62632321024,65851252736,108842,1
13514450856162,746614784,746614784,0,62598606848,65851252736,114364,1
13514502142885,772390912,772390912,0,62588121088,65851252736,117111,1
13514553478408,816705536,816705536,0,62563045376,65851252736,123095,1
13514604874445,858955776,858955776,0,62537203712,65851252736,127763,1
13514656448467,914804736,914804736,0,62503747584,65851252736,134468,1
13514707670645,954523648,954523648,0,62482550784,65851252736,138907,1
13514759097785,978644992,978644992,0,62474993664,65851252736,142571,1
13514810515965,1030635520,1030635520,0,62443409408,65851252736,149110,1
13514861973026,1064869888,1064869888,0,62427729920,65851252736,153520,1
13514913343846,1096523776,1096523776,0,62414929920,65851252736,158287,1
13514964799435,1126440960,1126440960,0,62400364544,65851252736,163237,1
13515016270288,1168588800,1168588800,0,62377234432,65851252736,169646,1
13515067782581,1211695104,1211695104,0,62353424384,65851252736,174438,1
13515119266555,1237602304,1237602304,0,62343319552,65851252736,179799,1
13515170693631,1270640640,1270640640,0,62323060736,65851252736,184942,1
13515222111139,1321598976,1321598976,0,62286508032,65851252736,190049,1
13515273435366,1339330560,1339330560,0,62282313728,65851252736,193178,1
13515324196899,1345474560,1345474560,0,62282289152,65851252736,193718,1
13515374944734,1346764800,1346764800,0,62282031104,65851252736,193835,1
13515425583513,1347076096,1347076096,0,62282031104,65851252736,193852,1
13515476243028,1347076096,1347076096,0,62282031104,65851252736,193863,1
13515526879246,1347076096,1347076096,0,62282031104,65851252736,193873,1
13515577755788,1347076096,1347076096,0,62280982528,65851252736,193884,1
13515628388326,1347076096,1347076096,0,62282031104,65851252736,193894,1
13515679148386,1347076096,1347076096,0,62281773056,65851252736,193910,1
13515729802589,1347076096,1347076096,0,62281773056,65851252736,193919,1
13515780562553,1347305472,1347305472,0,62281773056,65851252736,193931,1
13515831350614,1347305472,1347305472,0,62281773056,65851252736,193937,1
13515881978832,1347305472,1347305472,0,62281773056,65851252736,193944,1
13515932598986,1347305472,1347305472,0,62281773056,65851252736,193949,1
13515983187780,1347305472,1347305472,0,62281773056,65851252736,193955,1
13516033842367,1347391488,1347391488,0,62280724480,65851252736,194076,1
13516084488218,1347391488,1347391488,0,62281773056,65851252736,194089,1
13516135064787,1347391488,1347391488,0,62281773056,65851252736,194099,1
13516185680878,1347391488,1347391488,0,62281515008,65851252736,194104,1
13516236360297,1347391488,1347391488,0,62281515008,65851252736,194111,1
13516287265511,1347391488,1347391488,0,62281515008,65851252736,194116,1
13516337932642,1347514368,1347514368,0,62281515008,65851252736,194129,1
13516388552124,1347514368,1347514368,0,62281515008,65851252736,194135,1
13516439077653,1347514368,1347514368,0,62281515008,65851252736,194142,1
13516489642607,1347514368,1347514368,0,62281515008,65851252736,194156,1
13516540247433,1347514368,1347514368,0,62281515008,65851252736,194159,1
13516590971012,1347514368,1347514368,0,62281515008,65851252736,194166,1
13516641486781,1347514368,1347514368,0,62281515008,65851252736,194172,1
13516692045847,1347514368,1347514368,0,62281515008,65851252736,194180,1
13516742842035,1347751936,1347751936,0,62281515008,65851252736,194187,1
13516793366540,1347751936,1347751936,0,62281256960,65851252736,194191,1
13516844063144,1347751936,1347751936,0,62281256960,65851252736,194205,1
13516894475327,1347989504,1347989504,0,62281256960,65851252736,194212,1
13516907073821,1348378624,1348378624,0,62281256960,65851252736,194225,1
