stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17040098583571,17040098968600,17040099318844,17040110922378,12.338807,0.350244,11.603534,7680
live,1,17040108583571,17040108960306,17040111333263,17040114300371,5.7168,2.372957,2.967108,7680
live,2,17040118583571,17040118777769,17040118878794,17040120992676,2.409105,0.101025,2.113882,7680
live,3,17040128583571,17040128755075,17040128851012,17040130856220,2.272649,0.095937,2.005208,7680
live,4,17040138583571,17040138740412,17040138828221,17040140845814,2.262243,0.087809,2.017593,7680
live,5,17040148583571,17040148742614,17040149654593,17040152064862,3.481291,0.911979,2.410269,7680
live,6,17040158583571,17040158771376,17040158858353,17040161183789,2.600218,0.086977,2.325436,7680
live,7,17040168583571,17040168774218,17040168876651,17040170868547,2.284976,0.102433,1.991896,7680
live,8,17040178583571,17040178787331,17040178899685,17040181030463,2.446892,0.112354,2.130778,7680
live,9,17040188583571,17040188805981,17040189200322,17040192150118,3.566547,0.394341,2.949796,7680
live,10,17040198583571,17040198752470,17040198850488,17040201637945,3.054374,0.098018,2.787457,7680
live,11,17040208583571,17040208722096,17040208784624,17040210985067,2.401496,0.062528,2.200443,7680
live,12,17040218583571,17040218712777,17040218799978,17040221368234,2.784663,0.087201,2.568256,7680
live,13,17040228583571,17040228751299,17040228844836,17040231652551,3.06898,0.093537,2.807715,7680
live,14,17040238583571,17040238740509,17040238829022,17040241654112,3.070541,0.088513,2.82509,7680
live,15,17040248583571,17040248743543,17040248829912,17040251679450,3.095879,0.086369,2.849538,7680
live,16,17040258583571,17040258730192,17040258811857,17040261612691,3.02912,0.081665,2.800834,7680
live,17,17040268583571,17040268713418,17040268783979,17040271626765,3.043194,0.070561,2.842786,7680
live,18,17040278583571,17040278874117,17040279053415,17040282181038,3.597467,0.179298,3.127623,7680
live,19,17040288583571,17040288748253,17040288823006,17040291853667,3.270096,0.074753,3.030661,7680
live,20,17040298583571,17040298734103,17040298820472,17040309990624,11.407053,0.086369,11.170152,7680
live,21,17040308583571,17040308856018,17040310125506,17040313032197,4.448626,1.269488,2.906691,7680
live,22,17040318583571,17040318753451,17040318861420,17040321971154,3.387583,0.107969,3.109734,7680
live,23,17040328583571,17040328738564,17040328839653,17040332779381,4.19581,0.101089,3.939728,7680
live,24,17040338583571,17040338742814,17040338830655,17040341964325,3.380754,0.087841,3.13367,7680
live,25,17040348583571,17040348731767,17040348933978,17040351983263,3.399692,0.202211,3.049285,7680
live,26,17040358583571,17040358730033,17040358816786,17040361658517,3.074946,0.086753,2.841731,7680
live,27,17040368583571,17040368708234,17040368772779,17040371471116,2.887545,0.064545,2.698337,7680
live,28,17040378583571,17040378707236,17040378773957,17040381504550,2.920979,0.066721,2.730593,7680
live,29,17040388583571,17040388716670,17040388788287,17040391530720,2.947149,0.071617,2.742433,7680
live,30,17040398583571,17040398731096,17040398802489,17040401897790,3.314219,0.071393,3.095301,7680
live,31,17040408583571,17040408733778,17040408856979,17040411940921,3.35735,0.123201,3.083942,7680
live,32,17040418583571,17040418740875,17040418840876,17040421679247,3.095676,0.100001,2.838371,7680
live,33,17040428583571,17040428735557,17040428812038,17040431501127,2.917556,0.076481,2.689089,7680
live,34,17040438583571,17040438719358,17040438793407,17040441361631,2.77806,0.074049,2.568224,7680
live,35,17040448583571,17040448731192,17040448812025,17040451579739,2.996168,0.080833,2.767714,7680
live,36,17040458583571,17040458729362,17040458801491,17040461424051,2.84048,0.072129,2.62256,7680
live,37,17040468583571,17040468711531,17040468783500,17040471433068,2.849497,0.071969,2.649568,7680
live,38,17040478583571,17040478734565,17040478818694,17040481660169,3.076598,0.084129,2.841475,7680
live,39,17040488583571,17040488738047,17040488833024,17040491899046,3.315475,0.094977,3.066022,7680
live,40,17040498583571,17040498735449,17040498827770,17040509555580,10.972009,0.092321,10.72781,7680
live,41,17040508583571,17040508876148,17040509687902,17040512577057,3.993486,0.811754,2.889155,7680
live,42,17040518583571,17040518741388,17040518831565,17040521950739,3.367168,0.090177,3.119174,7680
live,43,17040528583571,17040528737414,17040528821575,17040531935373,3.351802,0.084161,3.113798,7680
live,44,17040538583571,17040538741248,17040538822689,17040541945991,3.36242,0.081441,3.123302,7680
live,45,17040548583571,17040548739193,17040548813210,17040551901952,3.318381,0.074017,3.088742,7680
live,46,17040558583571,17040558745235,17040558841300,17040561938394,3.354823,0.096065,3.097094,7680
live,47,17040568583571,17040568732876,17040568819918,17040571894387,3.310816,0.087042,3.074469,7680
live,48,17040578583571,17040578733766,17040578805287,17040581919533,3.335962,0.071521,3.114246,7680
live,49,17040588583571,17040588742784,17040588819905,17040591884230,3.300659,0.077121,3.064325,7680
live,50,17040598583571,17040598735066,17040598813115,17040601930208,3.346637,0.078049,3.117093,7680
live,51,17040608583571,17040608734355,17040608827060,17040611908314,3.324743,0.092705,3.081254,7680
live,52,17040618583571,17040618736525,17040618826766,17040621933652,3.350081,0.090241,3.106886,7680
live,53,17040628583571,17040628736359,17040628810472,17040631850573,3.267002,0.074113,3.040101,7680
live,54,17040638583571,17040638783073,17040638901602,17040642003816,3.420245,0.118529,3.102214,7680
live,55,17040648583571,17040648796795,17040648896028,17040651423291,2.83972,0.099233,2.527263,7680
live,56,17040658583571,17040658751604,17040658849237,17040661737112,3.153541,0.097633,2.887875,7680
live,57,17040668583571,17040668741613,17040668834127,17040672096662,3.513091,0.092514,3.262535,7680
live,58,17040678583571,17040678739399,17040678824616,17040682062384,3.478813,0.085217,3.237768,7680
live,59,17040688583571,17040688749601,17040688838498,17040692115562,3.531991,0.088897,3.277064,7680
live,60,17040698583571,17040698732410,17040698818459,17040709537694,10.954123,0.086049,10.719235,7680
live,61,17040708583571,17040708852470,17040709668191,17040712543970,3.960399,0.815721,2.875779,7680
live,62,17040718583571,17040718732398,17040718819823,17040721655697,3.072126,0.087425,2.835874,7680
live,63,17040728583571,17040728734791,17040728827049,17040731915598,3.332027,0.092258,3.088549,7680
live,64,17040738583571,17040739267656,17040739465610,17040742840467,4.256896,0.197954,3.374857,7680
live,65,17040748583571,17040748791580,17040748904125,17040751973922,3.390351,0.112545,3.069797,7680
live,66,17040758583571,17040758777237,17040758892854,17040761716793,3.133222,0.115617,2.823939,7680
live,67,17040768583571,17040768778127,17040768876432,17040771997366,3.413795,0.098305,3.120934,7680
live,68,17040778583571,17040778763304,17040778852233,17040782062288,3.478717,0.088929,3.210055,7680
