stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17979764119088,17979764485185,17979764657668,17979772704455,8.585367,0.172483,8.046787,15360
live,1,17979774119088,17979774290267,17979774347324,17979777514627,3.395539,0.057057,3.167303,15360
live,2,17979784119088,17979784278295,17979784365048,17979787488255,3.369167,0.086753,3.123207,15360
live,3,17979794119088,17979794268115,17979794348596,17979798379462,4.260374,0.080481,4.030866,15360
live,4,17979804119088,17979804257391,17979804345520,17979809721267,5.602179,0.088129,5.375747,15360
live,5,17979814119088,17979814288396,17979814366765,17979817574677,3.455589,0.078369,3.207912,15360
live,6,17979824119088,17979824250247,17979824522955,17979830288242,6.169154,0.272708,5.765287,15360
live,7,17979834119088,17979834220995,17979834475910,17979841110745,6.991657,0.254915,6.634835,15360
live,8,17979844119088,17979844246720,17979844509379,17979849958311,5.839223,0.262659,5.448932,15360
live,9,17979854119088,17979854241628,17979854505183,17979860404456,6.285368,0.263555,5.899273,15360
live,10,17979864119088,17979864217304,17979864284281,17979869868510,5.749422,0.066977,5.584229,15360
live,11,17979874119088,17979874240372,17979874327605,17979878772620,4.653532,0.087233,4.445015,15360
live,12,17979884119088,17979884243376,17979884312273,17979888634695,4.515607,0.068897,4.322422,15360
live,13,17979894119088,17979894240077,17979894323662,17979898371328,4.25224,0.083585,4.047666,15360
live,14,17979904119088,17979904238665,17979904315914,17979908434109,4.315021,0.077249,4.118195,15360
live,15,17979914119088,17979914243173,17979914326086,17979918469113,4.350025,0.082913,4.143027,15360
live,16,17979924119088,17979924241825,17979924313602,17979928707897,4.588809,0.071777,4.394295,15360
live,17,17979934119088,17979934233437,17979934293342,17979938304368,4.18528,0.059905,4.011026,15360
live,18,17979944119088,17979944221881,17979944276666,17979948328940,4.209852,0.054785,4.052274,15360
live,19,17979954119088,17979954235893,17979954297270,17979958401865,4.282777,0.061377,4.104595,15360
live,20,17979964119088,17979964217105,17979964420084,17979969551636,5.432548,0.202979,5.131552,15360
live,21,17979974119088,17979974276398,17979974542418,17979978906184,4.787096,0.26602,4.363766,15360
live,22,17979984119088,17979984248874,17979984513549,17979989470379,5.351291,0.264675,4.95683,15360
live,23,17979994119088,17979994236198,17979994322023,17979998559164,4.440076,0.085825,4.237141,15360
live,24,17980004119088,17980004236258,17980004309411,17980008286357,4.167269,0.073153,3.976946,15360
