stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16466520445364,16466520743546,16466521062877,16466563595209,43.149845,0.319331,42.532332,15360
live,1,16466530445364,16466530764078,16466563843756,16466568380736,37.935372,33.079678,4.53698,15360
live,2,16466540445364,16466540844610,16466568532514,16466575476882,35.031518,27.687904,6.944368,15360
live,3,16466550445364,16466550809269,16466575601620,16466580442156,29.996792,24.792351,4.840536,15360
live,4,16466560445364,16466560652935,16466580560781,16466585350980,24.905616,19.907846,4.790199,15360
live,5,16466570445364,16466570652571,16466585462982,16466589685270,19.239906,14.810411,4.222288,15360
live,6,16466580445364,16466580799600,16466589790392,16466593899783,13.454419,8.990792,4.109391,15360
live,7,16466590445364,16466590589697,16466593994024,16466598531549,8.086185,3.404327,4.537525,15360
live,8,16466600445364,16466600606997,16466600683478,16466605847985,5.402621,0.076481,5.164507,15360
live,9,16466610445364,16466610569032,16466610628969,16466615788740,5.343376,0.059937,5.159771,15360
live,10,16466620445364,16466620568251,16466620634044,16466626450911,6.005547,0.065793,5.816867,15360
live,11,16466630445364,16466630578223,16466630640496,16466635825260,5.379896,0.062273,5.184764,15360
live,12,16466640445364,16466640566051,16466640623491,16466645773951,5.328587,0.05744,5.15046,15360
live,13,16466650445364,16466650563350,16466650622199,16466655854003,5.408639,0.058849,5.231804,15360
live,14,16466660445364,16466660562986,16466660621226,16466666099946,5.654582,0.05824,5.47872,15360
live,15,16466670445364,16466670559805,16466670617246,16466675267124,4.82176,0.057441,4.649878,15360
live,16,16466680445364,16466680568945,16466680630706,16466685701612,5.256248,0.061761,5.070906,15360
live,17,16466690445364,16466690562180,16466690615013,16466695194010,4.748646,0.052833,4.578997,15360
live,18,16466700445364,16466700558808,16466700610232,16466705190573,4.745209,0.051424,4.580341,15360
live,19,16466710445364,16466710556427,16466710607628,16466714946046,4.500682,0.051201,4.338418,15360
live,20,16466720445364,16466720588415,16466720865379,16466751050559,30.605195,0.276964,30.18518,15360
live,21,16466730445364,16466730642612,16466751182209,16466754990157,24.544793,20.539597,3.807948,15360
